artist,title,lyric
  파마씨 (Pharmacy)  ,그 밤에 우리,그날에 우리 같이 걸었는데 그날에 우리 웃고 있었는데 그 밤에 우리 참 좋았었는데 그 밤에 우린 말이야 아마도 언젠가 저 뻔한 사랑 노래처럼 잊혀지겠지 시간이 지나면 그토록 아름답던 지난 시간들이 왠지 오늘따라 더 그리워져서 습관처럼 난 발끝만 보다 다시 한 번 더 널 생각한다 그날에 우리 손을 잡았는데 그날에 우리 마주 봤었는데 그 밤에 우리 참 행복했는데 그 밤에 우린 말이야 아마도 언젠가 저 뻔한 사랑 노래처럼 잊혀지겠지 시간이 지나면 그토록 아름답던 지난 시간들이 왠지 오늘따라 더 그리워져서 습관처럼 난 발끝만 보다 다시 한 번 더 널 생각한다 이제 와 그날을 돌이켜보면 좋았던 기억들만 남아 아직 널 미워하지 못해 그토록 아름답던 지난 시간들이 왠지 오늘따라 더 그리워져서 습관처럼 난 발끝만 보다 다시 한 번 더 널 생각한다
  Delilah  ,So Irate,Take my hand hold on tight Don't feel shame if you like You and I we are safe So high to play these games with me When you give me so irate Make me wait for you The time it takes to hate always fades too soon Cause I could tell that you want me when So why did you make me wait Keep me so irate So irate so irate Boy you You're so irate so irate Boy you I'll start fight for Seems like I'm half away to fall from you You always seem to keep me so irate Make me wait for you The time takes to always fades too soon Cause I can tell that you want me when So I keep me so irate So irate so irate Boy you You're so irate so irate Boy you Kiss me so so irate Kiss me so so irate Boy you Kiss me so so irate Kiss me so so irate Ay ay ay ay Kiss me so so irate Kiss me so so irate Boy you Kiss me so so irate Kiss me so so irate Boy you
  Stevie Wonder  ,I Just Called To Say I Love You (Single Version),No New Year's Day to celebrate No chocolate covered candy hearts to give away No first of spring No song to sing In fact here's just another ordinary day No April rain No flower bloom No wedding Saturday within the month of June But what it is is something true Made up of these three words That I must say to you I just called to say I love you I just called to say how much I care I just called to say I love you And I mean it from the bottom of my heart No summer's high No warm July No harvest moon to light one tender August night No autumn breeze No falling leaves Not even time for birds to fly to southern skies No Libra sun No Halloween No giving thanks to all the Christmas joy you bring But what it is though old so new To fill your heart like no three words could ever do I just called to say I love you I just called to say how much I care I just called to say I love you And I mean it from the bottom of my heart I just called to say I love you I just called to say how much I care I just called to say I love you And I mean it from the bottom of my heart
  Toulouse  ,So I Know You Care,I'ma need you to speak louder Then you're probably used to So I know you care You gonna have to move closer Then is usually comfortable So I know you near Your silence screams louder than murder in my ears And it's all my fault Don't make me have to start another fire in here So I can feel some warmth oh You have to know I need you here Say something quick So I know that you care for me You have to know I need you here Say something quick So I know that you care for me Like I care for you I'ma need you to forgive me If I seem too vulnerable I need to know you care I'd rather you rain up my parade Then shine somewhere else So I know you're near Your silence screams louder than murder in my ears And it's all my fault all my fault Don't make me have to start another fire in here So I can feel some warmth oh You have to know I need you here Say something quick So I know that you care for me You have to know I need you here Say something quick So I know that you care for me Like I care for you Ooh oh Oh oh say something quick You you you you you you Oh yeah Oh oh You have to know I need you here Say something quick So I know that you care for me You have to know I need you Say something quick So I know that you care for me Like I care for you
  Aya Nakamura  ,Djadja (feat. Afro B) [Remix],"Oh mein Gott, Loredana, hahaha Aya Nakamura, oh yeah  Verse 1 : Aya Nakamura Hello papi mais qu? pasa J'entends des bails atroces sur moi ? c'qu'il para?t, j'te cours apr?s Mais ?a va pas, mais t'es tar?, ouais Mais comment ?a le monde est tit-pe Tu croyais quoi, qu'on se verrait plus jamais J'pourrais t'afficher mais c'est pas mon d?lire D'apr?s les rumeurs, tu m'as eu dans ton lit  Refrain : Aya Nakamura Oh Djadja Y'a pas moyen Djadja J'suis pas ta catin Djadja genre En Catchana baby tu dead ?a Oh Djadja Y'a pas moyen Djadja J'suis pas ta catin Djadja genre En Catchana baby tu dead ?a  Verse 2 : Loredana Du sagst, du machst sie alle klar jaja Machst vor deinen Jungs auf hart hart Ja, ich hasse deine Art jaja Ja, ich hasse deine Art deine Art Hashtag: ich nehm' dein Cashweg Du bist kein Superheld, nein, du bist nicht Batman Ich krieg' ein'n Lapdance von deiner Ex, Man Bonjour monsieur, ich komme mit der MAC-10 haha Oh Djadja, h?r mal auf mit dei'm Gelaber Blabla Oh Djadja, alles, was du redest, Blabla haha Ich hab' 'ne Kugel mit dei'm Nam'n drauf Und die Waffe ist geladen, lauf na na Wenn ich will, ist f?r dich alles aus jaja Wenn ich will, gehst du heute Abend drauf haha  Refrain : Aya Nakamura Oh Djadja Y'a pas moyen Djadja J'suis pas ta catin Djadja genre En Catchana baby tu dead ?a Oh Djadja Y'a pas moyen Djadja J'suis pas ta catin Djadja genre En Catchana baby tu dead ?a Oh Djadja Y'a pas moyen Djadja J'suis pas ta catin Djadja genre En Catchana baby tu dead ?a Oh Djadja Y'a pas moyen Djadja J'suis pas ta catin Djadja genre En Catchana baby tu dead ?a  Outro : Aya Nakamura Oh Djadja J'suis pas ta catin Djadja nan Y'a pas moyen Djadja ouais En Catchana baby tu dead ?a Oh Djadja J'suis pas ta catin Djadja nan Y'a pas moyen Djadja ouais En Catchana baby tu dead ?a D’apr?s toi En Catchana baby tu dead ?a En Catchana baby En Catchana baby tu dead ?a En Catchana baby Oh Djadja Oh Djadja Oh Djadja"
  산체스 (Sanchez)  ,티가 나,티가 나 티가 나 푹 빠진 게 티가 나 눈치 보긴 싫잖아 Let me kiss you tonight 지금도 생각해 모든 게 꿈만 같아 사랑인 게 티가 나 너와 나 말이야 Oh yeah 연애가 겁이 났던 너 그런 널 많이 좋아했던 나 시작이 어려웠던 만큼 우린 서로를 공부했던 거지 닫힌 너의 마음 내가 치유해주고 싶어서 참 못됐어 너에게 상처 준 사람들 다 말해줘 네 얘기 내가 들어줄게 눈물 훔쳤을 널 상상하니까 화가 나 이제 나만 따라와 그래 그렇게 티가 나 티가 나 푹 빠진 게 티가 나 눈치 보긴 싫잖아 Let me kiss you tonight 지금도 생각해 모든 게 꿈만 같아 사랑인 게 티가 나 너와 나 말이야 Let me love you tonight Let me love you tonight Let me hold you tonight Let me hold you tonight All night long All night long Yo 티가 나 남들 부럽지 않아 누가 봐도 B형에 부담스럽기만 한 나를 받아줘서 고마움보단 미안함이 컸어 남이었던 우리가 점하나를 지웠어 uh 처음엔 그렇게 철벽을 쳤던 너가 이젠 나만 바라보네 얼굴 뚫어져라 그림처럼 멈춰있을 순 없는 걸까 My 모나리자 난 좋아 이대로가 Yoyo 헤어지기 싫어서 5분만 더를 만들고 처음을 추억하고파서 이 노래를 써요 연애는 어려워요 근데 두렵지 않아요 우린 가끔 밉더라도 이미 동기화됐어요 이 노래의 주인공이 그대란 걸 아는지 10년 후에 이 노래를 들었을 땐 우린 웃고 있겠지 티가 나 티가 나 푹 빠진 게 티가 나 눈치 보긴 싫잖아 Let me kiss you tonight 지금도 생각해 모든 게 꿈만 같아 사랑인 게 티가 나 너와 나 말이야 Let me love you tonight Let me love you tonight Let me hold you tonight Let me hold you tonight All night long All night long 티가 나 티가 나 푹 빠진 게 티가 나 난 이 가사를 홍콩에서 썼어 두 번이나 뒤엎었어 yeah yeah 우린 힙합을 좋아했고 서로에게 솔직했어 yeah yeah 주체할 수 없어 결국 내 마음 들통났고 그날 밤의 끝을 잡고 가까이 와달라 했고 5분만 더 있자 했어 and the rest is history history 이 노래는 피처링이 없네 잠깐만 솔로 track이지만 주인공은 너네 누가 내 마음 대변해 마치 난 널 원해 마치다듀의 고백처럼 넌 내가 항상 다시 찾게 되는 노래 내 영감들의 출처가 그대란 걸 아는지 10년 후에 이 노래를 들었을 땐 우린 웃고 있겠지 yeah What's next
  Ashanti  ,Rock Wit U (Awww Baby),Aw baby Yeah murda inc I wanna love you babe Wanna love you babe ooh baby Ashanti chapter two let's rock it Can you rock with me aw baby Non stop with me Can you take it to the top with me I just wanna love you babe Always thinking of you babe Can you roll with me ooh baby All over me can you take control of me I just wanna love you baby Always thinking of you baby I think I like how your body feel next to me Aw baby when you kissing me aw baby when you loving me I can't describe what I want to do to you tonight Aw baby when you come to me I'll make it so you'll never leave Can you rock with me aw baby Non stop with me Can you take it to the top with me I just wanna love you babe Always thinking of you babe Can you roll with me ooh baby All over me Can you take control of me I just wanna love you baby Always thinking of you baby See I don't know if I can handle know you as just a friend Aw baby I can't pretend aw baby I'm so far in But I don't mind as long as I could have you in my life Aw baby I'm satisfied even if you're not just mine Can you rock with me aw baby Non stop with me Can you take it to the top with me I just wanna love you babe Always thinking of you babe Can you roll with me ooh baby All over me Can you take control of me I just wanna love you baby Always thinking of you baby Boy you make me not the same Aw baby aw baby ooh baby ooh baby Can you feel me when we say Aw baby aw baby ooh baby ooh baby Can you rock with me Non stop with me Can you take it to the top with me I just wanna love you babe Always thinking of you babe Can you roll with me ooh baby All over me Can you take control of me I just wanna love you baby Always thinking of you baby Can you rock with me aw baby Non stop with me Can you take it to the top with me I just wanna love you babe Always thinking of you babe Can you roll with me ooh baby All over me Can you take control of me I just wanna love you baby Always thinking of you baby love you babe yeah yeah yeah love you babe yeah yeah yeah
  박재범  ,Girl Friend,널 보기만 해도 느낌이 확확 가슴이 짜릿해 계속 너와나 어딜 놀러 가는 게 상상돼 아니지만 니가 벌써 내 여친으로 착각돼 니가 한번 웃어주면 감당 안돼 장점은 만점 단점마저 완벽해 니 생각 하는게 후크송처럼 반복돼 나의 사랑의 영화 니가 감독해 ayyy 내 꿈속에는 너야 너랑 대화 할려고 한국말을 배운 거야 우리는 운명 넌 나한테 옳은 거야 난 왼손 박수처럼 너는 나만의 짝 나 믿어줄래 불렀어 나 믿어도 돼 난 고기집 겁날 때 안심 시켜줄게 니가 힘들어하고 있고 못견딜 때 난 후시딘 니 마술처럼 상처를 없애줄게 나에 대해서 안 좋은 소릴 들려도 날 믿어 baby 사람들은 내 마음을 몰라 but your the one for me 나 원래 이렇지도 않아 예전엔 여자 많았어 지금부터 너만 볼게 baby your all i need just be my girls friend my girl friend my girl friend my girl be my girls friend my girl friend my girl friend my girl 나랑 사겨줄래 너랑 행복할래 just be my girls friend my girl friend my girl friend my girl friend 어딜 가도 여자들이 찝적대 난 예전에 플레이보이 그래 인정해 걱정마 딴짓할일없어 니 몰래 난 오직 너야 우리 사랑의 시도해 보고 싶어서 난 정말 죽겠네 넌 개그맨은 아니지만 계속 웃게돼 널 볼때마다 환하게 웃는 내 모습이 나와 너는 아름다운 멜로디 like ladadada 멀리 놀러 가고 싶어 우리 차를 타고 가자 말로 표현할 수 없어 가장 아름다운 여자 감기 기운 없지만 지금 열나 니 사진만 봐도 팬처럼 열광해 나 원래 이렇지도 않아 예전엔 여자 많았어 지금부터 너만 볼게 baby your all i need just be my girls friend my girl friend my girl friend my girl be my girls friend my girl friend my girl friend my girl 나랑 사겨줄래 너랑 행복할래 just be my girls friend my girl friend my girl friend my girl friend 아무리 봐도 your a cutie 우리 둘이는 정말 잘어울려 나는 오직 너뿐이야 나만 좀 믿어봐 Ooh 천년 살아도 너 같은 여자 다신 못 볼것같아 so please be my baby just be my girls friend my girl friend my girl friend my girl be my girls friend my girl friend my girl friend my girl 나랑 사겨줄래 너랑 행복할래 just be my girls friend my girl friend my girl friend my girl friend
  윤한  ,Once Again,"Once again Music by Yoonhan    I never thought that I would see you again  I never thought that I would miss you again  Has been 2 years you left, think about the past  When you walked away from me    I made my mind that I won’t love again  I told myself that I won’t fall again  Has been 2 days again, can’t sleep in pain  I really don’t know what I am supposed to do    Everything I know that was you  Everything I want it was you  Can you wait for me, I promise that I  Will be next to you  Would you be my baby girl again  Once again    I dreamed about you and me yesterday  No need to worry girl I am doing ok  Haven’t been get my hair done, nails, beard and so on  I really don’t know what I am supposed to do    Everything I know that was you  Everything I want it was you  Can you wait for me, I promise that I  Will be next to you  Would you be my baby girl again  Once Again    Can you wait for me, I promise that I  Will be next to you  Would you be my baby girl again  Once Again"
  Babyface  ,For The Cool In You,I never meant to lie to you But I needed me an easy way out I couldn't face the truth with you Because I didn't want to lose my clout I always have been good to you Girl I promise you that nothing has changed Momentary insanity Must be the reason why I did you that way So now I'm telling everybody That I know I was a fool To take a chance of losing And girl I can't take losing you So I'm Never keeping secrets And I'm never telling lies I wanna make it up to you No I'm Never keeping secrets Girl I swear it's all behind I only wanna be with you So I'm Never keeping secrets And I'm never telling lies I wanna make it up to you No I'm Never keeping secrets Girl I swear it's all behind I only wanna be with you I didn't want to lie to you But I didn't want to let you down It never did occur to me Sooner or later that you would find out You know how much I care for you And I would never want to cause you pain I know that there is no excuse How could I ever treat my baby that way That's why I'm telling everybody That I know I was a fool But I don't give a damn about it 'Cause I wanna get back wit you So I'm Never keeping secrets And I'm never telling lies I wanna make it up to you No I'm Never keeping secrets Girl I swear it's all behind I only wanna be with you So I'm Never keeping secrets And I'm never telling lies I wanna make it up to you No I'm Never keeping secrets Girl I swear it's all behind I only wanna be with you If you wanna go I want you to know Girl that I understand it But I don't recommened it 'Cause I love you more I know you can't ignore That I will die for you And lay down my life for you Girl I wanna see You standing next to me Girl I apologize For each and every lie I want you to be The only one for me Forever and ever and ever and ever and ever So I'm Never keeping secrets And I'm never telling lies I wanna make it up to you No I'm Never keeping secrets Girl I swear it's all behind I only wanna be with you So I'm Never keeping secrets And I'm never telling lies I wanna make it up to you No I'm Never keeping secrets Girl I swear it's all behind I only wanna be with you So I'm Never keeping secrets And I'm never telling lies I wanna make it up to you No I'm Never keeping secrets Girl I swear it's all behind I only wanna be with you So I'm Never keeping secrets And I'm never telling lies I wanna make it up to you
