artist,title,lyric
  Sofa  ,Writer`s Block,switch on smartphone check the talk 답장은 No switch on smartphone check the talk 답장은 No 눈뜨자마자 내가 하려고 했던건 뭘까 일단 TV를 틀어 5분 더 멍때려 그 다음 냉장고 문을 열면 먹다남은 통닭 어제 난 뭘한걸까 다시 책상에 앉아 work hard play hard 하기전에 YOUTUBE 오늘 난 뭘한걸까 담배 한대를 찾아 puff onetime and i puff twice switch on smartphone check the talk 답장은 No open door coffee or switch on smartphone check the talk 답장은 No that was even more fun but i don't care switch on smartphone check the talk 답장은 No open door coffee or switch on smartphone check the talk 답장은 No that was even more fun but i don't care 느낌이 온 것 같아 정신없이 달려 또 난 정신을 차려보니 어느새 새벽 2시반 아참 잊고있었네 아침 아빠 면담 오늘은 뭐한거니 내일은 뭐할꺼니 blah blah nah nah 의미없는 대화 오늘 난 뭘한걸까 담배 한대를 찾아 puff onetime and i puff twice switch on smartphone check the talk 답장은 No open door coffee or switch on smartphone check the talk 답장은 No that was even more fun but i don't care switch on smartphone check the talk 답장은 No open door coffee or switch on smartphone check the talk 답장은 No that was even more fun but i don't care
  Mesonjixx  ,Motion,"Now we We��ve been on this path I cannot look back Granted we could be Together For a while longer  I know what it is That��s got me comin�� Back to you  It��s those eyes I Can��t Deny when When you��re lookin at me  It��s those eyes I Can��t Deny when When you��re lookin at me  Chorus  Ever since the day That I saw your face  You and me Can go anywhere And do anything Don��t you see  You know where I stand We can set this plan in Motion  V2- I don��t understand Why you look at me Like that  But I must admit That I look at you The same way  Uh, ooooo  Tell me what you most desire Tell me what will light that fire Tell me when your hearts inquired  Tell me what you most desire Tell me what will light that fire Tell me when your hearts inquired  Chorus  Ever since the day That I saw your face  You and me Can go anywhere And do anything Don��t you see  You know where I stand We can set this plan in Motion  Ain��t nobody Love me like you Ain��t nobody Love me like you Love me like you  Ain��t nobody Love me like you Ain��t nobody Love me like you Love me like you  Yeah, oh ooooo"
  Maxwell  ,Sumthin` Sumthin`,If it's cool we can do a little sumthin' sumthin' Let me grove with you so we can kick a little sumthin' sumthin' Even though she pays me no attention All I wanna show is my affection Lose myself inside her ebony But she ain't even checkin' me If it's cool we can do a little sumthin' sumthin' Let me grove with you so we can kick a little sumthin' sumthin' Honey do sugachocolate dumplin' yeah Sista with a certain sumthin' sumthin' Flava with a cocoa kinda flow Baby baby act like you know So if it's cool I wanna rock with you Slip you my mellow smooth Rock you until we blue Only only if it's cool If it's cool we can do a little sumthin' sumthin' Let me grove with you so we can kick a little sumthin' sumthin' So if it's cool I wanna rock with you Slip you my mellow smooth Rock you until we blue Only only if it's cool If it's cool we can do a little sumthin' sumthin' Let me grove with you so we can kick a little sumthin' sumthin' If it's cool we can do a little sumthin' sumthin' Let me grove with you so we can kick a little sumthin' sumthin'
  태연 (TAEYEON)  ,Lonely Night,이젠 익숙해질만 한데 밤은 너무 길어 잠은 오지도 않네 Yeh 넌 지금 뭐 해 두어번 혹은 더 전화기를 만지작대 절대 그럴 나 아닌데 낯선 곳을 가 너의 흔적이 없는 세계를 만들래 낯선 거리 사람들 그래 괜찮아 바쁘게 지내다 또 네가 보여 나를 뒤흔들 때마다 Some things never change 잘 알아 너는 없단 걸 추억 따윈 버리자 다 Yeh 환상일 뿐 였잖아 Boy 끝났어 널 미워해 I don't know your name 이 말 몇 번이나 되뇌야 하는지 여지없이 새 아침이 와도 깨어지지 않아 슬픈 꿈속을 헤매 Yeh So why do I 변하지 못해 자꾸 뒤돌아 보게 돼 우리 둘이던 night and day 어딜 걸어도 너의 기억은 갑자기 내 앞을 막아 무심한 듯 지나쳐 제법 견뎌내 나쁘지 않잖아 어차피 네가 그리운 건 사실인데 그것조차 아는 듯 나를 따라와 추억 따윈 버리자 다 Yeh 환상일 뿐 였잖아 Boy 끝났어 널 미워해 I don't know your name 이 말 몇 번이나 되뇌야 하는지 널 생각하는 밤이 줄어 가 Enough is enough 더 울진 않아 So let me redeem redeem redeem 전부 다 tonight 그래 널 다신 생각도 않게 지워버려 Lonely Night 다 Yeh 난 괜찮을 거잖아 널 이제야 잘 알듯 해 더 외롭게 해 추억 따윈 버리자 다 Yeh 환상일 뿐 였잖아 Boy 끝났어 널 미워해 I don't know your name 이 말 몇 번이나 되뇌야 하는지 I’m sick of lonely nights I’m sick of lonely nights
  Keyshia Cole  ,Enough Of No Love (Feat. Lil Wayne),I admit that you almost had me I admit I was almost crazy Had me thinkin' 'bout callin' that bitch that night And let her know where she can come and meet me But it's cool I'ma be a lady She think she cute but she don't phase me And if you knew about all of this good love you'll be missin' out on You wouldn't have played me Can't say I'm not hurt I'll be damned if I'm broken What we had is now hers Let her know she can have it Cause I I can't stay here if there's no love Yeah I I can't stay here cause I've had enough Enough of no love enough of no love No love And I admit that I thought about creeping So you could get a dose of how I feel Cause our hearts can never seem to break even But what's the use I'd rather pack it up and leaving Cause here we are again cause you're wrong again Quit tryin' to tell me that you love me Cause your actions say another thing Can't say I'm not hurt cant say I'll be damned if I'm broken What we had is now hers Let her know she can have it Cause I I can't stay here if there there's no love can you hear me lady I I can't stay here cause I've had enough Enough of no love enough of no love Why you worry 'bout that other hoe Cause that other hoe aint worried 'bout another hoe Yeah you say it's over but you still fussing You just clumsy always tripping over nothing That other bitch is just that other bitch I give her space and give you the mother ship We can't let her tear down what we built I told you if you ride or die then I'll be your seat belt In sickness and in health for rich poor and I stay rich But love is a bitch and bitches ain't shit And I'm riding with a girl name Keisha smoking on Kesha Cause I I can't stay here if there's no love I I can't stay here cause I've had enough Enough of no love I I can't stay here if there's no love
  nokdu  ,비 오는 밤이니까요,비 오는 날 밤에는 빨간 체크 무늬 우산을 쓰고 담배를 사러 나가겠어요 우산으로 떨어지는 투둑 투둑 빗방울 소리에 우산살을 올려다보겠어요 이렇게 비 오는 날 밤에 왜 나왔냐고 묻는다면 짧은 대답을 하겠어요 왜냐면 비 오는 밤이니까요 비 오는 밤이니까요 흐르는 물소리를 들으며 슬리퍼에 넘실대는 빗물을 느끼겠어요 후두두 떨어지는 빗줄기 보이는 가로등에 서서 한참을 서 있겠어요 그 샛노란 불빛 아래서 지나가는 사람들을 보며 물 비린내를 맡겠어요 왜냐면 비 오는 밤이니까요 비 오는 밤이니까요 비 오는 밤이니까요 비 오는 밤이니까요
  Amy Winehouse  ,You Sent Me Flying / Cherry,"Lent you outsiders and my new Badu While you were thinking I didn't have a clue Tough to sort files with your voice in my head So then I bribed you downstairs with a Marlboro red And now I feel so small discovering you knew How much more torture would you have put me through You probably saw me laughing at all your jokes Or how I did not mind when you stole all my smokes And although my pride is not easy to disturb You sent me flying when you kicked me to the curb With your battered jeans and your beastie tee Now I can't work like this with you next to me And although he's nothing in the scheme of my years It just serves to bludgeon my futile tears And I'm not use to this, no, no I observe, yeah, I don't chase So now I sit with consequences, thrust in my face And the melodramas of my day deliver blows That surpass your rejection it just goes to show A simple attraction that reflects right back to me So I'm not as into you as I appear to be And although my pride is not easily disturbed You sent me flying when you kick kicked me to the curb With your battered jeans and your beastie tee Now I can't work like this with you next to me His message was brutal but the delivery was kind Maybe if I get this down I'll get it off my mind It serves to condition me and smoothed my kinks Despite my frustration for the way that he thinks And I knew the truth, when it came, would be to that effect At least you're attracted to me which I did not expect Didn't think you get my number down and such But I never hated myself for my age so much And although my pride is not easy to disturbed You sent me flying when you kicked me to the curb So with your battered jeans and your beastie tee Now I can't work like this with you next to me"
  Kadeem Tyrell  ,Let Me Know,"Oh, oh, yeah yeah Let me know Melodies seem to form inside of you The flow of your body drips off like flower dew Of course I know that your stem has a story to tell I wanna know you well I wanna know you well (I wanna know you) Whether your tide comes in, we can be sure That the moon with all its light it could never be as bright as you Don't you know you brighten up my day? Girl, your spirit, it can chill with me always 'Cause I wanna know you well I wanna know you well Let me know if you're needing somebody And I will give you all my time (let me know) Let me know if you're needing a body I will give you all (I will give you) Give you all of my time (all of my time) Oooh, tell me baby, are you down to grow? I promise, baby, I will take it slow You gotta let me know (know) If you're down to grow (grow) You gotta let me know (know) Got to let me know (know) Structure all my days with faith just to see me through (See me through) Hoping that feeling resonates inside of you (inside of you, you, you) Because I know that your stem has a story to tell I wanna know you well I wanna know you well (know) As the sun goes down, I want you to know what's yours High thoughts to rise with you, your eyes, I'm wanting more Only 'cause you know you brighten up my day So I have to stay with you always 'Cause I wanna know you well I wanna know you well Let me know if you need somebody I will give you all my time (I will give you all of my time) Let me know when you need a body I will give you all of my Oooh tell me, baby, are you down to grow I promise baby, I will take it slow You gotta let me know (know) If you're down to grow (grow) You gotta let me know (know) Got to let me know (know) Oooh tell me, baby, are you down to grow I promise baby, I will take it slow You gotta let me know (know) If you're down to grow (grow) You gotta let me know (know) Got to let me know (know)"
  Obze (오브제)  ,아무 생각 없이,전에는 당신을 보는 게 즐겁기만 했었는데 지금은 오히려 내 마음을 숨길 수 없어 괴롭기만 해요 이미 커져버린 마음이 너무 익숙하지 않아서 이렇게라도 보지 않아야 할거 같아요 나는 매일 이런저런 생각의 밤을 그리고 또다시 그대 앞에 서기만 하면 숨어버려요 나를 보는 그대 눈엔 아무것도 있지 않아서 이렇게라도 보지 않아야 할거 같아요 우연히라도 마주치면 하루 종일 미소가 떠나지 않아 두근거리는 맘 애써 모른 척도 해봐요 아무 생각이 없는 당신을 볼 때 아무 생각 없이 나도 지나치고 싶어 아무 생각 없이 그댈 보고 싶어 전에는 당신을 보는 게 즐겁기만 했었는데 지금은 오히려 내 마음을 들킨 것 같아 볼 수가 없어요 사랑은 어떻게 시작하고 언제 끝내야 하는 건지 이렇게라도 말해야만 할거 같아요 우연히라도 마주치면 하루 종일 미소가 떠나지 않아 두근거리는 맘 애써 모른 척도 해봐요 아무 생각이 없는 당신을 볼 때 아무 생각 없이 나도 지나치고 싶어 아무 생각 없이 그댈 보고 싶어 우연히라도 마주치면 하루 종일 미소가 떠나지 않아 두근거리는 맘 애써 모른 척도 해봐요 아무 생각이 없는 당신을 볼 때 아무 생각 없이 나도 지나치고 싶어 아무 생각 없이 그댈 보고 싶어
  Bruno Mars  ,Runaway Baby,"Ahh yes    Well looky here looky here  Ah what do we have?  Another pretty thang ready for me to grab  But little does she know  That I'm a wolf in sheeps clothing  'Cause at the end of the night  It is her I'll be holding      I love you so  That's what you'll say  You'll tell me  Baby baby please don't go away  But when I play, I never stay      To every girl that I meet here this is what I say:  Run run run away, run away baby  Before I put my spell on you  You better get get get away get away darling  'Cause everything you heard is true  Your poor little heart will end up alone  'Cause lord knows I'm a rolling stone  So you better run run run away run away baby      Well let me think let me think  Ah what should I do?  So many eager young bunny's  That I'd like to pursue  Now even now they eating out the palm of my hand  There's only one carrot and they all gotta share it      I love you so  That's what you'll say  You'll tell me  Baby baby please don't go away  But when I play, I never stay  To every girl that I meet here this is what I say:      Run run run away, run away baby  Before I put my spell on you  You better get get get away get away darling  'Cause everything you heard is true  Your poor little heart will end up alone  'Cause lord knows I'm a rolling stone  So you better run run run away run away baby      See I ain't try to hurt you baby  No no, no I just wanna work you baby  Yup yup  See I ain't try to hurt you baby  No no, no I just wanna work you baby  If you scared you better run (You better run)  You better run (You better run)  You better run (You better run)  You better you better you better      Run run run away, run away baby  Before I put my spell on you  You better get get get away get away darling  'Cause everything you heard is true  Your poor little heart will end up alone  'Cause lord knows I'm a rolling stone  So you better run run run away run away baby!"
