artist,title,lyric
  박재범  ,너 없이 안돼 (Acoustic Ver.),우린 처음에 영화 속에 나오는 그런 사랑했었지 근데 항상 잘되는 것 같은데 왜 일이 그렇게 꼬이는지 점점 난 사소한 일 가지고 따졌어 더 자주 다투고 매일매일 싸웠어 나도 모르게 널 밀어내 왜 우리의 행복과 같이 떠나가 Oh no no 제발 가지마 모든 게 내 탓이야 고칠 테니까 돌아와 난 너 없이 안돼 항상 니 앞에 난 왜 이렇게 사랑에 빠진 바보가 되는지 난 너한테만 약해 나를 좀 봐봐 난 너무 아파 I am so hurt girl I need a doctor 남자니까 눈물을 흘리지 않아 그래도 죽을 것 같아 난 너 없이 안돼 I need you girl stay by my side wanna be with u till the day we die 내 곁에 있어줘 난 절대 난 죽어도 널 놓칠 수가 없어 여자들이 많아도 난 너만 보여 가슴 아프고 눈물이 고여 또 흘리지 못해 내 맘이 조여 몸 안에 폭탄 내속이 터져 BOOM 타격이 컸어 니가 비싸도 사랑은 가격이 없어 check it 나 이렇게 생각해 돈은 없어도 너만으로 행복해 나한테 저리 가란 소리하지마 내 손을 떠나도 요요처럼 돌아와 나한테 저리 가란 소리하지마 내 손을 떠나도 yo check it 난 너 없이 안돼 항상 니 앞에 난 왜 이렇게 사랑에 빠진 바보가 되는지 난 너한테만 약해 나를 좀 봐봐 난 너무 아파 i am so hurt girl i need a doctor 남자니까 눈물을 흘리지 않아 그래도 죽을 것 같아 난 너 없이 안돼 난 너 없이 안돼
  Keith Sweat  ,Whatcha Like,"Intro] Yeah, uh-uh (uh, uh) Yeah, yeah Yeah, whatcha like? (yeah yeah) (Uh-huh, uh-huh) Yeah (Uh, uh, what, what, what, what, what)  Baby, I'm scopin' I got you wide open I know you want some Some of this love of mine (yeah, yeah) Cuz I'm not you average trick It takes a lot to get with this If you want my love You gotta wine and dine (yeah, yeah)  Wait a minute baby You must think I'm crazy Trickin' is to me One of my favorite past-times Nah, I'm not used to spendin' money Just to get some honey But you know girl There's always a first time For everything, lemme say  1 - I know what you want I know what you need Gonna give ya What you like, what you like  You know what I want You know what I need Can you give me What I like, what I like  Girl, I'll take you Where you never been before I'll go down girl And give you so much more Please come to me I'll supply your every need Satisfaction, baby, gauranteed  Now I've heard that game before (heard it before) But you've got to give me more (give you more) I like diamons and plush cars I wanna be the star (oh yeah, yeah, yeah, yeah) Boy don't take advantage That bullshit, I can't stand it I'm tired of givin' love And bein' hurt So first thing's first baby  Repeat 1  Uh, uh, uh, uh You better get your shit right Boy ain't got much equipment For you to come prepared for me Cuz I'ma catch you slippin' The bullshit I'm skippin' No dicks I'm dippin' Watch your mouth, it ain't no trippin' While this madam is flippin' And I'm sippin' Perione with the thong Gone in the jacuzzi Call this nigga to get my bone on Come screw me, like the driver Do amazing shit like Macgiver Check out how I flip it when I ride ya I hypnotize ya With the twistin' of my hips I mesmorize ya With the lickin' of my lips And I feed him a mouthful Five from that snack, she packin' In the sack, she lackin' Ain't no slackin', I'm mackin' Get the fuck back and recede like a hairline Pull some shit, you gon' see me take care of mine The bomb ? poetess be on a paper quest For little D, my mama and me, fuck the rest Uh, uh  Repeat 1 to fade"
  Con Funk Shun  ,Ffun,"Oh, babe, yeah, yeah Well, well, well, well, well  I wanna thank you For your love so true Your tender lovin' Keeps my mind on you  I'll pick you up And we'll go out and dance You kiss my lips And we'll have fun, fun, fun  Make it or break it Got to make you mine Kissin' and huggin' All the time  You are my one And only under the sun Give me your hand And we'll have fun, fun, fun Oh, we're havin' fun  I wanna thank you For your love so true Your tender lovin' Keeps my mind on you  I'll pick you up And we'll go out and dance You kiss my lips And we'll have fun, fun, fun  Make it or break it Got to make you mine Kissin' and huggin' All the time  You are my one And only under the sun Give me your hand And we'll have fun, fun, fun  Fun, fun, fun Fun, fun, fun Fun, fun, fun Fun, fun, fun Fun, fun, fun Fun, fun, fun"
  Dru Hill  ,Men Always Regret,"In 1997, Beauty changed my life Who would've known that she would be my future wife Or the mother of a child so beautiful What I had in love I lacked in self-control See, I had to have them all to be satisfied And on an average night, I'd take four or five But the measure of a man ain't how many you can fuck It's how you live your life so you can keep her trust  Chorus Men always regret getting over 'Cause you don't know what you do So, you're better off loving her from the start Even if your're not sure if she's loving you Men always regret getting over She'll hide her pain in her smile And be in your bed sleeping with another man While you're on the phone askin' 'bout your child  Verse 2 Remarkable, incredible, confrontational, yet irreplaceable She wouldn't cook or clean, so I let her go Oh no no But she's got the kind of love that you can't let go But still I loved her unconditionally I wish she had've told me that she didn't love me Could have been better off on my own Yes, I would But then I never would have wrote this song  Pre-Chorus See, my girl is the kind that walks around with a smile Kissin' and huggin' me like she don't even care, oh yeah So one day, I come home Smilin', ready to say I love you But then I walked upstairs And all your things were gone like you were never there  Chorus Men always regret getting over 'Cause you don't know what you do So you're better off loving her from the start Even if you think she ain't loving you, oh Men always regret getting over She'll hide her pain in her smile So, while you're in the bed with another man I just wanna talk to my child, yeah  Bridge: Nokio Still can't understand Why you let me get away with what I did I don't wanna hurt another girl Knowin' I was sleepin' with another girl While you were home sleepin' in my bed I really can't be mad if you turn around and do the same to me Please, God, give me the strength Men always regret getting over 'Cause one day she'll leave  Outro Men always regret getting over 'Cause you don't know what you do I could've been better off without ya, ha But now I'm writing this song about ya, baby, hey hey, oh Men always regret getting over She'll hide her pain in her smile I'm strong enough, ha you can tell me the truth Tell me the truth, baby I'm a grown man and I can take the best you can So baby, oh yeah Men always regret getting over 'Cause you don't know what you do Hey, hey, hey, hey hey hey, oh Hey hey, said I'm gonna be alright Men always regret getting over She'll hide her pain in her smile"
  Michael Carreon  ,Katja,I was working over seas Just another weekend I saw you in your seat And there was one thing on my mind don’t tell don’t tell I hope we get to meet And we get to talking and grab a couple drinks And then head back to my hotel hotel And I thought that night would be like the rest of them Makin lust all night and wake up a mess again But if so much more than broken heart when I go back and nevertheless I fallin' love You make me wanna be a good boy I promise I would treat you good girl Cause baby I can see you and me The day you’re mine will be a good day And at the end I’ll kiss you good night So maybe down the line You can be mine all mine all mine I was thinking physically Like any guy does and then you kissed me on my cheek And with that accent said my name o my o my Your smile is heavenly with those little dimples You got me losing sleep and we didn’t even All night all night And I thought that night would be like the rest of them Making lust all night and wake up a mess again But if so much more than broken heart when I go back and nevertheless I fallin' love You make me wanna be a good boy I promise I would treat you good girl Cause baby I can see you and me The day you’re mine will be a good day And at the end I’ll kiss you good night So maybe down the line You can be mine all mine all mine You make me wanna be a good boy I promise I would treat you good girl Cause baby I can see you and me The day you’re mine will be a good day And at the end I’ll kiss you good night So maybe down the line You can be mine all mine all mine
  Jeff Bernat  ,Doesn`t Matter,You see I can’t describe the feelings tangled up with me my body and soul and even every heartbeat concentrated real hard like a final got me stuck on this love like a needle on a vinyl You can be my life you can be my world only difference is is that you a different kind of girl Chill nod your head close your eyes and relax and kick back to the beat and let your rhythm react ha Let me tell you about this girl that I know She loves hip hop and rock ‘n roll And that’s cool with me she’s so unique but I’m just really tryna keep it real Forget about the world girl how do you feel about anything just talk to me love It really doesn’t matter who you are it doesn’t matter if you sing or play guitar If you a superstar fancy car really big house I just wanna know what you really about Cause your beauty in your eyes girl makes me realize girl The only thing important is I have you in my life girl Careless about material things cause you and your love is all that matters to me And I can’t even find the words to say P S I think about it everyday You as my wife Yes my whole life But we just need to slow it down Just gotta live it up and enjoy it now Each day and night you by my side love It really doesn’t matter who you are It doesn’t matter if you sing or play guitar If you a superstar fancy car really big house I just wanna know what you’re really about Cause your beauty in your eyes girl makes me realize girl The only thing important is I have you in my life girl Careless about material things cause you and your love is all that matters to me It really doesn’t matter who you are It doesn’t matter if you sing or play guitar If you a superstar fancy car really big house I just wanna know what you’re really about Cause your beauty in your eyes girl makes me realize girl The only thing important is I have you in my life girl Careless about material things cause you and your love is all that matters to me It really doesn’t matter who you are It doesn’t matter if you sing or play guitar If you a superstar fancy car really big house I just wanna know what you’re really about Cause your beauty in your eyes girl makes me realize girl The only thing important is I have you in my life girl Careless about material things cause you and your love is all that matters to me
  Laura Izibor  ,From My Heart To Yours,"From my heart to yours  I would give you butterflies  From my heart to yours  I would give you summertime    From my heart to yours  Ooh.. I'd give u heaps of time  From my heart to yours  I give you mine    Mm.. Baby i'm never gonna stop loving you  You will never gonna find my love so true  Baby can u break it down just for me  Like this and just understand  I..    From my heart to yours  I'll give you my soul  If this no denying our love is real  From my heart to yours  From my heart to yours    With from my heart to yours  I would give u everything, everything  From my heart to yours  I'd make the bird sing.. yeah yeah..    From my heart to yours  Don't you worry about a thing  From my heart to yours  I give you mine    It doesn't matter where i go or what i see  You're.. you're the only thing that important to me  With you i belong  Baby i never felt this good before  I...    From my heart to yours  I'll give you my soul  If this no denying our love is real  From my heart to yours  From my heart to yours    I... (I..)  Need... (Need..)  You... (You..)  Baby    I.. (I..)  Cannot.. (Cannot..)  Live with (Live with..)  Out you baby    I..  Need..  You..  With me    From my heart to yours  I'll give you my soul (babe i'll give you my soul)  If this no denying our love is real    From my heart to yours  I'll give you my soul (babe i'll give you my soul)  If this no denying our love is real  From my heart to yours"
"  Pharrell Williams ,  Lalah Hathaway  ",Surrender,When I first got here had to find my way But the end of the days were dark When I was not clear you showed me my mistakes But told me keep the pace don't get lost So I shall not fear yeah That's how it feels when you love me And you're my sightseer 'Cause before I'm in a rut You multiply by 10 times what they took from me You send out a branch from the longest tree When I'm in quicksand But in my mind it's really your arm to me Can't believe it what a lifting Hard to believe Surrender But there's a difference Surrender I surrender Surrender 'Cause I understand For me Surrender There's no coincidence Just confirmation Let me see them hands Do you remember I questioned how I feel I asked you were you real at all And when you entered you found the biggest wall Said Is that all Made it fall With your wonder it blows my mind how you love me So it's no wonder I feel how I feel I can't thank you enough for what you did for me You send out a branch from the longest tree When I'm in quicksand But in my mind it's really your arm to me Can't believe it what a lifting Hard to believe Surrender But there's a difference Surrender I surrender Surrender 'Cause I understand For me Surrender There's no coincidence Just confirmation Let me see them hands I was down on myself and I called you And your answer is What can I do So much you do for me In the sound of my breath seen all the years of surrender Just know I'm here reporting for duty When it feel this good Don't ever let go go Don't ever let go oh Don't ever let go oh When it feel this good Don't ever let go go Don't ever let go oh Don't ever let go oh Hard to believe Surrender But there's a difference Surrender I surrender Surrender 'Cause I understand For me Surrender There's no coincidence Just confirmation Let me see them hands Please just wave wave Wave wave Wave wave In this place Please just wave Wave Wave your hands Wave wave wave In this place
  Chris Brown  ,Say Goodbye,Baby come here and sit down let's talk I got a lot to say so I guess I'll start by Saying that I love you But you know this thing ain't been No walk in the park for us I swear it'll only take a minute You'll understand when I finish And I don't wanna see you cry But I don't wanna be the one to tell you a lie so How do you let it go When you You just don't know What's on The other side of the door When you're walking out talk about it Everything I tried to remember to say Just went out my head So I'm a do the best I can to get you to understand Cause I know never a right time to say goodbye But I gotta make the first move Cause if I don't you gonna start hating me Cause I really don't feel the way I once felt about you Girl it's not you it's me I gonna gotta figure out what I need There's never a right time to say goodbye But we know that we gotta go Our separate ways And I know it's hard but I gotta do it And it's killing me Cause there's never a right time Right time to say goodbye But now your heart is breaking And a thousand times I Found myself asking Why Why Why am I taking so long to say this But trust me girl I never Meant to crush your world And I never Thought I would see the day we grew apart And I wanna know How do you let go When you You just don't know What's on The other side of the door When you're walking out talk about it Girl I hope you understand What I'm tryna say We just can't go on Pretending that we get along Girl how you not gonna see it There's never a right time to say goodbye But I gotta make the first move 'Cause if I don't you gonna start hating me Cause I really don't feel the way I once felt about you Girl it's not you it's me I gonna gotta figure out what I need There's never a right time to say goodbye But we know that we gotta go Our separate ways And I know it's hard but I gotta do it And it's killing me Cause there's never a right time Right time to say goodbye Listen to your heart Girl you know We should be apart baby I I just can't do it I I just can't do it Listen to your heart Girl you know We should be apart baby I I just can't do it And sometimes it makes me wanna cry Ooh ooh ooh ooh ooh ooh ooh Do you hear me crying  There's never a I cry There's never a right time to say goodbye But I gotta make the first move 'Cause if I don't you gonna start hating me Cause I really don't feel the way I once felt about you Girl it's not you it's me I gonna gotta figure out what I need There's never a right time to say goodbye But we know that we gotta go Our separate ways And I know it's hard but I gotta do it And it's killing me Cause there's never a right time Right time to say goodbye There's never a right time to say goodbye But I gotta make the first move 'Cause if I don't you gonna start hating me Cause I really don't feel the way I once felt about you Girl it's not you it's me I gonna gotta figure out what I need There's never a right time to say goodbye But we know that we gotta go Our separate ways And I know it's hard but I gotta do it And it's killing me Cause there's never a right time Right time to say
  포맨  ,OK (Inst.),예뻐졌네 머리했니 여자라면 좋아할 그 한 마디 디테일하면서 또 센스 있는 말 한 마디 방법은 알 것 같지만 니 앞에 서면 돌덩이가 돼 좀 깨긴 하지만 대신 이건 어때 클럽을 가도 난 OK OK OK OK OK OK 성형을 해도 난 OK OK OK 내 사랑 너라면 별도 따다가 줄게 달도 안겨다 줄게 한 달에 한 번은 예민하게 굴어도 OK 나 오늘 뭐 바뀐 거 없니 니 말 중에 제일 무서운 한 마디 느낌은 알지만 그런 말을 어떻게 해 영혼 없는 한 마디보단 사랑을 눈으로 보여줄게 니가 원하는 건 뭐든 들어줄게 클럽을 가도 난 OK OK OK OK OK OK 성형을 해도 난 OK OK OK 내 사랑 너라면 별도 따다가 줄게 달도 안겨다 줄게 한 달에 한 번은 예민하게 굴어도 난 다 OK OK OK OK OK OK OK 널 보는 것만으로 난 좋아 누가 뭐래도 난 OK OK OK OK OK OK 니가 뭘 해도 난 OK OK OK 내 사랑 너라면 내 모든 걸 다 줄게 내 모든 걸 다 줄게 그냥 너라면 난 OK OK OK OK OK OK 너만 있으면 난 OK OK OK 내 사랑 너라면 내 모든 걸 다 줄게 정말이야 다 줄게 난 너만 있으면 너만 곁에 있으면 OK
  Boyello (보이옐로)  ,Pillow,그럴 때 있잖아 왜 가끔씩 모든게 어색하다 느껴질 때 누구에게도 닿지 못해서 타인이 되어 지나쳐 갈 때 억지로 울음을 삼켜내려 참아도 마땅한 이유를 찾지못해 무너져 Take my hand I am here for you 이젠 내 옆에 편히 쉬어 눈 감아도 돼 I’ll be your pillow baby 이미 조각난 네 마음을 달래줄게 Baby please give me your hand 까맣게 타고 붉게 그을린 맘 애써 모른척하고 외면해 초라하게 스러져 가는 네 모습을 안아주고 싶은데 억지로 울음을 삼켜내려 참아도 마땅한 이유를 찾지못해 무너져 Take my hand I am here for you 이젠 내 옆에 편히 쉬어 눈 감아도 돼 I’ll be your pillow baby 이미 조각난 네 마음을 달래줄게 baby please give me your hand Take my hand I am here Take my hand I’ll be with you 이젠 내 옆에 편히 쉬어 눈 감아도 돼 I’ll be your pillow baby 이미 조각난 네 마음을 달래줄게 baby please give me your hand
  NUZ (누즈)  ,틀 (Feat. Jin Kim),밤을 쏟고 낮을 담았네 입술을 열면 눈이 감겨와 눈이 녹고 비가 내렸네 우산 속 니 눈이 차가워 이 창을 너머 바람이 되어 저 언덕 너머 구름이 되어 이 바다 건너 기쁨이 되어 내 삶을 건너 사랑이 되어 이 창을 너머 바람이 되어 저 언덕 너머 구름이 되어 이 바다 건너 기쁨이 되어 내 삶을 건너 사랑이 되어
  Edwin Moses  ,Let You Down,Don't you feel someday this will have to fall anyway maybe it was never strong enough because you wanted a lover but he wanted a fool I'll be 'rolund if you call my name I'll be 'round even if you love him he's only gonna let you down even if you need him he's only gonna let you down and it really hurts so bad he's only gonna let you down and it really makes no sense he's only gonna let you down  Now you say that i'm not playing fair but to win you know i'll have to play some tricks it's true but isn't it worse? the way he makes you weep? i'll be 'round anytime at all i'll be 'round  even if you love him he's only gonna let you down even if you need him he's only gonna let you down and it really hurts so bad he's only gonna let you down and it really makes no sense he's only gonna let you down  9월8일 에드윈 모제스 내한공연 @ 롤링홀 http://www.pastelmusic.com
  Eric Benet  ,정말 사랑했을까 (Prod. by 박근태),picture a scene two lovers lost in a kiss nothing in the world could ever come between but pictures must fade promises that we once made were they only make believe dreams that could never be no one to blame I can’t feel love only pain it’s only right that we should pay for our mistakes I'm trying to hold onto what was beautiful but all I see is a void where you used to be used to be oh I know once upon a time we were in love but I can’t feel it anymore I know we could never go back to the way we were we will both learn to move on I can’t stand the thought of losing you and seeing you fall in love with someone else that hurts the most I wish I could touch but you’re out of reach you’ll love again he’ll give you all that I can’t he’ll whisper that he’ll never go away I try to make sense was it a single event or did time wear out plans like giants made of clay made of clay oh I know once upon a time we were in love but I can’t feel it anymore I know we could never go back to the way we were we will both learn to move on I can’t stand the thought of losing you and seeing you fall in love with someone else that hurts the most I wish I could touch but you’re out of reach bittersweet the taste of memories yet I can’t help yearning for those days oh the past is gone but before I can move on why couldn’t we get out of own way I know once upon a time we were in love but I can’t feel it anymore I know we could never go back to the way we were we will both learn to move on I can’t stand the thought of losing you and seeing you fall in love with someone else oh baby I wish I could touch but you’re out of reach
  SoMo  ,We Can Make Love,"I can be tender, I can be rough I can do anything you care for Everything above Baby, let me rock your body, ride your body Kiss your favorite spot Tie your hands behind your back Feel my fingertips above your shoulders You like it when I drive it, yeah, I push the clutch I just want it all, but no rush So we can make love Or we can just touch We can get romantic, dirty dancing Feel my hands until the sun comes up We can make love We can, we can just touch We can make love We can, we can just touch We can make love We can, we can just touch We can just touch We can, we can just touch You love when I'm sleeping I love when you by You love it when I cover up your eyes for a minute But only some nights I love when you ask me To tickle your back You love when I reach up underneath And grab between your thighs like that Baby, let me rock your body, ride your body Kiss your favorite spot You're screaming out my name, you don't have to tell me stop The way your body is moving like a bubble 'bout to pop I just want it all so don't stop And we can make love Or we can just touch We can get romantic, dirty dancing Feel my hands until the sun comes up We can make love We can, we can just touch We can make love We can, we can just touch We can make love We can, we can just touch We can just touch We can, we can just touch Just ride it out We can make love We can, we can just touch We can make love We can, we can just touch We can make love We can, we can just touch We can just touch We can, we can just touch And we can make love Or we can just touch We can get romantic, dirty dancing Feel my hands until the sun comes up Baby, let me rock your body, ride your body Kiss your favorite spot Tie your hands behind your back Feel my fingertips above your shoulders You like it when I drive it, yeah, I push the clutch I just want it all, but no rush We can make love We can, we can just touch We can make love We can, we can just touch We can make love We can, we can just touch We can just touch We can, we can just touch Just ride it out x2 Ride it out, I swear Take your clothes off and leave them right there Tell me you love me even if you don't I wanna make love tonight, I don't care Just ride it out x2"
