artist,title,lyric
  아거 (AGER)  ,아름다워 보여,그 감정을 표현해 내긴 아직 내가 날 몰라 쏟아지는 모래를 쥐는 것 밤은 그윽하게 너로 가득 차게 잔뜩 어지럽혀 놓곤 매일 먹던 약을 내려놓게 되네 내 숨소리에 맞춰주네 아름다워 보여 나와 다른 게 아름다워 보여 나와 다른 게 난 사랑을 하고 있나 봐요 그 모든 게 너 하나란 게 나를 불안하게 해 이기적인 날 바꿔 가는 것 도망치듯 숨고 두려워할 때면 어린아이를 달래듯 너로 인해 알고 또 너를 통해 보네 서서히 나를 찾아가네 너무도 외로웠어 아침이 와야 잠들고 다시는 깨질 않길 바랐어 타들어 가던 내 밤이 이제서야 고요해 아름다워 보여 나와 다른 게 아름다워 보여 나와 다른 게 난 사랑을 하고 있나 봐요
  Rico Love  ,Trifling,"I guess we both on that bullshit, I guess we both on that bullshit Turn the lights on Oops, I almost told your boyfriend that I love you, I'm just playing Oops, I almost grabbed your hand last time I saw you Cause Ion even know your nigga like that, you be with some girls who know my girl but that's all though Call hang up, and you hit me right back, that's that bullshit, we both on bullshit We should get a room somewhere Where there's just me and you somewhere, pick and choose somewhere So much we can do somewhere We both got so much to lose somewhere, ocean views somewhere Crazy how it turns to something Knowing that we dead wrong Especially, when we act like nothing happen Put our clothes back on and head home, damn Oops, I almost told your boyfriend that I love you, I'm just playing Oops, I almost grabbed your hand last time I saw you Cause Ion even know your nigga like that, you be with some girls who know my girl but that's all though Call hang up, and you hit me right back, that's that bullshit, we both on bullshit You can rub my back somewhere I'll be grabbing on your ass somewhere, acting bad somewhere A whole lot of cash somewhere We'll be tearing up the ave somewhere, shopping bags somewhere Crazy how it turns to something Knowing that we dead wrong Especially, when we act like nothing happen Put our clothes back on and head home, damn Oops, I almost told your boyfriend that I love you, I'm just playing Oops, I almost grabbed your hand last time I saw you Cause Ion even know your nigga like that, you be with some girls who know my girl but that's all though Call hang up, and you hit me right back, that's that bullshit, we both on bullshit I know I know I know, I'm so trifling I know I know I know, I'm so trifling I guess we both on that bullshit I guess we both on that bullshit Oops, I almost told your boyfriend that I love you, I'm just playing Oops, I almost grabbed your hand last time I saw you Cause Ion even know your nigga like that, you be with some girls who know my girl but that's all though Call hang up, and you hit me right back, that's that bullshit, we both on bullshit"
  H.E.R.  ,Lost Souls (Feat. DJ Scratch),Confusing self-conscious with self-confidence Confusing self-conscious with self-confidence Confusing self-conscious with self-confidence uh yeah Confusing self-conscious with self-confidence So you monogamous but body positive Post pills you swallowing for a following What he got to offer He don't see the kids that he fathering If you don't bother then why you responding then Careful where you plant them seeds before you water them Say you empower women ay But don't acknowledge them Feminism not what you embodyin' You false hope you false positive uh But eat your fruit and drink your water then Uh I don't clique up I don't clique up nah I don't clique up I don't clique up that's why I don't clique up I don't clique up hey I don't click up I don't clique up 'cause you're a kiss up Rep your set they all switch up then don't pick up But real friends don't ask for favors Say you betray like you supposed to pay 'em Copped the White House like you supposed to save 'em Ungrateful wonder how I Kanye'd 'em han It's pressure to be an icon baby han Stressin' to be an icon lately but- A lost soul can't lead the people no A lost soul can't lead the people nah A lost soul can't lead the people no A lost soul can't lead the people uh Confusing the celebrity with your integrity You drinkin' Hennessy for your therapy Can't get no peace of mind can't get no serenity But the public ain't the enemy it's the inner me so uh What you gonna leave with your legacy uh It's like we don't believe in longevity uh I was overseas and seems that we the only people with dreams of material things Confusing self-conscious with self-confidence Confusing self-conscious with self-confidence Confusing self-conscious with self-confidence yeah We lying to ourself that's what the problem is no A lost soul can't lead the people no A lost soul can't lead the people no no A lost soul can't lead the people no Yeah yeah yeah Oh yeah yeah yeah A lost soul can't lost soul
  구원찬  ,필요해,아무 생각없이 잠깐만이라도 쉬고 싶은데 그게 잘 안돼 어떤 걱정들이 괴롭히는 건지 지쳐 있는 지금 우린 쉼이 필요해 필요해 정신없이 뛰었으니 Take Me High Take Me High Higher Higher Higher Higher Higher Higher 지금 내겐 정리가 필요해 생각들의 중심이 필요해 내 마음에 네가 필요해 지금 내겐 휴식이 필요해 많은 시선들에서 벗어나서 다시 경로를 설정하고있어 원래 가려던 곳으로 마음을 다잡고서 아무 생각없이 잠깐만이라도 쉬고 싶은데 그게 잘 안돼 어떤 걱정들이 괴롭히는 건지 지쳐 있는 지금 우린 쉼이 필요해 필요해 정신없이 뛰었으니 Take Me High Take Me High Higher Higher Higher Higher Higher Higher Don’t worry bout a thing Don’t worry bout a thing I’m gone don’t worry no more Don’t worry bout a thing Don’t worry bout a thing Don’t worry no more no more Don’t worry bout a thing Don’t worry bout a thing I’m gone don’t worry no more Don’t worry bout a thing Don’t worry bout a thing Don’t worry no more no more I wanna take a breath I wanna go away 아무 생각없이 잠깐만이라도 쉬고 싶은데 그게 잘 안돼 어떤 걱정들이 괴롭히는 건지 지쳐 있는 지금 우린 쉼이 필요해 필요해 정신없이 뛰었으니 Take Me High Take Me High Higher Higher Higher Higher Higher Higher I wanna take a breath I wanna go away 아무 생각없이 잠깐만이라도 쉬고 싶은데
  Melanie Fiona  ,Johnny,"Hello, hello, hello, hello  Oh not again One thing lead to another way He said lets just be friends Right then and there I said to him  Oh thanks so much for nothing I hope you find that something Or whoever she is you think you're looking for Oh don't do me any favors I guess I'll see you later Matter fact pull over and let me out this door  Oh johnny took my heart And left me right here on the sidewalk on the corner is where he dropped me I'm saying oh why did we have to part So now I'm dialing on my cellphone begging Johnny baby bring me back my heart  Bring me back my heart Bring me back my heart Bring me back my heart  Now I ask myself why? Why did I let him go? now I'm Walking alone, alone in this cold Johnny the least you could've done Was drive me home  Oh thanks so much for nothing I hope you find that something Or whoever she is you think you're looking for Oh don't do me any favors I guess I'll see you later Matter fact don't bother knocking on my door  Oh Johnny took my heart And left me right here on the sidewalk On the corner is where he dropped me I'm saying oh why did we have to part So now I'm dialing on my cellphone Begging Johnny baby bring me back my heart  Bring me back my heart (my heart) Bring me back my heart (my heart) Bring me back my heart (my heart)  Now I'm hiding This is hard for me to do See I'm not that chick who sits around And waits all night for you But you're worth it Why you left me I don't know But I'll walk these streets all night Until I bring my baby home  Oh I need your loving You got that special something Who am I kidding Please Johnny come back home  Oh Johnny took my heart And left me right here on the sidewalk On the corner is where he dropped me I'm saying oh why did we have to part So now I'm dialing on my cellphone Begging Johnny baby bring me back my heart"
  시어 (Seer)  ,사랑하지 않으면서,사랑하지 않으면서 날 위한 시간을 내줘서 날 위한 걱정을 해줘서 고마워 이제 멀어지지만 나에겐 좋은 기억이어서 나에게 좋은 사람이었던 것이 조금은 나를 힘들게 하지만 날 사랑하긴 했는지 묻고 싶지 않아 왜 떠나가는지도 묻고 싶지 않아 불안해하던 날 보며 어떤 맘였을지 날 위했던 모든 게 사랑하지 않으면서 그날 넘쳤던 원망은 이제야 조금은 말라 가고 구름마저 빈 허공에 너를 채워보면 너의 전부가 떠나간 건 아니었나 봐 날 사랑하긴 했는지 묻고 싶지 않아 왜 떠나가는지도 묻고 싶지 않아 불안해하던 날 보며 어떤 맘였을지 날 위했던 모든 게 사랑하지 않았단 걸 알아 넌 좋은 사람 이어야 하는데 널 빛내야 할 많은 추억들이 초라하게 만들어 한없이 널 미워하게 만들어 언제부터였는지 묻고 싶지 않아 왜 떠나가는지도 묻고 싶지 않아 어떻든 결국에는 또 나만 아플 거니까 위했던 모든 게 사랑하지 않으면서
  The Internet  ,Roll (Burbank Funk),Listen to your heart Listen to your heart What's it sayin' Star shine so bright Hear it in your heart They're up so high Hear it in your heart I wanna fly Check your voicemail Hear your heart go Roll roll roll roll Roll roll roll Hear your heart go As you're coming down Where'd your heart go Star shine so bright It's all in your heart They're up so high It's all in your heart I wanna fly Look no further Let your heart flow Roll roll roll roll Roll roll roll Let your heart flow Roll roll roll roll all night all night all night Let your heart flow All night all night all night all night All night all night all night all night All night
  Tymicah  ,Wander,I've got a flight At 5pm I've packed it all up Said goodbye to my friends Yeah i'm bored I wanna face my fears This place is too small No space for ideas Oh the bigger the show The distance grows Between you and me Oh the longer we stay The further we stray From our own infinity So long as we are under authority How can we wander creativity I'm tryna be optimistic But let's be realistic There's nothing here So long as we are in this hierarchy How can we ever live freely I'm tryna be optimistic But let's be realistic There's nothing to fear I've got a train At 10 15 Seven billion faces But i count fourteen I've started to wander But i miss my hometown This could be simple But we played around Oh the bigger the show The distance grows Between you and me Oh the longer we stay The further we stray From our own infinity So long as we are under authority How can we wander creativity I'm tryna be optimistic But let's be realistic There's nothing here So long as we are in this hierarchy How can we ever live freely I'm tryna be optimistic But let's be realistic There's nothing to fear And i'm a wanderer And i'm a wanderer Oh i'm a wanderer I'm a wanderer So long as we are under authority How can we wander creativity I'm tryna be optimistic But let's be realistic There's nothing here So long as we are in this hierarchy How can we ever live freely I'm tryna be optimistic But let's be realistic There's nothing to fear
  박정현  ,3:30 a.m,울먹이며 그대 품안에 잠든 내 모습이라면 차라리 좋아 이미 지나버린 시간에 고인 외로움 너는 언제부터 이별의 준비를 하고 있었는지 알진 못했지만 날 사랑하던 너의 마음마저 모두 달라지고 있었던거야 이것만은 알아줘 내 마음 바뀌지 않았어 변해버린 너지만 난 잊을 수 없을거야 나는 언제까지나 그리며 널 찾겠지만 이젠 이별해야 했기에 이미 알고 있었어 변해있는 너의 마음 어리석은 나였어 바꿀 수 있다 믿었어 보고 싶긴 하지만 언젠간 익숙해질 걸 고개숙인 너의 모습 속에는 날 향한 그리움 찾을 수 없어 나를 잊었을까 그건 아닐꺼야 항상 기다리던 우리의 만남은 행복하게 나를 만들었었지만 늘 함께 한단 너의 약속들은 멀리 사라지고 없었던거야 이것만은 알아줘 내 마음 바뀌지 않았어 변해버린 너지만 난 잊을 수 없을거야 나는 언제까지나 그리며 널 찾겠지만 이젠 이별해야 했기에 이미 알고 있었어 변해있는 너의 마음 어리석은 나였어 바꿀 수 있다 믿었어 보고 싶긴 하지만 언젠간 익숙해질 걸 잊으려 한 시간이 나에겐 너무 아름다운 나날이었지만 그대 이제 너를 떠나기로 했어 모든 기억 추억으로 둔 채 이것만은 알아줘 변해버린 너지만 난 잊을 수 없을거야 나는 언제까지나 그리며 널 찾겠지만 이젠 이별해야 했기에 이미 알고 있었어 변해있는 너의 마음 어리석은 나였어 바꿀 수 있다 믿었어 보고 싶긴 하지만 언젠간 익숙해질 걸 하나만은 알아줘
  Kevin Michael  ,Ain`t Got You,"All I ever wanted was to love you  Girl I never meant to cause you pain  And I only have myself to blame  Now you're gone and I can't stop thinking of you  Every time I hear your name  I think of what I've done again and again      See I'm all alone tonight with just a memory  And baby you're a million miles away  I can't take another day  If I ain't got you, I ain't got anything  It just don't feel the same, no  If I ain't got you, oh  And if I ain't got you, I ain't got anything  Can't even feel the pain  No, if I ain't got you  (You, you, you, you,)    I remember when we were together  I remember how you used to say  There was nothing I could do to turn you away  I know, I know that things have changed forever  When I look into your eyes  All I see now is the tears in your eyes      I'm all alone tonight with just a memory  And baby you're a million miles away  I can't take another day  If I ain't got you, I ain't got anything  It just don't feel the same, no  If I ain't got you, oh  And if I ain't got you, I ain't got anything  Can't even feel the pain  No, if I ain't got you, you    If I could I would pick up the pieces of your broken heart  And put it back together  And I would, I would hold you in my arms until the hurting stops  And stay right here forever    All I ever wanted was to love you  Girl I never meant to cause you pain  And I only have myself to blame      If I ain't got you, I ain't got anything  It just don't feel the same, no  If I ain't got you, oh  And if I ain't got you, I ain't got anything  Can't even feel the pain (I need ya baby, want you baby)  No, if I ain't got you (I Gotta have you baby)  If I ain't got you, I ain't got anything  It just don't feel the same, no (It doesn't feel the same without you)  If I ain't got you, oh  And if I ain't got you, I ain't got anything  Can't even feel the pain  No, if I ain't got you"
