artist,title,lyric
  Oneway  ,Rainy Days (Feat. 준수 Of 2PM),아침에 눈을 뜨면 항상 내 옆에 있던 흔적들이 사라지고 나란히 놓여있던 우리 사진들처럼 더는 웃을 수 없는걸 이제 다시는 네 모습 떠올리지 않겠다고 나 다짐했는데 baby 나도 어쩔 수 없나 봐 그대로 인가 봐 내 맘 널 사랑하는 마음 Let's go Rainy days rainy days 난 너밖에 없는데 내 눈엔 비가 내려와 앞이 보이지 않게 Goes fade away fade away 죽을 만큼 missing you 내 하루는 반복돼 Every day and night 다시 눈을 뜨면 다시 눈을 뜨면 다시 눈을 뜨면  두 눈을 뜨자마자 생각나는 말 I'm sorry 약속을 못 지켜서 다시 한번 더 I'm sorry 힘들진 않니 내 걱정은 말아 don't you worry 끝까지 지켜주지 못해 용서해 I'm sorry 시간은 흐르고 the time is moving slow We use to hit it off and you and I we had it all 오늘따라 왜 이리도 보고 싶은지 몰라 We use to stand under my umbrella ella ella 모두 너를 잊으라 말을 하지만 I don't give a hella 이대로 떠난 후부터 숨쉬기조차 힘이 들어 애써 눈물을 삼켜 그렇게 하루를 보냈었어 날 부르는 목소리가 머리 속에 맴돌아서 계속 곁에 옆에 기대고 있던 너를 너라고 착각했어 It's raining more than ever 24 7 all hour I miss you 하루 종일 내 눈가에는 비가 Rainy days rainy days 난 너밖에 없는데 내 눈엔 비가 내려와 앞이 보이지 않게 Goes fade away fade away 죽을 만큼 missing you 내 하루는 반복돼 Every day and night 다시 눈을 뜨면 정말 행복했었어 너만 바라볼 수 있어서 Yea I know life goes on 하지만 난 제자리에 너 때문에 baby 자꾸 눈물만 흐르고 기나긴 시간은 멈추지 않고 널 잊고 싶은데 그게 잘 안 되는데 baby Rainy days rainy days 난 너밖에 없는데 내 눈엔 비가 내려와 앞이 보이지 않게 Goes fade away fade away 죽을 만큼 missing you 내 하루는 반복돼 Every day and night 다시 눈을 뜨면
  디어 (d.ear)  ,Let Me Go (Feat. J. Han),stained glass decorating every single wall every pledge is a dab on this work of art we’re working hard hoping on this boulevard yet we faced an early ending like Joan of Arc man I saw it from a mile away mile away loosened up my grip to let it fly away fly A couple stone throws away from destruction I picked a poison at the junction now I’m paying for it 말을 하지 않아도 이미 알고 있는 걸 It's the last time ima be with you 이젠 그만 우릴 인정하고 더 이상은 그 어떤 기대도 하지 않기로 해 막연한 기댄 또다시 또 무너져버릴 테니까 이제 여기서 그만하기로 해 let me go These egg shells on the floor of this glass house 가슴이 답답해 I’mma pass out there’s only room for two aren’t you glad now you can tango with your pride you got the last howl I projected my ideals on your weary soul ain’t nobody but the Lord gonna make me whole 바보처럼 행동했어 미안해 it might be best to end it now while we’re still ahead 말을 하지 않아도 이미 알고 있는 걸 It's the last time ima be with you 이젠 그만 우릴 인정하고 더 이상은 그 어떤 기대도 하지 않기로 해 막연한 기댄 또다시 또 무너져버릴 테니까 이제 여기서 그만하기로 해 let me go It's about time we gave up on us I may miss you but I'll never come back It's the last time ima be with you 이젠 그만 우릴 인정하고 더 이상은 그 어떤 기대도 하지 않기로 해 막연한 기댄 또다시 또 무너져버릴 테니까 이제 여기서 그만하기로 해 Just let me go
  J.Bro (제이브로)  ,Waterfall (Feat. Nudyman),작고 예쁜 입 꼬리 두 눈을 깜빡이는 것도 다 보여 길 건너 있어도 자동차 깜빡이 보다 더 잘 보여 이런 맘을 어쩌나 순간 순간 넘쳐나잖아 니 손을 잡고 여길 벗어나볼까 I want you cos' you just be my waterfall waterfall waterfull 내 안에 담지 못한 말이 흘러 넘쳐 우리 같이 한 밤이 like waterfall you can full my body and soul what you do what you do 나만의 특별한 세계로 와 시작해 기분이 High해 like a waterfall waterfall waterfall waterfall waterfall 도시는 마치 정글 습하고 더워 다 빙글빙글 니가 내 옆에 있어도 다른 시선에 자꾸 난 무서워 이런 맘을 어쩌나 순간 순간 넘쳐나잖아 내 손을 잡고 여길 벗어나도 돼 I want you cos' you just be my waterfall waterfall waterfull 내 안에 담지 못한 말이 흘러 넘쳐 우리 같이 한 밤이 like waterfall you can full my body and soul what you do what you do 나만의 특별한 세계로 와 시작해 기분이 High해 like a waterfall 이 도시는 마치 Gery air 먼지 쌓인 공기 넌 falling falling like waterfall 너와 함께하길 원해 여길 벗어나길 바래 흐트러진 you and I like waterfall hole up hold up tie up love ya hole up hold up tie up love ya hole up hold up tie up love ya you just be my waterfall waterfall waterfull 내 안에 담지 못한 말이 흘러 넘쳐 우리 같이 한 밤이 like waterfall you can full my body and soul what you do what you do 나만의 특별한 세계로 와 시작해 기분이 High해 like a waterfall waterfall waterfall waterfall
  Trey Songz  ,Body High (feat. Swae Lee),"(Zaytoven) Yeah, yeah, yeah Trigga Hunnid bags I just out here lookin' for a freak-freak, freak Freak-freak, freak Hunnid bags when I'm walkin' out the mall Hunnid bags when I'm walkin' out the mall, yeah She said, ""Daddy, can you show me how to ball?"" Yeah  [Chorus: Trey Songz] Hunnid bags when I'm walkin' out the mall, yeah She said, ""Daddy, can you show me how to ball?"" She gon' give me gooshy gooshy in my flipflops Your bitch on my arm like a wristwatch Four Seasons, one pitstop Throat leakin' on drip drop Tell your nig', say aight, pull them panties to the side To the left, to the right, show you right That was tight, yeah, I like, do that shit I like Yeah, I like, do that shit I like  [Verse 1: Tory Lanez] Tory And I can make it drippy as you like (Drip, drip) Got this way of doin' what'chu like (Skrrt) Pull up outside, yeah, I might Love it when you suck it, lowkey, like it when you bite You keep doin' good and I'ma do you in Dubai Fuck it, got a ticket, have her flyin' through the sky Dials on my wristwatch, it don't tick tock Sellin' dope to get it, you gon' need a big block She ain't top ten, she could get the liplock But she bad enough to stuff it in the Ziploc Put it on the side, I didn't notice Know you got that flower bomb like a lotus You about that action, yeah, I know But can you get it from the tip top? Head in my flip flops  [Chorus: Trey Songz] Hunnid bags when I'm walkin' out the mall She said, ""Daddy, can you show me how to ball?"" She gon' give me gooshy gooshy in my flipflops Your bitch on my arm like a wristwatch Four Seasons, one pitstop Throat leakin' on drip drop Tell your nig', say aight, pull them panties to the side To the left, to the right, show you right That was tight, yeah, I like, do that shit I like Yeah, I like, do that shit I like  [Verse 2: Trey Songz] Baby, you the realest one afterall I know what your body sayin', we don't have to talk Doorman know your name, he don't have to call Focus on your brain with no Adderall I be runnin' through your lane like it's basketball When I knock your body down, don't you waterfall Take out the noosebleeds, put you where you 'sposed to be Girl, you been so far away, I just need you close to me If my name on her thang, everybody know it's me I can't even roll in peace, everybody know it's me Jesus piece, Rosary, I could see heavenly Get'cha bustin' like heavy artillery And it's music to my ears, auxillary Put your legs in the air if you feelin' me  [Chorus: Trey Songz] Hunnid bags when I'm walkin' out the mall She said, ""Daddy, can you show me how to ball?"" She gon' give me gooshy gooshy in my flipflops Your bitch on my arm like a wristwatch Four Seasons, one pitstop Throat leakin' on drip drop Tell your nig', say aight, pull them panties to the side To the left, to the right, show you right That was tight, yeah, I like, do that shit I like Yeah, I like, do that shit I like"
  H 3 F  ,How Can I,"How can I find another one like you Holding on to things I've got you  A letter goes by A letter goes by a day Hoping someday you will reply I'm sorry that I I'm sorry that I've done you wrong Hoping someday you'll find your way  How can I find another one like you Holding on to things, I've got you How can I be Be whole without you Holding onto things, I've got you  Remember the days Remember when you hold my hand Took it for granted and threw it away I'm sorry that I I'm sorry that I've made you cry Hoping someday you'll find your way  How can I find another one like you Holding on to things, I've got you How can I be Be whole without you Holding on to things, I've got you  I hope it's not too late, I hope it's not too late I hope it's not too late, I hope it's not too late my darling I hope it's not too late, I hope it's not too late I hope it's not too late, no  How can I find another one like you Holding on to things I've got you How can I be Be whole without you Holding on to things, I've got you How can I find another one like you Holding on to things I've got you How can I be Be whole without you Holding on to things, I've got you  Holding on to things I've got you Holding on to things I've got you Holding on to things I've got you Holding on to things I've got you"
  Mariah Carey  ,Jesus Born On This Day,Today a child is born on earth Today a child is born on earth Today the glory of God shines everywhere For all the world Oh Jesus born on this day He is our light and salvation Oh Jesus born on this day He is the King of all nations Behold the lamb of God has come Behold the lamb of God has come Behold the Savior is born Sing of His love to everyone Oh Jesus born on this day Heavenly child in a manger Oh Jesus born on this day He is our Lord and my Savior Today our hearts rejoice in Him Today our hearts rejoice in Him Today the light of His birth Fills us with hope and brings peace on earth Oh Jesus born on this day He is our light and salvation Oh Jesus born on this day He is the King of all nations Today a child is born on earth Today a child is born on earth He is light He is love He is grace Born on Christmas day He is light He is love He is grace Born on Christmas day He is light He is love He is grace Born on Christmas day He is light He is love He is grace Born on Christmas day He is light He is love He is grace Born on Christmas day
  JBJ95  ,CRUSH,How could I make u be mine 입은 발걸음과 함께 It's stuck 또 재방송같이 Rewind 널 만나는 게 행복하면서도 난 괴로워 Yeah I give you all my love But all you do is crush me 널 거부할 수 없어 U know I got a crush Girl u know I got a crush Girl u know I got a crush Stop playing me I know it's just a game but I lose anyway Just we two 여기 우리 둘만 있어 이 프레임 속에 나 혼자 너에게 Interview를 해 Answer me more and more Don't put your phone down 너와 대화를 이어가고 싶어 넌 계속 내 이야기에 웃어줘 내 말투 원래 어눌하지도 않아 I just wanna see your big smile uh 전화기 넘어 들려오는 너의 숨소리 It's killin’ me uh facetime facetime facetime right now How could I make u be mine 입은 발걸음과 함께 It's stuck 또 재방송같이 Rewind 널 만나는 게 행복하면서도 난 괴로워 Yeah I give you all my love But all you do is crush me 널 거부할 수 없어 U know I got a crush Girl u know I got a crush Girl u know I got a crush Stop playing me I know it's just a game but I lose anyway 언제나 너에게만 I got my eyes on you I know it's just a game but I lose anyway I give you all my love 나를 떠나지마 I know it's just a game but I lose anyway 몇 시간만에 온 답장도 난 반가워 너가 많이 바빴다면 Alright uh uh 잠들었다면 또 난 Send good night emoji 밤새 기다릴 수밖에 No I wanna call you 거짓말 거짓말 전부 다 거짓말 I know the truth 나 혼자 현실을 끝까지 부정해 더 이상은 널 못 기다려 오랫동안 고민했던 말 이젠 나도 내 맘이 어떤지 Tell you all How could I make u be mine 입은 발걸음과 함께 It's stuck 또 재방송같이 Rewind 널 만나는 게 행복하면서도 난 괴로워 Yeah I give you all my love But all you do is crush me 널 거부할 수 없어 U know I got a crush Girl u know I got a crush Girl u know I got a crush Stop playing me I know it's just a game but I lose anyway 언제나 너에게만 I got my eyes on you I know it's just a game but I lose anyway I give you all my love 나를 떠나지마 I know it's just a game but I lose anyway
  Drummer Lino Park  ,Sweet Memories (Feat. 이상욱),달콤한 멜로디 퍼커션 리듬소리 내맘 녹이는걸 그 어느때보다 날 떠오르게 해 워우워 손 잡은 듯 다시 기억이 날것같아 그때의 기분과 그 감정들 나를 다시 미소짓게 해 Yeah 아련한 기억에 두근대던 그 소리 내맘 녹이는걸 그 어느때보다 날 안아주던 널 기억해 잊혀진 듯 아주조금 알것만 같아 그때의 기분과 그 감정들 나를 다시 미소짓게 해 Yeah 난 우후후우후후 마음이 어려울때 그때를 생각해 Yeah 그 행복했던 날 Music makes me Makes me feel so good 달콤한 멜로디 퍼커션 리듬소리 내맘 녹이는걸 그 어느때보다 날 떠오르게 해 이렇게 잊혀진 듯 아주 조금 알것만 같아 Hey 이제 일어나 다 털어놔 Dosen’t matter it is just a melody Yeah
"  88rising ,  Rich Brian  ",History,We got history history Got me feeling the nostalgia When you look at me look at me Thinking about what could have happened Or what could've been Finally a face I know ain't that a sight to see Take my time then take your clothes off One more time baby Acting like you don't be callin' and impressin' me Didn't come to see your friends I know you came for me Like your dress but you'll feel better in my wrinkled tee We moved on to newer things but we got history Put my feelings all aside Don't know how to make it right Pictures popping on my mind All of these occasions Let's work it out with me I don't think it hurts to give another try on it Ayy nobody here know you like I do Ask all your friends if they know 'bout your size of shoes How you like to cry when you laugh when you off the booze I moved on but I still remember a thing or two I know you say give me a hug and I say give me a break I wasn't trying my best All the mistakes that I made I'm learning that it ain't the right move Learned from my mistakes ain't that what the adults do We got history history Got me feeling the nostalgia When you look at me look at me Thinking about what could have happened Or what could've been Finally a face I know ain't that a sight to see Take my time then take your clothes off One more time baby Acting like you don't be callin' and impressin' me Didn't come to see your friends I know you came for me Like your dress but you'll feel better in my wrinkled tee We moved on to newer things but we got history Ayy ayy yuh Bet you got nobody 'round to make your day better Somebody don't got too much time so girl let's run now And talk later put your pride aside and let me in You know I got better sense you so good at self control But maybe now it's time for change I've been alone for so long Got the one didn't realize Good ones exist in the world 'till I lost one Eye for an eye makes the whole world go blind Things I would give to feel your lips for the last time Goin' to hang with your friends I put this bullshit to end I rain on your parade and I just wish you the best I think it's time for me to bounce soon I just wish I had someone to say I'm home to We got history history Got me feeling the nostalgia When you look at me look at me Thinking about what could have happened Or what could've been Finally a face I know ain't that a sight to see Take my time then take your clothes off One more time baby Acting like you don't be callin' and impressin' me Didn't come to see your friends I know you came for me Like your dress but you'll feel better in my wrinkled tee We moved on to newer things but we got history
  경제환  ,외딴 별과 행성,넌 무심한 듯 보였지만 I know 특별한 사람이라는 걸 시간을 뺏기기 좋은 날 너와 한적한 곳을 걷고 싶어 아직 반도 모르겠어 알아 갈게 넘 많아 다른 사람과 다른 넌데 그걸 알까 내 눈에 비친 너의 모습을 닮고 싶어 거짓말처럼 이뤄질까 평범함 속에 넌 별 모양인 거야 이 우주 속에서 외딴 별인 거야 그 주위를 맴도는 난 행성인 거야 사랑은 이렇게 시작되는 건가 봐 내 세상에서 가끔 나 너와 춤춰 네가 잠든 밤에도 너와 있어 잠 못 드는 게 더는 싫지가 않아 다음 날이 우리 약속이면 그건 좀 싫어 변하겠지 모두가 변하듯이 우리 앞에 놓여진 건 좋을 테지만 무뎌지겠지 환상 같은 날은 그 꿈이 깨져도 너는 특별해 줘 평범함 속에 넌 별 모양인 거야 이 우주 속에서 외딴 별인 거야 그 주위를 맴도는 난 행성인 거야 사랑은 이렇게 시작되는 건가 봐
