artist,title,lyric
  Staind  ,Mudshovel,"You take away I feel the same  Verse 1 You take away I feel the same All the promises you made To me you made in vain I lost myself inside your Tainted smile again  Refrain 'Cause you can't feel my anger You can't feel my pain You can't feel my torment Drivin' me insane I can't fight these feelin's They will bring you pain You can't take away Make me whole again  Verse 2 I feel betrayed Stuck in your ways And you rip me apart With the brutal things you say I can't deal with this shit anymore I just look away  Refrain 'Cause you can't feel my anger You can't feel my pain You can't feel my torment Drivin' me insane I can't fight these feelin's They bring only pain You can't take away Make me whole again  Interlude Mudshovel, mudshovel, mudshovel, mudshovel Mudshovel, mudshovel, mudshovel, mudshovel  Verse 3 You take away I feel the same All these promises You promised only pain If you take away And leave me with nothing again  Refrain 'Cause you can't feel my anger You can't feel my pain You can't feel my torment Drivin' me insane I can't fight these feelin's They will bring me pain You can't take away Make me whole again You will feel my anger You will feel my pain You will feel my torment Drivin' you insane I can't fight these feelin's They will bring you pain You won't take away I'll be whole again  Outro Mudshovel, mudshovel, mudshovel, mudshovel Mudshovel, mudshovel, mudshovel, mudshovel"
  노브레인  ,뻐꾸기 둥지 위로 날아간 새,도대체 왜 이럴까 누가 좀 말려 줘봐 왜 자꾸 어두워만 지면은 밖으로 나가는지 모르겠어 오늘은 또 어디서 누구를 또 만날까 분명히 어제처럼 별 볼일 없이 끝 날테지만 오늘 밤이 이 세상에서 마지막이 될 것 처럼 혼신의 힘을 다해서 춤추고 노래해 한 마리 새처럼 내가 혼자라는 외로움이 그 안에 다시 못 들어오게 비라도 내리게 하늘을 찔러봐 저기 맑은 하늘 모두 다가 너의 세상이니까 도대체 몇 명인지 셀 수도 없을 만큼 오늘밤 그대 곁에 왔다가 스쳐간 여자들은 많겠지만 어떻게 오셨나요 누구랑 오셨나요 똑같은 얘기들을 하고 있는 넌 뻐꾸기 같아 오늘밤에 누구라도 자기 짝을 찾기 위해 혼신의 힘을 다해서 춤추고 노래해 한 마리 새처럼 그냥 잠시라도 내안에서 함께할 사랑 찾고 싶어서 시간이 갈수록 불안해지지만 그렇다고 다시 어제처럼 혼자이긴 싫었어 깨어진 어둠에 아침이 오나봐 주윌 둘러보고 알게 됐어 오늘도 역시 혼자라는 걸 다시 또 혼자야 오늘도 혼자야 저기 너무 맑은 하늘위로 새가 되어 버린 너 저기 너무 맑은 하늘위로 새가 되어 버린 너
  Kasabian  ,You`re In Love With A Psycho,You know it's the place I need But you got me walking circles like a dog on a lead And the doctors say I'm crazy that I'm eight miles thick I'm like the taste of macaroni on a seafood stick And you got me switched on baby like electric eel And I'm tight with Axel Foley that's just how I feel Like a grapefruit and a magic trick the prodigal son I'm walking I'm walking I'm walking I walk so quick And it just don't mean a thing We've been waiting far too long We'll play it out again This is just my serenade You're in love with a psycho You're in love with a psycho And there's nothing you can do about it I got you running all around it You're in love with a psycho You're in love with a psycho And there's nothing you can do about it You never gonna be without it Jibber jabber at the bargain booze And reciting Charles Bukowski I got nothing to lose And I wait for you to follow me to share my chips But you're walking you're walking you walk you walk so quick Nobody's gonna take you there I stick around for the thousand yard stare I go to sleep in a duffle bag I'm never up never down down down down Hey you're in love with a psycho You're in love with a psycho And there's nothing you can do about it I got you running all around it You're in love with a psycho You're in love with a psycho And there's nothing you can do about it You're never gonna be with Maybe this way we'll find a solution Maybe this way we'll find a solution of problems Oh to love we gotta find love You're in love with a psycho You're in love with a psycho And there's nothing you can do about it I got you running all around it You're in love with a psycho Tu amor es muy loco And there's nothing you can do about it You never gonna be without it
  Rae Morris  ,Do You Even Know?,"Blow away, in time It's hard to see yourself in the corner I gather reasons why Try to justify what I taught her Did you love Did you love someone To the bitter end When the love couldn't come And you want to leave, where you came from And cast your heart And mind to the ocean Do you even know that I keep everything in Do you even know that I keep everything in Do you even know that I keep everything in Do you even know me at all It's brave to seek sometimes But I'm not brave enough to get over The many miles I've run Have only put more weight On my shoulders When I loved When I loved someone To the bitter end When the love couldn't come I just want to leave Where we came from And cast my heart and mind to the ocean Do you even know that I keep everything in Do you even know that I keep everything in Do you even know that I keep everything in Do you even know me at all Head tied Over what we're doing My mind Wasn't built for this Do you even know that I keep everything in Do you even know that I keep everything in Do you even know that I keep everything in Do you even know me at all"
  Amber Run  ,Noah,"My name is Noah, the sea is my home This small waiting boat will be my throne I'm proud of what I've built and the things that I've done And all of the people I've learned to love Singing Noah, Noah My name is Judas and my eyes are tired And even my presence is a warning sign That wherever you go and whatever you do Your past will always follow you Singing Noah, Noah So why don't we light a fire And I'll let the flames grow higher So why don't we light a fire and leave the rest behind Cause life's for living right Singing Noah, Noah Singing Noah, Noah Get busy living or get busy dying I hate to see you left behind Get busy living or get busy dying I hate to see you left behind Singing Noah, Noah"
  Agnes Obel  ,Philharmonics,Down by the river by the boats Where everybody goes to be alone Where you won't see any rising sun Down to the river we will run When by the water we drink to the dregs Look at the stones on the river bed I can tell from your eyes You've never been by the riverside Down by the water the riverbed Somebody calls you somebody says Swim with the current and float away Down by the river everyday Oh my God I see how everything is torn in the river deep And I don't know why I go the way Down by the riverside When that old river runs pass your eyes To wash off the dirt on the riverside Go to the water so very near The river will be your eyes and ears I walk to the borders on my own To fall in the water just like a stone Chilled to the marrow in them bones Why do I go here all alone Oh my God I see how everything is torn in the river deep And I don't know why I go the way Down by the riverside Oh my God I see how everything is torn in the river deep And I don't know why I go the way Down by the riverside Oh oh hey hey Oh oh hey hey Oh oh hey hey Down by the riverside Down by the riverside
  Soundgarden  ,Superunknown,In my eyes indisposed In disguise as no one knows Hides the face lies the snake The sun in my disgrace Boiling heat summer stench Neath the black the sky looks dead Call my name through the cream And I'll hear you scream again Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Won't you come Stuttering cold and damp Steal the warm wind tired friend Times are gone for honest men And sometimes far too long for snakes In my shoes a walking sleep And my youth I pray to keep Heaven send Hell away No one sings like you anymore Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Black hole sun Black hole sun Won't you come Black hole sun Black hole sun Won't you come Black hole sun Black hole sun Won't you come Black hole sun Black hole sun Hang my head drown my fear Till you all just disappear Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Black hole sun Won't you come And wash away the rain Black hole sun Won't you come Won't you come Black hole sun Black hole sun Won't you come Black hole sun Black hole sun Won't you come Black hole sun Black hole sun Won't you come Black hole sun Black hole sun Won't you come Black hole sun Black hole sun Won't you come Black hole sun Black hole sun Won't you come Won't you come
  Fucked Up  ,Magic Word,"Put a bug into my ear When I woke up I was here I blew smoke onto a page and watched the letters re-arrange Pushed the words into my veins Tripped the valve inside my brain Spoke a language I could see I swam inside reality  Chorus Write in vines and speak in tongues Double meanings in my lungs Brazen head spits out the skies These words are heavy but I'm alright  Verse 2: The tangled web inside my head changed the canvas as it spread Concepts mushroomed as I talked Notions opened as I walked Chemistry is just a word we use to describe What occurs when subtle changes in our mind make energy from common lives  Chorus  Bridge Things move everywhere, I look, I'm stuck in someone else's book Letter perfect engineer then it all just disappears Alright  Chorus  All of my words became one all the changes were undone I'm a strange loop, that is clear, put a bug into my ear"
  Regina Spektor  ,Samson,"You are my sweetest downfall I loved you first, I loved you first Beneath the sheets of paper lies my truth I have to go, I have to go Your hair was long when we first met  Samson went back to bed Not much hair left on his head He ate a slice of wonder bread And went right back to bed And the history books forgot about us And the Bible didn't mention us And the Bible didn't mention us Not even once  You are my sweetest downfall I loved you first, I loved you first Beneath the stars came fallin' on our heads But they're jist old light, they're just old light Your hair was long when we first met  Samson came to my bed Told me that my hair was red Told me I was beautiful And came into my bed Oh, I cut his hair myself one night A pair of dull scissors and the yellow light And he told me that I'd done alright And kissed me till the mornin' light, the mornin' light And kissed me till the mornin' light  Samson went back to bed Not much hair left on his head He ate a slice of wonder bread And went right back to bed Oh, we could'nt bring the columns down Yeah, we couldn't destroy a single one And history books forgot about us And the Bible didn't mention us Not even once  You are my sweetest downfall I lobed you first"
  James Blunt  ,Sun On Sunday,A silent tear An empty smile So insincerely but so gently in denial And me the thief So selfishly All the moments meant for you I made them mine How was I so blind to miss you crumbling inside Is it too late now to fix you let me make it right Cause there'll be no sun on Sunday No reason for words to rhyme Cause if you're bleeding So am I A wishful look A hesitate You're hoping I will notice that you're not ok And me the fool You turn away It's only then I feel the weight of my mistakes How was I so blind to miss you crumbling inside Is it too late now to fix you let me make it right Cause there'll be no sun on Sunday No reason for words to rhyme Cause if you're bleeding So am I And if I cut you If I bruise you Then the scars are always mine Cause I Love You So to lose you Would be worse than if I died How was I so blind to miss you crumbling inside Is it too late now to fix you let me make it right Cause there'll be no sun on Sunday No reason for words to rhyme Cause if you're bleeding So am I
  Murderdolls  ,Die My Bride,Well Id rather cut you then the wedding cake And I do And your bloody guts on my rented tux I do I do want to kill you Ill tear us apart Till death do us part And dip my chips in the blood that drips Now I kiss your cold dead lips And I smear the cake right in your face Let your God take you to a better place Well I love you to death Well I love you to death Die! Die! Die! DIE MY BRIDE!! Die! Die! Die! DIE MY BRIDE!! All you ever meant to me was ab -so- lutely nothing And with this ring I be-wed Dont want to kiss you bitch! I want to bash your head! Well I love you to death Well I love you to death Die! Die! Die! DIE MY BRIDE!! Die! Die! Die! DIE MY BRIDE!! Die! Die! Die! DIE MY BRIDE!! Die! Die! Die! DIE MY BRIDE!!
