artist,title,lyric
  My Chemical Romance  ,Cemetery Drive,This night walk the dead In a solitary style and crash the cemetery gates In the dress your husband hates Way down mark the grave Where the search lights find us drinking by the mausoleum door And they found you on the Bathroom floor I miss you I miss you so far And the collision of your kiss that made it so hard Back home off the run Singing songs that make you slit your wrists It isn't that much fun staring down a loaded gun So i won't stop dying won't stop lying If you want i'll keep on crying Did you get what you deserve Is this what you always want me for I miss you I miss you so far And the collision of your kiss that made it so hard Way down way down Way down way down Way down way down Way down way down I miss you I miss you so far And the collision of your kiss that made it so hard well we I miss you well we I miss you so far And the collision of your kiss that made it so hard Made it so hard Way down way down Way down way down Way down way down Way down way down Way down
  Ron Sexsmith  ,Thinking Out Loud,"Thinking out loud Is all I'm doing Trying to raise my love Above the ruins  With each song I kick it around, Thinking... My love I can tell  There's a load on your mind If we poured ourselves Like this bottle of wine And let it flow,  We'll figure it out Thinking out loud But it's hard to think with all the racket Going on inside our heads  All this worrying is getting us nowhere Let's go somewhere instead Just thinking out loud Is it all we're good for?  Trying to raise our love But always falling short Heaven knows What it's all about  Thinking out loud With each song I kick it around Thinking out loud"
"  Missio ,  Death Stranding: Timefall  ",Sing To Me,"Talking to the mirror like I’ve seen him somewhere before He said I look familiar, did we meet the other night? Somebody once told me that there’s two sides to life, what’s yours? I might have accidentally let the darkness eat the light And that’s why  [Pre-Chorus] I prayed, I prayed, God sent me right to voicemail It’s like, all day my vanity is for sale Take it away, my head is in my own hell  [Chorus] Sing to me, I am not doing well Getting tired of my own words Sing to me 'cause I can’t hear myself Through the loudness of my own hurts Call me selfish when I say this, say this I’m kinda helpless, and I need you Sing to me 'cause I’m not doing well  [Verse 2] Somehow I got nominated as a king of sadness Got so much I know that I can even feed the birds And that’s why  [Pre-Chorus] I prayed, I prayed, God sent me right to voicemail It’s like, all day my vanity is for sale Take it away, my head is in my own hell  [Chorus] Sing to me, I am not doing well Getting tired of my own words Sing to me 'cause I can’t hear myself Through the loudness of my own hurts Call me selfish when I say this, say this I’m kinda helpless, and I need you Sing to me 'cause I’m not doing well  [Bridge] Somebody told me that there’s two sides to this life I think I might've chosen darkness over light  [Chorus] Sing to me, I am not doing well Getting tired of my own words Sing to me 'cause I can’t hear myself Through the loudness of my own hurts Call me selfish when I say this, say this I’m kinda helpless, and I need you Sing to me 'cause I’m not doing well  [Outro] Sing to me, I am not doing well Sing to me, I am not doing well"
  Led Zeppelin  ,Custard Pie,"Drop down, baby, let your daddy see Drop down, my lady, just dream of me Well, my mama allow me to fool around all night long Well, I may look like I'm crazy, I should know right from wrong See me comin', throw your man outdoor Ain't no stranger, done been this way before See me comin', mama, I throw your man outdoor I ain't no stranger, I been this way before Put on your night shirt and your morning gown You know by night I'm gonna shake 'em on down Put on your night shirt, mama, and your morning gown Well, you know by night I'm sure gonna shake 'em on down Shake it, shake it Ooh, your custard pie, yeah, sweet and nice When you cut it, mama, save me a slice Your custard pie, yeah I declare you're sweet and nice like your custard pie When you cut it, mama mama, please save me a slice Oh I chew on a piece of your custard pie I chew on a piece of your custard pie I chew on a piece of your custard pie I chew on a piece of your custard pie Drop down Drop down Drop down Drop down Drop down Drop down Chew on a piece of your custard pie"
  My Chemical Romance  ,Teenagers,They're gonna clean up your looks With all the lies in the books To make a citizen out of you Because they sleep with a gun And keep an eye on you son So they can watch all the things you do Because the drugs never work They gonna give you a smirk 'Cause they got methods of keeping you clean They gonna rip up your heads Your aspirations to shreds Another cog in the murder machine They said all teenagers scare the living shit out of me They could care less as long as someone'll bleed So darken your clothes or strike a violent pose Maybe they'll leave you alone but not me The boys and girls in the clique The awful names that they stick You're never gonna fit in much kid But if you're troubled and hurt What you got under your shirt We'll make them pay for the things that they did They said all teenagers scare the living shit out of me They could care less as long as someone'll bleed So darken your clothes or strike a violent pose Maybe they'll leave you alone but not me Ohhh yeah They said all teenagers scare the living shit out of me They could care less as long as someone'll bleed So darken your clothes or strike a violent pose Maybe they'll leave you alone but not me All together now Teenagers scare the living shit out of me They could care less as long as someone'll bleed So darken your clothes or strike a violent pose Maybe they'll leave you alone but not me Teenagers scare the living shit out of me They could care less as long as someone'll bleed So darken your clothes or strike a violent pose Maybe they'll leave you alone but not me
  G. 고릴라밴드  ,토요일 오후 2시,네게로 간다 늦진 않았어 더 생각할 시간이 없어 필요없어 지금 너에게 간다 혼자 살아가도 너없이 나도 살 수 있다고 생각했어 미친거지 이렇게 힘이 들줄 몰랐어  지금 난 너에게 간다 난 너에게 간다 그 사람 날 용서하진 않겠지만 나를 막을 수 없다 어쩔 수가 없다 이제 난 다시 널 가지려한다 널 택하려 한다 화려한 너에 그 웨딩 드레스도 모두 내것이 된다 내 여자가 된다 그댄  혼자 살아가도 너없이 나도 살 수 있다고 생각했어 미친거지 이렇게 힘이 들줄 몰랐어  지금 난 너에게 간다 난 너에게 간다 그 사람 날 용서하진 않겠지만 나를 막을 수 없다 어쩔 수가 없다 이제 난 다시 널 가지려한다 널 택하려 한다 화려한 너에 그 웨딩드레스도 모두 내것이 된다 내 여자가 된다 난 너에게 간다 난 너에게 간다 난 너에게 간다  나를 막을 수 없다 어쩔 수가 없다 이제 난
  전영록  ,잊어야 하네,아쉬움에 젖어 마를때까지 해가 뜨고 지고 세월이 가네 이내 작은 마음 다할때까지 꽃이 피고 지고 사랑도 가네  기다려야하나 떠나갔는데 헤매이지말자 간곳없는데  사라져버린 발자욱처럼 꺼져가버린 불꽃들처럼 잊어야하네 잊어야하네 그리움에 지쳐 돌아설까봐 나는 이제 가네 세상끝까지  이내 작은 마음 다할때까지 꽃이 피고 지고 사랑도 가네  기다려야하나 떠나갔는데 헤매이지말자 간곳없는데  사라져버린 발자욱처럼 꺼져가버린 불꽃들처럼 잊어야하네 잊어야하네 그리움에 지쳐 돌아설까봐 나는 이제 가네 세상끝까지 세상끝까지 세상끝까지
  Machine Head  ,Who We Are,This is who we are This is what I am We have nowhere else to go Divided we will stand We are the ugly Beaten and torn Brooding with power and ready for more We are the hungry Sick of this world Of robbers of thieving Of vultures unfurled We have been left on our own Be all the lost longing for home We are the unwanted lives Strung out and angry the deprived We are the young And young at heart The strong and the brave that are destined to start We are the change The world needs to see Look in our eyes and see our belief This is who we are This is what I am We have nowhere else to go Divided we will stand We are the broken Meant to be left Damaged and headless like dolls in a chest We are the future Seeds that you've sown In dirt that won't ever grow turns now to stone We have been hung out to dry We are the drunken We are the high We despise this human race Look in our eyes and sell your disgrace This is who we are This is what I am We have nowhere else to go Divided we will stand Dream Into glory we will ride Be unbridled in determination burn the seasons Into glory we will ride Be unbridled in determination Burn the seasons We are the savage Meant to be brought to justice To be thrown in jail and left to rot We are the other American dream Whose characters fight for their lives And they scream We have been left disavowed Those of the black Not of the shroud We won't hear religious lies Their God has left us to die This is who we are This is what I am We have nowhere else to go Divided we will stand This is who we are This is what I am We have nowhere else to go Divided we will stand
  Pink Floyd  ,Speak To Me,"""I've been mad for fucking years, absolutely years, been over the edge for yonks, been working me buns off for bands...""  ""I've always been mad, I know I've been mad, like the most of us... very hard to explain why you're mad, even if you're not mad..."""
  Candlebox  ,Lucy,"Anoher lie for us to live in Pages pick it up anytime she likes Another life for her to put down, pick it up, pick it up Anytime she might find enough to, enought to get her high And I'll get her high Turn it off, I found her weakness BOXES filled with memories shavings Lead into something better I heard it yesterday Old news my friend She's broken hearted I know, she'd seen it all along She's better off lately They said it's all she's after Everytime, Everytime, yeah Can she free it Has it all been wasted Can we see her one last time Another lie for her to live in Breakdowns, pull her out and knock us down everytime Another time for her to find out She'll let it go blue And then she'll fall down Gently Until she's broken hearted I know, she's seen it all along She's better off lately They said it's all she's after Everytime, Everytime, yeah Can she free it Has it all been wasted Can she free it one last time Can she free it see her one last time So when she lays her head down Do you read all the thought that she feeds aloud She can, she can see through And when she says she found out All the things that she thought we could read about She can, she can see through When she said she played out All the dreams that she thought she could dream about Do you feel, do you feel, do you feel Do you feel the need to break free You don't need to take me Lay her down, lay it Lucy, lucy, lucy, lucy, lucy"
