artist,title,lyric
  Tokio Hotel  ,Humanoid (English Ver.),Against the love Against the fight Against the sun Against the night Against the rules Against the force Against the wall Against it all Oh no I'm Humanoid Oh Whoa oh I'm Humanoid Oh Whoa oh Give me life Give me air Or I'll be done But I don't care I hunt my shadow But it's too fast Give me more Give me more Can't get enough I'm Humanoid Oh Whoa oh I'm Humanoid Oh Whoa oh I'm Humanoid Fade the pain I'm Humanoid Won't you come back Take me away Release the pain I've thrown myself in too many worlds Foolish and I know Loneliness hurts Help me I'm drowning Hold meeeeeeeeeeeee I'm done with systems I'm done with reasons I'm done with questions I'm done with healing done with feeling I'm DONE I'm Humanoid Oh Whoa oh I'm Humanoid Oh Whoa oh I'm Humanoid Fade the pain I'm Humanoid Won't you come back Take me away Release the pain Don't wanna feel the same Tomorrow tomorrow I've thrown myself in too many worlds Foolish and I know Loneliness hurts Help me I'm drowning Help meee Give me something I can feel it Show me something I can see Help me I'm drowning Help me Against the love Against the fight Against the wall Against it all
  Van Halen  ,Poundcake ,Yeah she's gotta have a soul Or it won't feel right We're just playin clean and simple Wrapped up nice and tight In a home-grown and down home That makes a woman Cookin' up that old time long lost recipe for me It's gettin' hard to find Guess it ain't hip enough now You take an average guy Who can't identify And there's a short supply Of the fine fine stuff Lemme get on lemme get on lemme get on some of that Shake it up pick it out nice Lemme get on lemme get on lemme get on outta there I still love my baby's Poundcake Home grown and down home Yeah that's the woman Still cookin up an old time long lost recipe Lemme get on some of that Uh ha uh ha ho Uh ha uh ha ho yeah I want some of that Uh ha uh ha ho Gimme some of that uh ha uh ha ha Ow Oh got some real fine poundcake I've been out there Tried a little bit of everything Its all sex without love I felt the real thing is poundcake Home grown and down home Yeah that's the woman Still cookin with that old time long lost recipe yeah whew She's down home and down home Oh that's my woman Gimme some of that Uh ha uh ha ho Uh ha uh ha ho Lemme hold that Uh ha uh ha ho Uh uh ha uh ha ho yeah Home grown and down home whew C'mon babe Gimme some of that Gimme some of that Home grown way down home yeah Uh ha uh ha ho yeah Gimme some of that whew C'mon babe
  Sondre Lerche  ,"John, Let Me Go","Do you have enough to fill a page? Is there something I should read, Amplifiers broke the news today, I was whispering the details  When the world came in I've seen it before wearing shimmering clothes Is the world worth it's spending? Is that world worth one defending it?  How should I know? When the phone attacks with numbers I dont trust  (Chorus) John, Let me go! I can't conjugate myself If investigation fails I'm on my own (my head will roll)  When the coward sits alone again When you've spent your feathers up(up) Making sense is made impossible Making you detect my aim - uh?  When I'm answering I've seen this before You are changing things In a would full of sorrow Only fools with narrow minds can join  How could I know? The calls I make've number I dont trust  (Chorus)"
  Mew  ,My Complications,"Cut, I mended ways I was so with you You looked so tiny then Flicking pages in pamphlets of blue Few would deny You shouldn't look inside Bad means you'll go to On the other side of my window Soon is the song of our ages In the worlds arms I feel like new again As if I was healthy Listens to me, carefully Takes my voice in Lets the poison sing Speak when And arise to erase me again We look so serious As recollection sleeps You're my complication Send me instead A wreath around your head That means you'll go And fail to recognize your symptom Lie on its back, full of villainy In the worlds arms I feel like new again As if I was healthy Listens to me, carefully Takes my voice in Lets the poison sing Until no longer gullible No longer loveable And colourful As colourful as you You look to find You look to find Your mothers eyes Your mothers eyes In the worlds arms I meant to understand Impede your inflictions Every and each mouth beneath Cuddly rejects Lips are shipwrecked Oh now we cough, young Mary Wanna be part of this Are they the drugs we know Now we cough, young Mary Keep the right medicine We could not I wish that"
  로코베리  ,I`m fine (Inst.),난 일어나 무심코 니 생각해 그래 이별한걸 잊었나봐 지구가 계속 돌고 있는 동안 넌 내게서 멀어져가네 니가 너무 너무 그리워서 그래요 아직도 같은 공간에 숨쉬고 있는 것 같아요 i`m fine good good good goodbye 사랑한 그대 없이도 난 멀쩡해요 처음엔 죽고 싶을만큼 힘들었죠 난 물 한잔도 마시지 못했죠 그대 떠났을땐 그땐 헤어진 진짜 이유를 난 못 찾았죠 분명히 누군가의 잘못이죠 그대는 나에게 나에게 그대는 어떤 의미였나 저녁 길에 너와 걷던 거릴 걸어요 아직도 길에 핀 꽃은 여전히 변함이 없네요 i`m fine good good good goodbye 사랑한 그대 없이도 난 멀쩡해요 처음엔 죽고 싶을만큼 힘들었죠 난 물 한잔도 마시지 못했죠 그대 떠났을땐 그땐 헤어진 진짜 이유를 난 못 찾았죠 분명히 누군가의 잘못이죠 그대는 나에게 나에게 그대는 어떤 의미였나 i miss u 겨울이 녹아 봄이 되듯이 나의 얼었던 맘도 다 녹을텐데 텅빈 섬에 있는것처럼 지금은 너무 외롭겠지만 가끔은 그대 생각에 난 아프겠죠 그리곤 추억이란 이름에 묻겠죠 참 좋았더라 말할수 있다면 얼마나 좋을까 우리 사랑한 그대 없이도 난 멀쩡해요 그때는 묻고 싶었어요 정말 그대는 나에게 나에게 그대는 어떤 의미였나 i miss u
  서태지  ,Take Three,이제까지 내가 안간힘을 써야 했던 건 많은 나날 속을 방황했던 건 어둠 속에 내가 묻혀 결국 후회 속에 죽기 위함이었나  난 어둠 속에 깨어 있어 난 어둠 속에 깨어 있어 죽기를 바라는 것처럼 너를 일으켜  어둠 속에 내가 묻혀 결국 후회 속에 죽기 위함이었나 난 어둠 속에 깨어 있어 난 어둠 속에 깨어 있어 죽기를 바라는 것처럼 너를 일으켜  이제까지 내가 안간힘을 써야 했던 건 많은 나날 속을 방황했던 건 어둠 속에 내가 묻혀 결국 후회 속에 죽기 위함이었나 난 어둠 속에 깨어 있어 난 어둠 속에 깨어 있어 난 어둠 속에 깨어 있어 난 어둠 속에 깨어 있어 난 어둠 속에 깨어 있어 난 어둠 속에 깨어 있어
  Noel Gallagher`s High Flying Birds  ,She Taught Me How To Fly,The one I love The one I love She's divine She's out to blow my mind The one I love The one I love She's divine She's out to blow my-my-my mind  [Verse 2] The one I love The one I love She taught me to fly She taught me how to fly The one I love The one I love She taught me to fly She raised me up now I can fly  [Chorus] So put your money where your mouth is If you know where to draw the line Doesn't matter what your name is I see you round all the time You lost your mind and your make-up I think you lost your money too I don't mind if you don't mind 'Cause all the roads I run are coming back to you And I don't mind if you won't mind 'Cause all the roads I run are coming back to you  [Mid Section] The one I love The one I love  [Chorus] So put your money where your mouth is If you know where to draw the line Doesn't matter what your faith is I see you praying all the time You lost your mind and your make-up I think you lost your money too And I don't mind if you don't mind 'Cause all the roads I run are coming back to you And I don't mind if you don't mind 'Cause all the roads I run are coming back to you  [Chorus] So put your money where your mouth is If you know where to draw the line Doesn't matter if your face fits I see you 'round all the time You lost your mind and your make-up I think you lost your money too But I don't mind if you don't mind 'Cause all the roads I run are coming back to you  [Verse 3] The one I love The one I love She is divine She's out to blow my mind The one I love The one I love She taught me to fly She raised me up now I can fly  [Chorus] So put your money where your mouth is If you know where to draw the line Doesn't matter if your face fits I see you 'round all the time You lost your mind and your make-up I think you lost your money too But I don't mind if you don't mind 'Cause all the roads I run are coming back to you  [Outro] The one I love The one I love  The one I love The one I love
  Stone Sour  ,The Travelers (Pt.2),My body's broken no words spoken Am I finally at the end This conflagration is my contagion Holds me down Yeah again Maybe life is nothing more Than a curse inside the blessed I will fight this bloody war with every strangled breath I'm on my own I'm on my own I don't need a conscience I don't need to feel I don't need these weary eyes Tell me what I know is real I don't need anybody to tell me who I am Blame it on the broken heart I'm falling apart again
  Europe  ,Open Your Heart,"Days filled with joy and days filled with sorrow I don't know just what to do Am I happy today, am I lonely tomorrow Everything depends on you  And I've been waitin' For the angels to knock on my door I've been hopin' That everything could be like before  Open your heart and tell me what's wrong Why can't you talk like you used to do before I don't know if I'm weak, I don't know if I'm strong Hey girl I can't cope anymore  And I've been waitin'...  Open your heart, let me hear you Make up your mind, I want to hear you call Open your heart, want to come near you Make up your mind, before we lose it all  Maybe that time has its own way of healin' Maybe it dries the tears in your eyes But never changes the way that I'm feelin' Only you can answer my cries  And I've been waitin'...  Open your heart, let me hear you..."
  Spoon  ,Can I Sit Next To You,"Can I sit next to you Can you sit next to me Get the stars out your eyes Come and bring them to me  I been down so long I've been working on a plan, yeah It's just that I been down so long I gotta give me my mind what I can  Can I sit next to you Can you sit next to me I walked to Memphis alone 'Cause you'd do it for me Ooh, I know you would  All of the kicks from the sticks All the kicks that we knew I put all that aside Concentrate on you  All the kicks from the sticks All the hits that we took All them stitches we got All our brains so cooked  Some day I'm gonna get where you are I've been down so long Been down but now I gotta get lifted up  I'm gonna walk a tightrope Gonna get kicks every night No one's holding me back No one's changing my mind no more  Gonna walk a tightrope Gonna get kicks every night No one's holding me back No one's changing my mind  Get the stars out your eyes Come and sit next to me Under Tennessee skies Down on South Front Street  I've been working on a plan, yeah I been down so long Been down but now I gotta get lifted up"
