artist,title,lyric
  Boz Scaggs  ,We`re All Alone,"Outside the rain begins and it may never end So cry no more on the shore a dream Will take us out to sea Forever more forever more Close your eyes and dream And and you can be with me 'Neath the waves through the caves of hours Long forgotten now We're all alone we're all alone Close the window calm the light And it will be alright No need to bother now Let it out let it all begin Learn how to pretend  Once a story's told It can't help but grow old Roses do lovers too So cast your seasons to the wind And hold me dear oh hold me dear Close the window calm the light And it will be alright No need to bother now Let it out let it all begin All's forgotten now We're all alone oh oh we're all alone Close the window calm the light And it will be alright No need to bother now Let it out let it all begin Owe it to the wind my love  and hold me dear  All's forgotten now,My love We're all alone"
  The Neighbourhood  ,Let It Go,I'm from a little city with expensive taste Where the cars don't run until the engine breaks Wasn't spending pennies on massive things But invested in mess with this recipe Couldn't quite see what the future held And as days went by it would tell itself Let it struggle just a little bit more Let it struggle just a little bit more Remember what the people said Remember what the people said When it's said and done Let it go Remember what the people said Remember what the people said When it's said and done Let it go Shouldn't try to fix it if it keeps getting better Just let it go forget it for ever and ever and ever Don't ever resent a letter inside a single word written A little change can play lanes with the right vision Couldn't tell what would happen next But as weeks went by look what turned to best Let it struggle just a little more Let it struggle just a little bit more mhm Remember what the people said Remember what the people said When it's said and done Let it go Remember what the people said Remember what the people said When it's said and done Let it go If what they said was all pretend then it'd be different If it depended on if anyone was listening And I was listening And when they said that what I wanted was a figment I had to turn the other cheek but I was listening Yeah I was listening listening to all Remember what the people said Remember what the people said When it's said and done Let it go Remember what the people said Remember what the people said When it's said and done Let it go Remember what the people said Remember what the people said I wasn't listening I wasn't listening listening at all Remember what the people said Remember what the people said Oh I wasn't listening I wasn't listening listening at all At all At all
  Scorpions  ,When You Came Into My Life (Studio Edit),"You give me your smile A piece of your heart You give me the feel I've been looking for You give me your soul Your innocent love You are the one I've been waiting for I've been waiting for We're lost in a kiss A moment in time Forever young Just forever, just forever in love When you came into my life It took my breath away Cause your love has found it's way To my heart Ooh, ahh Ooh, ahh You make me dream By the look in your eyes You give me the feel, I've been longing for I wanna give you my soul All my life Cause you are the one I've been waiting for I've been waiting for so long When you came into my life It took my breath away And the world stopped turnin' round For your love When you came into my life It took my breath away Cause your love has found it's way To my heart Into my heart Just forever in love When you came into my life It took my breath away And the world stopped turnin' round For your love When you came into my life It took my breath away Cause your love has found it's way To my heart When you came into my life When you came into my life It took my breath away And the world stopped turnin' round For your love When you came into my life It took my breath away Cause your love has found it's way To my heart"
  Guillemots  ,Standing On The Last Star,"So, Cinderella sold her soul There's no such thing as rock and roll We all stood in the queue and sold our hearts  I think there was an accident They came as quickly as they went Now I'm half a million miles up in the sky  Standing on the last star Standing on the last star Spinning around  Standing on the last star Standing on the last star Feeling down Trying to find the ground  Don't cry Don't cry I know it'll be alright  I've been trying I've been trying To tell myself that all night  If this is the end of history The final account Nobody to pin your hopes on No money to count Not even lips to say goodbye  Standing on the last star Standing on the last star In the sky  Standing on the last star Standing on the last star There's no decent reason why  Standing on the last star Standing on the last star Waiting to die Somebody left the taps on in the sky  Oh, tell me  Will nothing in the world ever make you happy Will nothing in the world ever make you happy Is nothing in the world gonna make you happy Is nothing in the world gonna make you happy  Will nothing in the world ever make you happy Will nothing in the world ever make you happy Is nothing in the world gonna make you happy Is nothing in the world gonna make you happy  Will nothing in the world ever make you happy Will nothing in the world ever make you happy Is nothing in the world gonna make you happy Is nothing in the world gonna make you happy"
  Palace  ,It`s Over (Acoustic),"Safe to say their love is over It's true I know that life goes on and on The more I've seen my foundations bleeding The weaker I am from my roots to my heart  It's over, it's over, it's over, it's over It's over, it's over, it's over, it's over  I am running out of time Eventually they will both be just fine But father's wept, and my mother's crying I am the middle man and my strength is trying For the best for them, I'll be straight up praying Nothing left now except connections failing  It's over, it's over, it's over, it's over It's over, it's over, it's over, it's over It's over, it's over, it's over, it's over It's over, it's over, it's over Take me back, it's all I need You are the air that I breathe I am the bullet, you are the gun We are the moon above the sun If we'd be together then you'd take my name If we'd be forever then I'll take the blame I am my father's son right to my bones Stole my mother's eyes in the blue stones  It's over, it's over, it's over, it's over It's over, it's over, it's over, it's over It's over, it's over, it's over, it's over It's over, it's over, it's over  It's over, it's over, it's over, it's over"
  Sioen  ,"Johnny, Mary, Tommy & The Sun",The sun will break out today Tommy's walking to the sun Footprints marked in melting snow Tommy's not the only one Steppin' up the neon glow Now Tommy's heading for the sun A southbound train to see Van Gogh Tommy's not the only one Stealing all the sunflower's gold Picture perfect parties sea sand fun Picture perfect Barbies coke and rum Sounds of karaoke sing-along Johnny Mary Tommy and the sun The sun will break out today Johnny's ship is sailing out Floating down the river Nile So Johnny's texting all the clouds Little jokes make them smile Now Johnny's crew is singing loud Tavvauvusi crocodile Sing it loud sing it loud Goodbye Picture perfect parties sea sand fun Picture perfect Barbies coke and rum Sounds of karaoke sing-along Johnny Mary Tommy and the sun Mary's counting in her sleep All the dreams that might come true Guess Mary's not the only sheep Tryin' to find a world less blue Now Mary's driving in her sleep On a Vespa to the moon Hey let her sleep let her sleep See you soon Picture perfect parties sea sand fun Picture perfect Barbies coke and rum Sounds of karaoke singalong Johnny Mary Tommy and the sun The sun will break out today
  LINKIN PARK  ,In The End (Live At Milton Keynes),It starts with  One thing I don't know why  It doesn't even matter how hard you try  Keep that in mind I designed this rhyme  To explain in due time  All I know  time is a valuable thing  Watch it fly by as the pendulum swings  Watch it count down to the end of the day  The clock ticks life away  It's so unreal  Didn't look out below  Watch the time go right out the window  Trying to hold on but didn't even know  Wasted it all just to  Watch you go  I kept everything inside and even though I tried  it all fell apart  What it meant to me  will eventually  be a memory  of a time when I tried  so hard    One thing I don't know why  Doesn't even matter how hard you try  Keep that in mind I designed this rhyme  To explain in due time  I tried so hard  In spite of the way you were mocking me  Acting like I was part of your property  Remembering all the times you fought with me  I'm surprised it got so far  Things aren't the way they were before  You wouldn't even recognize me anymore  Not that you knew me back then  But it all comes back to me  In the end  You kept everything inside and even though I tried it all fell apart  What it meant to me will eventually be a memory of a time when I  I tried so hard  And got so far  But in the end  It doesn't even matter  I had to fall  And lose it all  But in the end  It doesn't even matter  I put my trust in you  Pushed as far as I can go  And for all this  There's only one thing you should know
  5 Seconds Of Summer  ,The Space Between A Rock And A Hard Place,"Wasted I play the same part Where I'm chasing Your sick little heart 'Til I'm jaded and lying on the floor  Faded I'm wrapped in your arms While you're waiting To tear me apart With a last kiss, you leave me wanting more  You, you're a catch 22 Win or lose, I'm screwed I'm trapped under your spell It saves me, breaks me 'til I fall back to you You're a catch 22 You're a catch 22  Restless I stay awake with the spaces The thought of our hands interlacing It's taking over me  Reckless I'm at your front door And I'm helpless I'm twisted back up in the madness Repeating history  Promise me, you'll never let me leave  You, you're a catch 22 Win or lose, I'm screwed I'm trapped under your spell It saves me, breaks me 'til I fall back to you You're a catch 22 You're a catch 22  Damned if I do, damned if I don't Let me go, I'm better off alone And here we go again  You, you're a catch 22 Win or lose, I'm screwed I'm trapped under your spell It saves me, breaks me 'til I fall back to you You're a catch 22  Win or lose, I'm screwed I'm trapped under your spell It saves me, breaks me 'til I fall back to you You're a catch 22 Win or lose, I'm screwed"
  Maroon 5  ,Misery (Acoustic),"So scared of breaking it But you won't let it bend And I wrote two hundred letters I won't ever send Sometimes it is cut so much Deeper then they seem You'd rather cover up I'd rather let them be So let me be And I'll set you free I am in misery There ain't no other Who can comfort me Why won't you answer me Your silence is slowly killing me Girl you really got me bad You really got me bad I'm gonna get you back Gonna get you back Your salty skin and how It mixes in with mine The way it feels to be Completely intertwined It's not that I didn't care It's that I didn't know It's not what I didn't feel, It's what I didn't show So let me be And I'll set you free I am in misery There ain't no other Who can comfort me Why won't you answer me Your silence is slowly killing me Girl you really got me bad You really got me bad I'm gonna get you back Gonna get you back Say your faith is shaken You may be mistaken You keep me wide awake Waiting for the sun I'm desperate and confused So far away from you I'm getting there Don't care where I have to run Why do you do what you do to me Why won't you answer me answer me Why do you do what you do to me Why won't you answer me answer me yeah I am in misery There ain't no other Who can comfort me Why won't you answer me Your silence is slowly killing me Girl you really got me bad You really got me bad I'm gonna get you back Gonna get you back Girl you really got me bad You really got me bad I'm gonna get you back Gonna get you back"
  Bob Dylan  ,Trying To Get To Heaven,"The air is getting hotter, there's a rumblin' in the skies I've been wading through the high muddy water With the heat risin' in my eyes Every day your memory grows dimmer It dosn't haunt me like it did before I've been walking through the mirror to nowhere Tryin' to get to heaven before they close the door.  When I was in Missouri they would not let me be I had to leave there in a hurry I only saw what they let me see You broke a heart that loved you Now you can seal up the book and not write anymore I've been walkin' that lonesome valley Tryin' to get to heaven before they close the door.  People on the platforms, waitin' for the trains I can hear their hearts a-beatin' Like pendulums swinging on chains When you think that you've lost everything You find out you can always lose a little more I'm just goin' down the road feeling bad Tryin' to get to heaven before they close the door.  I'm goin' down the river, down to New Orleans They tell me everything is gonna be all right But I don't know what all right even means I was ridin' in a buggy with Miss Mary Jane Miss Mary Jane got a house in Baltimore I've been all around the world, boys And I'm tryin' to get to heaven before they close the door.  Gonna sleep down in the parlor and relive my dreams I close my eyes and I wonder If everything is as hollow as it seems Some trains don't pull no gamblers No midnight ramblers, like they did before I've been to sugar town, I shook the sugar down Now I'm tryin' to get to heaven before they close the door."
