artist,title,lyric
  김경호  ,Survival Game,can't beat the speed of light No time to take a break Don't wanna get behind everyone of you Can't keep the place in line But never let you in Survival game has just begun No need a help from you No time to care about you Don't need nobody to push me to the top Gotta take a chance on me Gotta pull somebody out To stay alive in real game Up above my head only sky is the limit Raise my power now Feel my heart beating see my eyes on fire Have no fear to dare Get ready for your life It's rougher than you think You are surrounded by those who want your place You gotta kick their asses You have to be stronger Since you were born You're in this World of pain you'll never getaway sometimes I fall and sometimes I will rise I keep my strength to the end Sometimes I'm a human sometimes I'm beast I'm the one who will survive Up above my head only sky is the limit Raise my power now Feel my heart beating see my eyes on fire Have no fear to dare I cry I weep I want to slow it down I need somebody to take care of me But lies and hate killed my trust in you it just makes me to go alone Go go go for what you need to get Run run run to het to the place you'd like Don't don't don't look at the one beside you You just go straight to the top can't beat the speed of light No time to take a break Don't wanna get behind everyone of you Can't keep the place in line But never let you in Survival game has just begun No need a help from you No time to care about you Don't need nobody to push me to the top Gotta take a chance on me Gotta pull somebody out To stay alive in real game Up above my head only sky is the limit Raise my power now Feel my heart beating see my eyes on fire I'm the only one who has victory in this survival game
  Gabrielle Aplin  ,Light Up The Dark,"Saw you staring into nothing In the silence something's screaming I know you're trying but there's nothing you can say I feel better in the morning When all my troubles lose their meaning Let go, there's nothing you can change I know it hurts to watch me bleeding Can't tell you what I'm needing We can't stop the river rising I got a heavy heart Too much for you to hold We always come apart And then I treat you so cold We can pretend there's nothing wrong but I was telling you it's not your fault You wanna help but it's helpless every time We're bittersweet in the sunlight We can't believe every story we're sold There's truth in the darkness we find I know it hurts to watch me bleeding Can't tell you what I'm needing We can't stop the river rising I got a heavy heart Too much for you to hold We always come apart And I treat you so cold The chemicals that we are breathing Lock you out and I keep looking in I am running out of reasons Don't help myself by looking in And I'm standing in the way And I'm standing in the way I got a heavy heart Too much for you to hold We always come apart And I then I treat you so cold I treat you so cold"
  Aztec Camera  ,All I Need Is Everything,"Tears, just like the jewels Adorn their corporate crown, Weigh on me worthless and I Shake them down and leave now, And have no royal things.  You, would consecrate the ground, I paced in pain, And though those pavements Caught your sorrow stains. They fall from me and I say, Maybe don't fall for anything That says it's never gonna Give you everything.  I wish myself into your arms To know that all I need is everything.  The size of the sea, and the sun in my eyes And the line in my head, Yearning for more, only for more. These days are as bright as the days I have seen In the wildest of dreams, Yearning for more, only for more.  I wish myself into your arms To know that all I need is everything.  Hold back the night, I am tired of my sight That won't see anymore, More than today, threatening to stay.  Hold back the night, I am tired of my sight That won't see anymore, ""Show me you care,"" is ""Show me the door."""
  Teen Suicide  ,Cop Graveyard,"You don't have to give me head Just let me sleep in your bed Locked graves along the road When we pass, we roll the windows down When I'm there with you at night I pretend like we've never been alive  Bridge And I get away with it for a while  Verse 2 Hiding in the restaurant Avoiding calls from your mom"
  Mark Eitzel  ,Snowbird,Beneath this snowy mantle cold and clean The unborn grass lies waiting For its coat to turn to green The snowbird sings the song he always sings And speaks to me of flowers That will bloom again in spring  When I was young my heart was young then too Anything that it would tell me That's the thing that I would do But now I feel such emptiness within For the thing that I want most in life's The thing thing that I can't win  Spread your tiny wings and fly away And take the snow back with you Where it came from on that day The one I love forever is untrue And if I could you know that I would Fly away with you  The breeze along the river seems to say That he'll only break me heart again Should I decide to stay So little snowbird take me with you When you go To that land of gentle breezes Where the peaceful waters flow  Spread your tiny wings and fly away And take the snow back with you Where it came from on that day The one I love forever is untrue And if I could you know that I would Fly away with you
  Grand Funk Railroad  ,I`M Your Captain/Closer To Home,"Everybody, listen to me And return me my ship I'm your captain, I'm your captain Though I'm feeling mighty sick  I've been lost now, days uncounted And it's months since I've seen home Can you hear me, can you hear me Or am I all alone  If you return me to my home port I will kiss you, Mother Earth Take me back now, take me back now To the port of my birth  Am I in my cabin dreaming Or are you really scheming To take my ship away from me? You'd better think about it I just can't live without it So, please don't take my ship from me, yeah, yeah, yeah  I can feel the hand of a stranger And it's tightening around my throat Heaven help me, Heaven help me Take this stranger from my boat  I'm your captain, I'm your captain Though I'm feeling mighty sick Everybody, listen to me And return me my ship  I'm your captain, yeah, yeah, yeah, yeah I'm your captain, yeah, yeah, yeah, yeah I'm your captain, yeah, yeah, yeah, yeah I'm your captain, yeah, yeah, yeah, yeah  I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home, oh  I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home I'm getting closer to my home"
  자우림  ,애인 발견!!!,바보같다 생각했어 너를 한 번 봤을 땐 멍청한 눈 헝클어진 머리 마른 몸 착하다고 생각했어 너를 두 번 봤을 땐 상냥한 눈 귀여운 머리 날씬한 몸 사람들은 너를 몰라 안경너머 진실을 봐 어리숙한 모습뒤에 천사같은 네 영혼을 나 밖에는 아무도 모를거야 바보같다 생각했어 너를 한 번 봤을 땐 어눌한 말 촌스러운 표정 어색했지 착하다고 생각했어 너를 두 번 봤을 땐 솔직한 말 신선한 표정 좋았지 사람들은 나를 몰라 안경너머 진실을 봐 웃고 있는 얼굴 뒤에 기댈 곳 없는 내 어깨를 너 밖에는 아무도 모를거야 사람들은 우릴 몰라 안경너머 진실을 봐 이 세상엔 아름다운 사람들이 이렇게도 가득가득 많고 많은데 너는 너무 착해 내가 널 지켜줄거야 지금 이대로 좋은 사람 그대로 나는 너무 약해 네가 날 지켜줘야해 지금 이대로 좋은 사람 그대로
  James Bay  ,Incomplete,"I breathe in slow to compose myself ?But the bleeding heart I left on the shelf ?Starts leading now bleeding half to death ?Cause I hear you're all mine ? ?So I press my lips down in to your neck ?And I stay there and I reconnect ?Bravery I've been trying to perfect ?It can wait for a while ? ?Scared of the hope in my head it's been making me sweat, but it turns out ?You're here with your head on my chest ?I should've guessed ? ?The world will turn and we'll grow, we'll learn how to be ?To be incomplete ? ?I breathe out now and we fall back in ?Just like before, we can re begin ?Let your lungs push slow up against my skin Let it all feel just right Gone is the emptiness ?We just take what's best and we move on ?All of the heart gets left ?I should've guessed ? ?The world will turn on, we'll grow, we'll learn how to be To be incomplete This, here, now it's where we touch down ?You and me, let's be incomplete ? ?How we ever go without ?I don't know, but it looks like we've made it again ?Tell me you'll never look down, down ? ?And the world will turn in we'll grow, we'll learn how to be To be incom ? ?I don't wanna look down ?I don't want us to break up in the cloud ?All I want is to stay us two, stay with you now I don't wanna look down I don't want us to break up in the cloud All I want is to stay us two, stay with you now ?And the world will turn on we both will learn how to be To be incomplete And this, here, now it's where we touch down You and me let's be incomplete"
  Oasis  ,Idlers Dream,My heart it skips a beat when I behold The light that's shining through your eyes of gold From heavenly blood you seem to spring From heavenly waters you can drink  I'll meet you on a day that never ends I'll greet you in a way that heaven meant You lay me down gently on the leaves You cover me over in my sleep  I never did say that I wish I could I never could pray 'cause it's just no good I hope you don't break my heart of stone I don't want to scream out loud  And wake up on my own And as I close my eyes And the sky turns red I realize just what you are  You're an idler's dream And you're singing Shangri-La  Shangri-La Shangri-La Shangri-La
  노브레인  ,세상만사,세상 모든 일들이 되다가도 안되고 슬퍼하다 웃다가 하늘 보면 둥근 해 이 한 세상 산다는 거 생각하기 달렸는데 무얼 그리 안타깝게 고개 숙여 앉아 있소 세상 만사 모든 일이 뜻대로야 되겠소만 그런대로 한 세상 이러 구러 살아 가오 길가다가 땅을 보면 반짝이는 동전 한 닢 날 찾는 것 같아서 돌아보다 넘어지고 재수란게 그런거지 있다가도 없는거지 세상살이 모든 것이 다 그런거 아니오 세상 만사 모든 일이 뜻대로야 되겠소만 그런대로 한 세상 이러 구러 살아 가오 인간 세상 이런 저런 할 얘기도 많다지만 어느 세월 그 많은 말 하고 듣고 보내겠소 내가 지닌 얘기들을 내 스스로 엮는다면 세상살이 모든 것이 그 얼마나 즐겁겠소 세상 만사 모든 일이 뜻대로야 되겠소만 그런대로 한 세상 이러 구러 살아 가오 세상 만사
