artist,title,lyric
  J.Fla  ,Bohemian Rhapsody,Mama just killed a man Put a gun against his head pulled my trigger now he's dead Mama life had just begun But now I've gone and thrown it all away Mama ooh didn't mean to make you cry If I'm not back again this time tomorrow Carry on carry on as if nothing really matters Too late my time has come Sends shivers down my spine body's aching all the time Goodbye everybody I've got to go Gotta leave you all behind and face the truth Mama ooh I don't wanna die I sometimes wish I'd never been born at all I see a little silhouetto of a man Scaramouche Scaramouche will you do the Fandango Thunderbolt and lightning very very fright'ning me Galileo Galileo Galileo Galileo Galileo Figaro magnifico But I'm just a poor boy nobody loves me He's just a poor boy from a poor family Spare him his life from this monstrosity Easy come easy go will you let me go Bismillah No we will not let you go Let him go Bismillah We will not let you go Let him go Bismillah We will not let you go Let me go Will not let you go Let me go Will not let you go Let me go Ah No no no no no no no Oh mamma mia mamma mia Mamma mia let me go Beelzebub has a devil put aside for me for me for me So you think you can stone me and spit in my eye So you think you can love me and leave me to die Oh baby can't do this to me baby Just gotta get out just gotta get right outta here Nothing really matters anyone can see Nothing really matters Nothing really matters to me
  Ricky Martin  ,Vida (Spanish Ver.),"She's into superstitions black cats and voodoo dolls 그녀는 미신에 빠져있어요 검은 고양이와 부두교의마법 인형에 I feel a premonition 난 불길한 예감이 들어요 that girls's gonna make me fall 그녀가 날 완전히 사로잡을 것 같아요 She's into new sensations new kicks in the candlelight 그녀는 새로운 자극을 찾고있어요 촛불을 밝혀놓고 새로운 스릴을 즐기지요 She's got a new addiction for every day and night 그녀는 매일 밤낮으로 새로운 중독에 빠져들지요 She'll make you take your clothes off and go dancing in the rain 그녀는 당신의 옷을 벗기고 빗속에서 춤추게 만들기도 하고 She'll make you live her crazy life 당신을 광란한 생활을 하도록 만들거예요 But she'll take away your pain like a bullet to your brain 하지만 당신의 고통은 없애주지요 총알이 머리에 박힌 듯한 고통을  Upside inside out 모든것이 섞인채 she's livin' la vida loca 그녀는 뜨거운 열정으로 살지요 She'll push and pull you down 그녀는 당신을 밀었다 당겼다 할 겁니다 Livin' la vida loca her lips are devil red 뜨거운 열정으로 살지요 그녀의 입술은 악마처럼 붉고 And her skin's the color of mocha 그녀의 피부는 모카빛이랍니다 She will wear you out linvin' la vida loca 그녀는 당신을 완전히 지치게 할 거예요 Livin' la vida loca she's livin' la vida loca 뜨거운 열정으로 살아요 그녀는 뜨거운 열정으로 살아 Woke up in New York City in a funky cheap hotel 뉴욕의 허름한 싸구려 호텔에서 잠을 깨보니 She took my heart and she took my money 그녀는 내 마음을 가져가 버렸고 내 돈도 가져가 버렸죠 She must've slipped me a sleepin' pill 그녀가 나도 모르는 사이 수면제를 먹인게 틀림없어 She never drinks the water and makes you order French champagne 그녀는 그냥 물은 안 마시고 값비싼 프랑스 샴페인을 주문하게 했지요 Once you've had a taste of her You'll never be the same 일단 그녀의 매력을 알고 나면 당신은 더 이상 같은 사람일 수 없어요 Yeah,she'll make you go insane 아,그녀는 당신을 미쳐 버리게 하지요  She'll make you take your clothes off and go dancing in the rain 그녀는 당신의 옷을 벗기고 빗속에서 춤추게 만들기도 하고 She'll make you live her crazy life 당신을 광란한 생활을 하도록 만들거예요 But she'll take away your pain like a bullet to your brain 하지만 당신의 고통은 없애주지요 총알이 머리에 박힌 듯한 고통을"
"  Jermaine Jackson ,  Pia Zadora  ",When The Rain Begins To Fall (서울패밀리 `이제는` 원곡),Like the sand can seep right through your fingers so can all your day As those days go by you'll have me there to help you find the way The way I feel with you I know it's got to last forever And when the rain begins to fall You'll ride my rainbow in the sky And I will catch you if you fall You'll never have to ask me why And when the rain begins to fall I'll be the sunshine in your life You know that we can have it all and everything will be allright Time goes by so fast You've got to have a dream To just hold on All my dreams oflove began With the reality of you You and I believe That all our dreams will last forever And when the rain begins to fall You'll ride my rainbow in the sky And I will catch you if you fall You'll never have to ask me why And when the rain begins to fall I'll be the sunshine in your life You know that we can have it all and everything will be allright Though the sun may hide We still can see The light that shines for you and me We'll be together all that we can be And when the rain begins to fall You'll ride my rainbow in the sky And I will catch you if you fall You'll never have to ask me why And when the rain begins to fall I'll be the sunshine in your life You know that we can have it all and everything will be allright And when the rain begins to fall You'll ride my rainbow in the sky And I will catch you if you fall You'll never have to ask me why And when the rain begins to fall I'll be the sunshine in your life You know that we can have it all and everything will be allright
  Andreas Johnson  ,Glorious,Here she comes with the master plan And I'm starting to lose control Here she comes to this trash of man And I'm ready to taste it all... when  She's bringing me in Checking me out Making me glorlous  Here she comes like a brand new day Belly dancing across the room In the moonlight I watch her sway To her rhythm i'll go as groom with grace..... tonight  she's bringing me in Checking me out Making me Glorious...Well  Here she comes She's bringing me in Checking me out Making me Glorious  She's bringing me in turning me on making me glorious
  Black Coast  ,Trndsttr (Feat. M. Maggie) (Lucian Remix),Hey you Can I learn your flavour It's brand new Now it's in the papers All I seem to see Must be something underneath Take two I'm still tryna figure out what makes you hard on the call I guess it comes from your heart 'Cause when your head's right You take your time There's something about the love for things you like Fire when the strobe hits you you Bet you're looking for something new whoa oh oh I feel the heat with you starin' off across the room I dare you play your cards boy You bet I'm a TRNDSTTR too Fire when the strobe hits you Bet you're looking for something new Starin' off across the room Bet I'm a TRNDSTTR too Bulletproof On another level Ahead of the crew Select never settles It only gets better the more you see Powerful and free Confidence is key So watch me Figure it out It's all about What you bring to the crowd Where your preference is loved Mmm they're calling me over Set your fire on me Like what I see you getting closer Hey TRNDSTTR see your fire when the strobe hits you I I didn't see who you came with bet you looking for something new whoa oh oh I feel the heat with you staring off across the room I dare you play your cards boy You bet I'm a TRNDSTTR too I feel the heat Fire when the strobe hits you Bet you looking for something new whoa oh oh Staring off across the room Bet I'm a TRNDSTTR too Whoa oh oh
  Elias  ,Scars,Lover you should have gone blind A place I shouldn't find The room over my head is tied Ain't got space for you this time Baby it's the scars Baby it's the scars That had me so wrong That had me so wrong Baby it's the scars that had me wrong Won't forgive the light that stayed above Hanging on the lie won't let me go Oh no Give me something to walk by Won't you hand me just a light There's too many things on my mind Give it to me what makes me blind Baby it's the scars Baby it's the scars That had me so wrong That had me so wrong We ain't gonna hold No we ain't gonna hold We ain't gonna hold No we ain't gonna hold Baby it's the scars that had me wrong Won't forgive the light that stayed above Hanging on the lie won't let me go Oh no Give me something a lie is what I need hm Give me something a lie is what I need Give me something a lie is what I need ooh Give me something a lie is what I need Baby it's the scars that had me wrong Won't forgive the light that stayed above Hanging on the lie won't let me go Oh no I'm dreaming of a time when you let me go A place where I can hide there won't be no more Just hanging on my mind all the fucking time Baby it's the scars
  The Moody Blues  ,For My Lady,"My boat sails stormy seas 나의 보트는 폭풍속의 바다를 항해합니다. Battles oceans filled with tears 눈물로 채워진 대양들을 헤쳐나가지요 At last my port's in view 드디어 저 앞에 항구가 보이고 Now that I've discovered you 나는 당신을 발견했습니다.  Oh I'd give my life so lightly 내 인생을 기꺼이 드리겠어요 For my gentle lady 나의 우아한 여인을 위해 Give it freely and completely 아낌없이 전부 드리겠어요 To my lady 나의 여인에게  As life goes drifting by like a breeze 인생이 미풍처럼 흘러갈 때 She'll gently sigh and slowly bow her head 그녀는 부드럽게 한숨을 내쉬고 고개를 천천히 숙입니다 Then you'll hear her softly cry 그리고 당신은 나지막한 그녀의 울음소리를 들을 수 있어요  Words that you say when we're alone 우리가 외로울 때 당신은 Though actions speak louder than words 말보다는 행동이 효과적이라고 말했습니다만, But all I can say is I love you so To drive away all my hurt 그러나 내가 말할 수 있는 단 하나 당신을 너무 사랑한다는 말입니다.  Set sail towards the sun 태양을 향해 항해하며 Feel the warmth that's just begun 따뜻함을 느낍니다 Share each and every dream 꿈을 나누어요 They belong to everyone 그 꿈들은 모두의 것입니다."
  Laura Doggett  ,Searching,I will light A hundred candles for you dear Just incase you're looking out Waiting for a signal  I will lay out the table for your plate Though it seems you're long delayed I hope you know I'll wait  Maybe you won't recognise me All this time I've been searching For a life that was left behind All this time I been for searching For something that's been and gone  Yesterday When I tried to see your face All the features were replaced How can memories change Photographs you left behind Never match up in my mind Have your looks aged like mine  Maybe you don't recognise All this time I've been searching For a life that was left behind All this time I've been searching For something that's been and gone  Middle 8  I've been searching for you So Long So Long So Long I've been searching for you So Long So Long So Long I've been searching for you So Long So Long So Long  And you don't recognise me From a life left behind me Oh no You don't recognise me  Maybe you won't recognise me All this time I've been searching For a life that was left behind All this time I been for searching For something that's been and gone Gone  My baby You don't recognise me all this time A life we left behind all this time You don't recognise me You don't recognise me
  Prince  ,Life `O` The Party,This is the life o' the party We gonna do it right  So Ur havin' a party Goody 4 U All the beautiful people gonna b there Yeah that's cool know Ur gonna have a good time cause U got the news That the life o' the party is gonna party with U We're doing our own thing Until the sun'll come up Sweet Candy gonna b there Yeah it's gonna b rough She ain't got no off switch And neither do eye When U read it in the paper 2morrow U gonna hang Ur head and cry We gonna have us a party All r welcome 2 We ain't down with nobody don't party like we do Once we get it started We got 2 go all night This is the life of the party We gonna do it right Why party in your own yard U party in mine All the beautiful people gonna b there Puttin' the I in fine Throw the records out my window CD's out the door Might as give it 2 the milkman We don't want it no more Everybody can smell funk y'all Down in Altanta GA Everybody even Dre and Em know it's OK Hey need any trippin' y'all on this special day We just callin' let U know better not come if U can't stay We gonna have us a party All r welcome 2 We ain't down with nobody don't party like we do Once we get it started We got 2 go all night This is the life of the party We gonna do it right  Eye'm the life of the party long as eye got your body Shakin like a leaf on a tree Cutie come dance with me U and me we got mad chemistry Don't it make U wanna holler Come life of the party y'all still makin dollars 25 years 2 life The sentenced me 2 hard labor with a knife Making cuts 4 y'all Keeping the party packed and wall 2 wall Eye don't care what they say He don't play the hits no more plus eye thought he was gay But it ain't nothing if it ain't fun voice is getting higher and never had my nose done All the purple hippies bang your head on the 1 We gonna have us a party All r welcome 2 We ain't down with nobody don't party like we do Once we get it started We got 2 go all night This is the life of the party We gonna do it right have us a party All r welcome 2 We ain't down with nobody don't party like we do Once we get it started We got 2 go all night This is the life of the party We gonna do it right
  HRVY  ,Told You So,Cancel my subscription I don’t need your issues yeah Quit trying to make me feel bad When I can do that on my own You were my addiction That’s why I’m gonna miss you yeah Why you trying to hurt me When I can do that on my own All the nights and the fights till we forgot what we were fighting for And I knew I was right we can’t do it like this no more I hate that it didn’t work out this time Like you thought it would I was getting kinda used to calling you mine now you’re gone for good I told you that I’m not that strong I wanted you to prove me wrong And I hate to say that I told you so but I told you so But I told you so But I told you so I Said it from the first kiss yeah yeah yeah You couldn’t help the clock tick yeah yeah yeah Remember how I told you yeah yeah we were better off alone All the nights and the fights till we forgot what we were fighting for And I knew I was right we can’t do it like this no more I hate that it didn’t work out this time Like you thought it would I was getting kinda used to calling you mine and now you’re gone for good I told you that I’m not that strong I wanted you to prove me wrong And I hate to say that I told you so but I told you so I hate that it didn’t work out this time Like you thought it would I was getting kinda used to calling you mine and now you’re gone for good I told you that I’m not that strong I wanted you to prove me wrong And I hate to say that I told you so but I told you so but I told you so All the nights and the fights till we forgot what we were fighting for And I knew I was right we can’t do it like this no more I hate that it didn’t work out this time Like you thought it would I was getting kinda used to calling you mine now you’re gone for good I told you that I’m not that strong I wanted you to prove me wrong And I hate to say that I told you so but I told you so But I told you so But I told you so But I told you so And I hate to say that I told you so but I told you so
