artist,title,lyric
"  M.I.L.K. ,  Benny Sings  ",Prisoner,"You gotta listen up I hear every word you say Just like a prisoner I'll give in to all your ways  No I won't talk too much and I won't move And I won't ever judge nothing you do You got a prisoner My heart is forever yours  Now my world keeps turning for you And my stars keep burning for you  Baby, I'm your prisoner Caught within your eyes Baby, I'm your prisoner Captive of your smile  You came and took my heart away You came and took my heart away You came and took my heart away You came and took  I'm getting insecure Do you even feel the same? All this sinister A sissy and being afraid  So easy to fall Without a tickle in my tummy But I'm caught up in your smile still doing time So easy to fall  You came and took my heart away You came and took  Baby, I'm your prisoner Caught within your eyes Baby, I'm your prisoner Captive of your smile  You came and took my heart away You came and took my heart away You came and took my heart away You came and took"
  Stefanie Heinzmann  ,Falling,"He's the devil without disguise He turned my heart to stone when he looked in my eyes He spawned a web, I lost my head And now the demons sleeping in my bed And I shoulda known, shame on me Now will it take to wash away this blasphemy Holy water, exercise, forgive me all my sins And I Baby I'm falling Down on my knees You got me falling Down at your feet Forgive me all my selfishness Baby, baby, miles and me Baby I'm falling Down on my knees Is my confession, so give me peace A broken vile was standing for eternity I learned my lesson, so part of me He wrapped me 'round his finger like a rosary Shoud have known, but it's too late A momentary weakness let me lose my faith An holy mistress, dressable I'm staring through the gates of hell Baby I'm falling Down on my knees You got me falling Down at your feet Forgive me all my selfishness Baby, baby, miles and me Baby I'm falling Down on my knees Don't leave me in this desert alone Don't let me face my fears on my own Believe me, even though I've done wrong Baby I'm falling Down on my knees You got me falling Down at your feet Forgive me all my selfishness Baby, baby, miles and me Baby I'm falling Down on my knees"
  Pixie Lott  ,Gravity,"Gravity x6 Stop pullin' me I know that you still haven't found you And when I wanna stand on my own too Suddenly you start to show Signs of what is possible Then you're back to your ways And I let me down Tell me why I keep tryin' stay around When all my family They always telling me To be through with you And I know that deep down I'm callin' time on you On you On you Every time I'm ready to leave Always seem to be Pullin' in the wrong direction Divin' in with no protection Man, you can't keep steerin' me wrong Oh gravity Pullin' me back Pullin' me in Why you pullin' me back Pullin' me in Just like gravity Gravity x5 I know I betrayed but I'm made to Ignore the universe when I see you Cause every night the stars will shine Verging into U turns times Anythin' that they can just to change my mind When I pass your road I can't help rewind What is wrong with me All that I wanna be is Through with you And I know that deep down I'm callin' time on you On you On you Every time I'm ready to leave Always seem to be Pullin' in the wrong direction Divin' in with no protection Man, you can't keep steerin' me wrong Oh gravity Pullin' me back Pullin' me in Why you pullin' me back Pullin' me in Just like gravity Gravity x5 Stop pulling me Gravity x5 Be quiet, let me leave, let me go Don't say another word Cause with every sound You're pullin' me down Baby You got a hold on me Like gravity Yeah x6 Yeah x5 Gravity Every time I'm ready to leave Always seem to be Pullin' in the wrong direction Divin' in with no protection Man, you can't keep steerin' me wrong Oh gravity Pullin' me back Pullin' me in Why you pullin' me back Pullin' me in Just like gravity Gravity x5 Gravity, yeah Gravity x6"
  Julia Kedhammar  ,Everywhere,Now there is no need to cry No there is nothing that can keep you from glowing You've got your own little light Out of the way because your courage is showing Sometimes I know you're feeling high and dry Like no one seems to see things through your eyes Your pride know what to do Your heart is telling you Oh I'm never gonna let you go Not without me I'm never gonna let you go no Oh I'm never gonna let you go Not without me Without me without me without me I will follow you I will follow you I will follow you everywhere Yeah I will follow you I will follow you I will follow you everywhere They thing you're too young to fly But maybe you know more about you than they do Open you wings to the sky Lift off the ground into the beautiful blue And if you fall so what you'll start again Never give up just find a stronger wind Yeah you know what to do Your heart is telling you Oh I'm never gonna let you go Not without me I'm never gonna let you go no Oh I'm never gonna let you go Not without me Without me without me without me I will follow you I will follow you I will follow you everywhere Yeah I will follow you I will follow you I will follow you everywhere Everything you are to be Everything you want or need Every time you thing you're not enough Listen and you'll be convinced Your heart is making perfect sense It is a promise you can trust Oh I'm never gonna let you go Not without me I'm never gonna let you go no I will follow you I will follow you I will follow you everywhere Yeah I will follow you I will follow you I will follow you everywhere
  Luke McMaster  ,"Good Morning, Beautiful (Feat. Jim Brickman)",I hear the alarm go off at 6 Used to be Id wanna call in sick I always dreaded this time of day But not anymore ’cause of you Smiling you perfect you Good morning beautiful I know it’s gonna be a good morning beautiful When you’re waking up with me It’s gonna be a good morning beautiful Lalalala lalalala Lalalala lalalala As I’m going through my day Nothing can take this smile from face Whether sunshine whether the rain I can weather any weather with you Smiling you perfect you babe Good morning beautiful I know it’s gonna be a good morning beautiful When you’re waking up with me It’s gonna be a good morning beautiful This feeling Like I’m dreaming It’s a dream come true When I wake up with you Lalalala lalalala Lalalala lalalala Sometimes this world is such a crazy place But all I need is just to see your face Whether sunshine whether the rain I can weather any weather with you Smiling you perfect you Good morning beautiful I know it’s gonna be a good morning beautiful When you’re waking up with me It’s gonna be a good morning beautiful This feeling Like I’m dreaming It’s a dream come true When I wake up with you Woah oh Woah oh Lalalala lalalala Lalalala lalalala Good morning beautiful I know it’s gonna be a good morning beautiful When you’re waking up with me It’s gonna be a good morning beautiful Lalalala lalalala Good morning beautiful Lalalala lalalala Good morning beautiful Good morning beautiful
  Tommee Profitt  ,In The End (Mellen Gi Remix) (Feat. Fleurie),It starts it one All I know It's so unreal Watch you go I tried so hard and got so far But in the end it doesn't even matter I had to fall to lose it all But in the end it doesn't even matter I tried so hard and got so far But in the end it doesn't even matter I had to fall to lose it all But in the end it doesn't even matter It starts with one All I know It's so unreal Watch you go I tried so hard and got so far But in the end it doesn't even matter I had to fall to lose it all But in the end it doesn't even matter I tried so hard and got so far But in the end it doesn't even matter I had to fall to lose it all But in the end it doesn't even matter
  Bahari  ,California,"It's a state of mind, it's a state of grace Close your eyes, drift away The nights are warm and the days are long Come, pretty baby, where you belong The taste of her skin makes you feel alive Drive down to heaven on the 105 Oooh, everybody needs a little California  I can be your California I can be your getaway I love ya, but I have to warn ya You can visit but you cannot stay Well I could be your California baby And we could be a flawed paradise Nothing perfect lasts forever But baby wouldn't that be nice  A kiss from the sun, let it burn your skin I'll meet you tonight but don't ask where I've been The liquor store on 7th, they don't check IDs Yeah a pretty girl can always get whatever she needs  I can be your California I can be your getaway I love ya, but I have to warn ya You can visit but you cannot stay Well I could be your California baby And we could be a flawed paradise Nothing perfect lasts forever But baby wouldn't that be nice  California fornia love California fornia love Love I can be your, I can be your  I can be your California I can be your getaway I love ya, but I have to warn ya You can visit but you cannot stay Well I could be your California baby And we could be a flawed paradise Nothing perfect lasts forever But baby wouldn't that be nice"
  Peabo Bryson & Roberta Flack  ,Tonight I Celebrate My Love,"Tonight I celebrate my love for you It seems the natural thing to do Tonight no one's gonna find us We'll leave the world behind us When I make love to you   Tonight I celebrate my love for you And hope that deep inside you feel it too Tonight our spirits will be climbing To a sky where we're dining When I make love to you tonight   Tonight I celebrate my love for you And that midnight sun is gonna come shining through Tonight there'll be no distance between us What I want most to do Is to get close to you, tonight   Tonight I celebrate my love for you And soon this old world will seem brand new Tonight we will both discover How friends turn into lovers When I make love to you   Tonight I celebrate my love for you And that midnight sun is gonna come shining through Tonight there'll be no distance between us What I want most to do Is to get close to you, tonight   Tonight I celebrate my love for you, tonight"
  Enrique Iglesias  ,Takin` Back My Love (Feat. Sarah Connor),Go ahead just leave can't hold you you're free You take all these things they mean so much to you I gave you your dreams cause you meant the world So did I deserve to be left here and hurt You think I don't know you're out of control I ended up finding all of this from my boys Girl you're stone cold you say it ain't so You already know I'm not attached to material I'd give it all up but I'm takin back my love I'm takin back my love I'm takin back my love I've given you too much but I'm takin back my love I'm takin back my love my love my love my love My love  What did I do but give love to you I'm just confused as I stand here and look at you From head to feet all that's not me Go ahead keep the keys that's not what I need from you You think that you know you've made your self cold How could you believe them over me I'm your girl You're out of control how could you let go Don't you know I'm not attached to material I'd give it all up but I'm takin back my love I'm takin back my love I'm takin back my love I've given you too much but I'm takin back my love I'm takin back my love my love my love my love I'd give it all up but I'm takin back my love I'm takin back my love I'm takin back my love I've given you too much but I'm takin back my love I'm takin back my love my love my love my love My love So all this love I gIve you take it away You think material's the reason I came If I had nothing would you want me to stay You keep your money take it all away I'd give it all up but I'm takin back my love I'm takin back my love I'm takin back my love I've given you too much but I'm takin back my love I'm takin back my love my love my love I'd give it all up but I'm takin back my love I'm takin back my love I'm takin back my love I've given you too much but I'm takin back my love I'm takin back my love My love My love I'd give it all up but I'm takin back my love I'm takin back my love I'm takin back my love I've given you too much but I'm takin back my love I'm takin back my love My love My love My love My love I'm takin back my love my love
  Jae Jin  ,All Caught Up,"At times I feel like Otis on that dock on high Dreams fading, time a wasting watching tides roll by And at times I feel like Cooke staying on the run After stirring up some souls trusting change gon' come  Then I stop and I think to myself That life ain't all it seems  We're all caught up, chasing money and things But it ain't either, probably neither of that happiness brings At any moment in time, our lives could crumble away It's our loved ones, that we'll call on on that very day  And at times I feel like Jonah being swallowed up whole After running from the moments when I lose control And at times I feel like David herding sheep for days Facing giants in reliance of a thing called grace"
  Guy Sebastian  ,Small Talk,I'm so greedy when I want it Yeah got my hungry eyes on you Eyes on you yeah Six inch shoes black dress you own it Oh that body makes me lose my mind It will be criminal if we don't break in this moment The bottle is empty but all of these feelings keep pouring We treading through words but I just want to get this shit going We both know we've done enough Small talk Small talk And what good is it if it's just Small talk Small talk Whooo We've got no time to waste Body communicate Cut to the chase We know that we've done enough Small talk Not like I'm all done with listening I'm not trying to be rude don't confuse This is precious time we're losing No more thinking let's just The most It will be criminal if we don't break in this moment The bottle is empty but all of these feelings keep pouring We treading through words but I just want to get this shit going We both know we've done enough Small talk Small talk And what good is it if it's just Small talk Small talk Whooo We've got no time to waste Body communicate Cut to the chase We know that we've done enough Small talk Take a second darling just breathe Right now we're about to go deep It's time to let our bodies speak We both know we've done enough Small talk Small talk And what good is it if it's just Small talk Small talk Whooo We've got no time to waste Body communicate Cut to the chase We know that we've done enough Small talk
