artist,title,lyric
  Ant Saunders  ,Yellow Hearts,She put my name with yellow hearts Her favorite color like the stars I didn't listen very hard When she told me she was crazy from the start She put my name with yellow hearts Yeah she did I said she was a work of art Work of art I didn't listen very hard Very hard no no When she told me she was crazy from the start I drive down open roads so slow Here comes a train I'll let it go Ain't got nobody on my phone Don't like being all alone Don't like being all alone Not good at keeping with the trends No no Too good at welcoming amends It's been a while since I've heard her say That we were more than friends Oh Oh I I-I-I know a lot is going on But girl please tell me And I'll let you be Are you still with me or not She put my name with yellow hearts Her favorite color like the stars I didn't listen very hard When she told me she was crazy from the start She put my name with yellow hearts Yeah she did I said she was a work of art Work of art I didn't listen very hard Very hard no no When she told me she was crazy from the start She put yellow hearts around my name I thought they were all just the same To you what do they really mean Have you only been playing games I'm by the garden with the carpenter bees Like I'm Bob Ross-in' with a Harden beard Taking it all in like I got no issues in my nature Primroses blooming in the night Birds wanna take me on a flight Appreciating my land 'fore it turns into a glacier Chasers are of no good use This taste will be long endured Why'd you have to go so soon I thought this was as good as new She put yellow hearts around my name I thought they were all just the same To you what do they really mean Have you only been playing games She put my name with yellow hearts Yeah she did Her favorite color like the stars Like the stars I didn't listen very hard Very hard no no When she told me she was crazy from the start She put my name with yellow hearts She put yellow hearts around my name I said she was a work of art I thought they were all just the same I didn't listen very hard To you what do they really mean When she told me she was crazy from the start Have you only been playing games Have you only been playing games No no
  Jordan Pruitt  ,Ever Ever After,"Ever ever after  Storybook endings Fairytales coming true Deep down inside We wanna believe They still do And a secret is taught It's our favorite part Of the story Let's just admit We all wanna make it to  Ever ever after If we just don't get it Our own way Ever ever after It may only be A wish away  Start a new fashion Wear your heart On your sleeve Sometimes you reach What's real Just by making believe On the fate On a shame There is joy To be claimed In this world You might even wind up Being glad to be you  Ever ever after Though the world Will tell you It's not smart Ever ever after The world can be yours If you let your heart Believe in ever after  No wonder your heart Feels its flying Your head feels It's spinning Each happy ending's A brand new beginning Let yourself be enchanted You just might break The rule to  Ever ever after Forever could even Start today Ever ever after Maybe it's just One wish away Your ever ever after Ever ever ever after Oh, oh, oh Forever ever after"
  Jennifer Lopez  ,Brave,It's a new day new day and it's evident You must have been heaven sent Sometimes we should be hesitant but I'm not at all Just feelin more confident Just using my common sense Just trust in it I'm lovin it I can't refuse an offer so benevolent Can't assume he's gon use me And after he'll never call again Don't be afraid don't be afraid This is your day this is your day It's time to be brave Say I'm not afraid not anymore I used to be cold now the temperature's changed It just ain't the same I'm not afraid i'm not afraid Cus I've become brave As the light of day straight into a cave To show me the way that I might be saved Now I'm turning the page Thanks to the power of love I can love Because I am brave I am brave I am brave  I heard him say this thing moving too fast for him It's a feelin I was straddeling Foolishly adamant but It's all in his eyes Really wish would let me in Cus the same way I'm scared of him I'm scared of being hurt again It's time to let go let go of your heart It's time for a brand new start Never know we might never part Baby don't be afraid don't be afraid This is your day this is your day It's time to be brave Say I'm not afraid not anymore I used to be cold now the temperature's changed It just ain't the same I'm not afraid i'm not afraid Cus I've become brave As the light of day straight into a cave To show me the way that I might be saved Now I'm turning the page Thanks to the power of love I can love Because I am brave I wouldn't take back anything that I'v gone throgh no I pray for strength for anything that I'm gonna do Whether joy or it's pain I'm still okay I'm a be alright cause I'm not afraid No I am brave Say I'm not afraid not anymore I used to be cold now the temperature's changed It just ain't the same I'm not afraid i'm not afraid Cus I've become brave As the light of day straight into a cave To show me the way that I might be saved Now I'm turning the page Thanks to the power of love I can love Because I am brave  I am brave
  Jackson Browne  ,Walking Slow  ,Walking slow down the avenue Through my old neighborhood Don't know why I'm happy I've got no reason to feel this good Maybe it's because I'm all alone And I've got no place to go And everywhere I look I see Another person I'll never know  I got a thing or two to say Before I walk on by I'm feeling good today But if die a little farther along I'm trusting everyone to carry on  Pretty little girl... Running up and down the street with no shoes on I got a pretty little girl of my own at home Sometimes we forget we love each other And we fight for no reason I don't know what I'll do if she ever leaves me alone  I got a thing or two to say Before I walk on by I'm feelin' good today But if I die a little farther along I'm trustin' everyone to carry on  I'm puttin' down my left foot I'm puttin' down my right foot  I got a thing or two to say Before I walk on by I'm feelin' good today But if I die a little father along I'm trusting everyone to carry on
  Yuna  ,Forevermore,"Mmm, mmm Mmm, mmm, mmm  [Verse 1] I feel the fire, it burns inside I hear a choir sing through the night Don't let it go Don't ever lose hope  [Pre-Chorus] I can feel a change this time (Oh-oh) They'll never take away what's mine, yeah (Oh) I'm gonna reach even higher, I know  [Chorus] I found the strength I'm looking for (Ah-ah-ah) I'll take it to forevermore (Ah-ah-ah) Yeah, I was scared, but now I know That I can take it to, that I can take it to forevermore  [Verse 2] I've been dreaming of this light (Of this light) Piercing through my darkest night (Ooh-ooh) I've been fighting all my life (Ooh-ooh) Reaching for the sky  [Pre-Chorus] I can feel a change this time (Oh-oh) They'll never take away what's mine (Oh) I'm gonna reach even higher, I know  [Chorus] I found the strength I'm looking for (Ah-ah-ah) I'll take it to forevermore (Ah-ah-ah) Yeah, I was scared, but now I know That I can take it to, that I can take it to forevermore  [Post-Chorus] Forevermore (Oh yeah, yeah) Forevermore (Oh yeah, yeah) Forevermore (Oh yeah, yeah) Forevermore (Oh yeah, yeah)  [Verse 3] I feel the fire, it burns inside I hear a choir sing through the night Don't let it go Don't ever lose hope  [Bridge] I can feel a change this time They'll never take away what's mine I'm gonna reach even higher, I know  [Chorus] I found the strength I'm looking for (Ah-ah-ah) I'll take it to forevermore (Ah-ah-ah) Yeah, I was scared, but now I know That I can take it to, that I can take it to forevermore  [Post-Chorus] Forevermore (Oh yeah, yeah) Forevermore (Oh yeah, yeah) Forevermore (Oh yeah, yeah) Forevermore (Oh yeah, yeah)"
  New Kids On The Block  ,Step By Step,Step by step ooh baby Gonna get to you girl Step by step rock  Step by step ooh baby Gonna get to you girl Step by step ooh baby Really want you in my world Step Hey girl in your eyes I see a picture of me all the time Step And girl when you smile You got to know that you drive me wild Step by step Ooh baby You're always on my mind Step by step Ooh girl I reall think it's just a matter of time Step by step ooh baby Gonna get to you girl Step by step ooh baby Really want you in my world Step Hey girl can't you see I got to have you all just for me Step And girl yes it's true No one else will ever do Step by step Ooh baby You're always on my mind Step by step Ooh girl I reall think it's just a matter of time Step by step ooh baby Gonna get to you girl Step by step ooh baby Really want you in my world Step step step step by step Step one We can have lots of fun Step two There's so much we can do Step three It's just you and me Step four I can give you more Step five Don't you know that the time has arrived hu  step by step Don't you know I need you step by step Yes I do girl Step by step Ooh baby You're always on my mind Step by step Ooh girl I reall think it's just a matter of time Step by step ooh baby Gonna get to you girl Step by step ooh baby Really want you in my world step by step do you girl step by step only girl Really want you in my world step by step ooh baby Gonna get to you girl
  Bleachers  ,Rollercoaster (MTV Unplugged),"It was summer when I saw your face But like a teenage runaway Oh god I never thought we'd take it that far Some killer queen you are  Now I'm running and I can't stop anywhere I go I think about it everyday and night I can't let go Man, I'm never the same We were shot gun lovers I was shot gun running away  So come a little closer There was something I could tell ya You were such a rollercoaster And a killer queen you are  Rollercoaster, I don't say no Rollercoaster, when you don't say no And it's such a rollercoaster Some killer queen you are  We took the bones out from the road Those endless nights that we traveled we stole You let your clothes fall to the floor And lit a fire while I waited for more  Now I'm running and I won't stop I don't wanna go I think about it everyday and night I can't let go And hey, I'm never the same It's a hundred miles an hour on a dirt road running away  So come a little closer There was something I could tell ya You were such a rollercoaster And a killer queen you are  Rollercoaster, I don't say no Rollercoaster, when you don't say no And it's such a rollercoaster Some killer queen you are  Come a little closer I'm sure, come a little closer  Why don't you come a little closer There was something I could tell ya You were such a rollercoaster Some killer queen you are  Rollercoaster, I don't say no Rollercoaster, when you don't say no And it's such a rollercoaster Some killer queen you are  Rollercoaster, I don't say no Rollercoaster, when you don't say no And it's such a rollercoaster Some killer queen you are"
  Rhys  ,Better Be Over,"I don't want another go on this rollercoaster ride Too many ups and downs have made me finally decide So don't forget to take what's yours, make sure to leave what's mine Never mind what I'll be up to, I'll be fine  So let's say you're not the one Go, go back to where you're from I don't need your troubles baby Run away, run away Don't focus on what used to be Shake it off and set me free I don't need your troubles baby Run away, run away  This time it better be over (Run away, run away) This time it better be over (Better be over and done) This time it better be over (Run away, run away) This time it better be over (Better be over and done, done, done)  I don't need your body, baby, I'll get another one Making out in your backseat, yeah, was never all that fun I'm too young to waste my time, too young to stick around So, don't wait for me tonight, I won't be back  So let's say you're not the one Go, go back to where you're from I don't need your troubles baby Run away, run away Don't focus on what used to be Shake it off and set me free I don't need your troubles baby Run away, run away  This time it better be over (Run away, run away) This time it better be over (Better be over and done) This time it better be over (Run away, run away) This time it better be over (Better be over and done, done, done)  Never have I ever found a glue that really sticks Never have I ever... glue that really sticks Never have I ever found a glue that really sticks Never have I ever... glue that really sticks  This time it better be over (Run away, run away) This time it better be over (Better be over and done) This time it better be over (Run away, run away) This time it better be over (Better be over and done, done, done)  This time it better... This time it better...  This time it better be over (Run away, run away) This time it better be over (Better be over and done, done, done)"
  Tarn PK  ,Talk To You,"am i too quiet? to keep you mine all night long, all night long  you’re so flirty make the lines so blurry just need to play along  we ain’t got no liquor need some place to start sh-t maybe i’m trying to hard, yeah  ’cause i just wanna talk to you just wanna talk to you i just wanna talk to you i just wanna talk to you  you got my head spinning is this just the beginning or the end (the end)? ooh  and now i am wishing that all my ambitions were misled (were misled) oh oh oh oh  we ain’t got no liquor need some place to start sh-t maybe i’m trying to hard, yeah  ’cause i just wanna talk to you i just wanna talk to you i just wanna talk to you i just wanna talk to you  you got the room twirled around your little finger ready at any moment to fall apart got no way to see if i’m any nearer from where i left right at the start  ’cause i just wanna talk to you i just wanna talk to you i just wanna talk to you i just wanna talk to you (ooooh yeah)  ’cause i just wanna talk to you i just wanna talk to you i just wanna talk to you i just wanna talk to you"
  Haneri  ,Feel Alright (Acoustic),"You looked so good, you're standing there And tell me what your name What your number I'm gonna find you after tonight And I can't wait to get out of here Oh with you with you, with you, with you I wanna make you feel Alright, alright I wanna make you feel Alright, alright I wanna make you feel I wanna make you feel I wanna make you feel  So let's take it Hold on, baby, don't you know That I can help you if you let me And we can move it fast or we can take it slow Just let me know Cause baby I, I wanna make you feel Alright, alright I wanna make you feel Alright, alright I wanna make you feel I wanna make you feel I wanna make you feel Ay, so let's take it Are we feeling all good Are we feeling alright Are we feeling all good Are we feeling alright Are we feeling all good Are we feeling alright Are we feeling all good Are we feeling alright"
