artist,title,lyric
  Westlife  ,World Of Our Own,Eyes Like a sunrise Like a rainfall Down my soul  And I wonder I wonder why you look at me like that What you''re thinking What''s behind Don''t tell me But it feels like love  I''m gonna take this moment And make it last forever I''m gonna give my heart away And pray we''ll stay together  Cause you''re the one good reason You''re the only girl that I need Cause you''re more beautiful than I have ever seen I''m gonna take this night And make it Evergreen  touch like an angel like velvet to my skin and i wonder i wonder why you wanna stay the night what you''re dreaming what''s behind don''t tell me but it feels like love  I''m gonna take this moment And make it last forever I''m gonna give my heart away And pray we''ll stay together  Cause you''re the one good reason You''re the only girl that I need Cause you''re more beautiful than I have ever seen I''m gonna take this night And make it Evergreen   I''m gonna take this moment And make it last forever I''m gonna give my heart away And pray we''ll stay together  Cause you''re the one good reason You''re the only girl that I need Cause you''re more beautiful than I have ever seen I''m gonna take this night And make it Evergreen  I''m gonna take this moment And make it last forever I''m gonna give my heart away And pray we''ll stay together  Cause you''re the one good reason You''re the only girl that I need Cause you''re more beautiful than I have ever seen I''m gonna take this night And make it Evergreen -
  D`Sound  ,Talkin` Talk,"just let me have my flow! talkin-talk is not just talk being there is half the walk if you wanna know yourself you gotta do the talkin'talk talkin-talk is not just talk being there is half the walk if you wanna know yourself you gotta do the talkin'talk talkin-talk is not just talk being there is half the walk if you wanna stay with me you gotta do the talkin'talk I try to reach you get right down to the issue we're not happy with how it is today sure,there are happy days and good things to dwell upon but when you are mad you walk away you call me baby and I just shrug my shoulders because there's something important on my mind don't wanna pick a fight but we don't see eye to eye and we really need to get things straight. talkin-talk is not just talk being there is half the walk if you wanna know yourself you gotta do the talkin'talk talkin-talk is not just talk being there is half the walk if you wanna stay with me you gotta do the talkin'talk so what! if we disagree don't wanna change you I don't want you on your knees are you afraid your loving will fade away whenever deep talk is released? communication , baby that's what I claim today it don't have to be bad I wanna know your mind and you to be into mine so we can get ahead talkin-talk is not just talk being there is half the walk if you wanna know yourself you gotta do the talkin'talk talkin-talk is not just talk being there is half the walk if you wanna stay with me you gotta do the talkin'talk can we talk?  talkin-talk is not just talk being there is half the walk if you wanna know yourself you gotta do the talkin'talk talkin-talk is not just talk being there is half the walk if you wanna stay with me talk"
  Lemar  ,If There`s Any Justice,"Ohhh, Ye-ah-ah,Yeah, I would be your man, You would be my girl, Oh yeah, I beleive, I do, If there's any justice in the world, I would be your man, You would be my girl, If i'd found you first you know its true, He would be alone, I would be with you, When you decide, dont let me down, Coz there's nothing to be certain in my life, And you've seen a thousand times There's not much justice in the world If there's any justice in your heart, You love pity it changed, Ease it into heart, Oh no, Why dont you remember how it feels, Not to give a damn, For anyone but me I cant believe you'd be decieved, Changing memories from truth to fantasy, Where there's nothing left but tears, And there's not much justice in the world Just because he's wrapped around your finger, Don't fool yourself with dreams that might appear, If in time you'll stop and trust your feelings, The truth is out there somewhere It's blowing in the wind If there's any justice in the world, I would be your man, You would be my girl, Oh yeah, If i'd found you first you know its true, He would be alone, I would be with you, When you decide, dont let me down, Coz there's nothing to be certain in my life, And you've seen a thousand times There's not much justice in the world If I should lose you girl you know, That theres not much justice in the world If there's any justice in the world, You're gonna be my baby,"
  Olivia O`Brien  ,Empty,"I can't handle these pressures; all I can say is this stress hurts Things are supposed to get better I just need to put myself first I'm always trying my hardest not to pick myself apart This energy's killin' my vibes now Sometimes I just wanna to drown out All of the thoughts in my mind Too much going on at the same time I wish it would stop and I've tried but Life just sucks then we all die  [Pre-Chorus] That's just reality, yeah, don't lie to me Yeah I'm fucked up but I don't wanna be I wonder if I'm good enough But maybe I've had just too much To drink, to smoke, to swallow I'm drowning up my sorrows There's rules I'll never follow Pretend there's no tomorrow I wish there was no tomorrow  [Chorus] But I'm empty inside, yeah I'm empty inside And I don't wanna live, but I'm too scared to die Yeah I'm empty inside, I just don't feel alive And I don't wanna live, but I'm too scared to die  [Verse 2] Wish I could erase my memories, so I could stop feeling so empty I wish that shit wasn't so tempting But it's hard to resist when there's plenty of things I could do to fuck me up I want to let go, but I'm feeling so stuck So all I can do is fill up my cup And sit here alone hoping no one disrupts  [Pre-Chorus] That's just reality, yeah, don't lie to me Yeah I'm fucked up but I don't wanna be I wonder if I'm good enough But maybe I've had just too much To drink, to smoke, to swallow I'm drowning up my sorrows There's rules I'll never follow Pretend there's no tomorrow I wish there was no tomorrow  [Chorus] But I'm empty inside, yeah I'm empty inside And I don't wanna live, but I'm too scared to die Yeah I'm empty inside, I just don't feel alive And I don't wanna live, but I'm too scared to die  [Bridge] My body's shaking My head is aching It feels like my heart is breaking My body's shaking My head is aching I can't fix this mess I'm making  [Chorus] But I'm empty inside, yeah I'm empty inside And I don't wanna live, but I'm too scared to die Yeah I'm empty inside, I just don't feel alive And I don't wanna live, but I'm too scared to die"
  Destiny`s Child  ,Emotion (The Neptunes Remix),This This is for the old school playas huh the old school playas the old school playas It's over and done Remix but the heartache lives on inside aaaaahhhhh And who's the one you're clinging to instead of me tonight tonight And where are you now Now that I need you Tears on my pillow Wherever you go I'll cry me a river That leads to your ocean To Your Ocean You never see me fall apart In the words of a broken heart It's just emotions taken me over Caught up in sorrow lost in my soul But if you don't come back Come home to me darling Don't you know there's nobody left in this world to hold me tight Don't cha know there's nobody left in this world to kiss goodnight kiss goodnight Goodnight goodnight goodnight goodnight I'm here at your side a part of all the things you are and you've got a part of someone else you goy to go find your shining star And where are you now Now that I need you Tears on my pillow Wherever you go I'll cry me a river That leads to your ocean to your ocean You never see me fall apart In the words of a broken heart It's just emotions taken me over I'm tryin' hard but I can't stop cryin' Caught up in sorrow lost in my soul inside this lonely heart But if you don't come back I'm so excited Come home to me darling Come home come home come home Don't you know there's nobody left in this world to hold me tightnobody to hold me Don't cha know there's nobody left in this world to kiss goodnight I need you say to me Goodnight And where are you now Now that I need you Tears on my pillow Wherever you go I'll cry me a river That leads to your ocean to your ocean You never see me fall apart In the words of a broken heart hooooooooooooo oooooh It's just emotions taken me over yeah ih yeah Caught up in sorrow lost in my soul caught in sorrow But if you don't come back come back oooooh Come home to me darling don't you know that Nobody left in this world no no to hold me tight no one to kiiiiis me Nobody left in this world to kiss goodnight goodnight Goodnight goodnight goodni-i-i-i-ght
  Theophilus London  ,Figure It Out (Feat. Devonte Hynes & The Force MD`s) (Bonus Track),"I've been running away from you for hours I've been running away from myself Can you believe in us Worth fighting By ourselves, wanting to be more You can skip to the end And then have time for yourself If that is fine for you Can't answer to yourself I just can't be like, somebody you know With me is the only time she could be worth it I don't know how I can get it, figure it out Tell me something that you think it's wort it Worth for me So we can figure it out So we can figure it out So we can figure it out The more you treat me, I adore you That's why I remind when these things for you When I wedged the doors, I caught you on a Wednesday Mr TL on the phone, fuck what your friends say It's too dumb, it's trending, tell me, if you hear me Lord, fuck the faith, give up any boredom I fucked up, it's hard"
  Brittany Howard  ,Stay High,"I already feel like doing it again, honey 'Cause once you know, then you know And you don't wanna go Back to wherever it is that you come from, yeah  Refrain I just want to stay high with you  Verse 2 'Cause where I come from Everybody frowns and walks around With that ugly thing on their face And where I come from We work hard and grind and hustle all day Yes, we do There comes a time, there comes a time At night, where we get to play And we smile and laugh and jump and clap And yell and holler and just feel great  Refrain I just want to stay high with you With you, with you, baby  Verse 3 So, don't question my state of mind I'm doing wonderful, just fine, thank you Thank you Everything is everything and everything is beautiful How did you get like that See, all I do is keep it cool and don't worry 'bout what everyone is doing I already feel like doing it again, honey  Outro I just want to stay high I just want to stay high I just want to stay high with you"
  Perry Como  ,I Love You And Don`t You Forget It,"Perry Como Miscellaneous I Love You, Don't You Forget It I love you an' don't you forget it, I love you an' don't you forget it, I love you an' don't you forget it, baby!  Love me too an' you won't regret it, Love me too an' you won't regret it, Love me too an' you won't regret it, baby!  I love you an' don't you forget it, I love you an' don't you forget it, I love you an' don't you forget it, baby!  I love you an' don't you forget it, That makes seven times that I've said it, I don't see how you can forget it now!  I love you in the springtime, I love you in the fall, I love you at a party, We always have a ball!  And when you're in my arms dear, I love you most of all . . . In the morning an' in the evening, An' when it's cloudy or clear, I'm in love with you, so in love with you, Every day of the year!  I love you an' don't you forget it, I love you an' don't you forget it, I love you an' nun't you forget it, baby!  Love me too an' you won't regret it, Love me too an' you won't regret it, Love me too an' you won't regret it, baby!  I love you an' don't you forget it, I love you an' don't you forget it, I love you an' don't you forget it, baby!  I love you an' don't you forget it, That makes twenty times that I've said it, I don't see how you can forget it now!  pause I love you an' don't you forget it, There, that's one more time that I've said it, I don't see how you can forget it now!"
  Billy Raffoul  ,Mental Health (Can`t Do This By Yourself),"Yesterday, I thought that I was gonna die Everythin' I love flashing before my eyes And in the middle was a shot of you Now I know just what I gotta do Everythin' that I could never say  [Chorus] I've been hallucinatin', baby, baby, you can save me From myself 'Cause lately, shit's been crazy, hard to save it I'm unwell I know you think that I've been doin' fine But you should see the other guy He needs some help Can't do this by yourself  [Post-Chorus] (Mmm-mmm-mmm) (Mmm-mmm-mmm) Can't do this by yourself  [Verse 2] Every day feels like another roll of dice It could be good, it could be bad, it could be fine All I know is when I spoke to you I felt like I had the strength to do It's gonna be alright, alright  [Chorus] I've been hallucinatin', baby, baby, you can save me From myself 'Cause lately, shit's been crazy, hard to save it I'm unwell I know you think that I've been doin' fine But you should see the other guy He needs some help Can't do this by yourself  [Post-Chorus] (Mmm-mmm-mmm) (Mmm-mmm-mmm) Can't do this by yourself (Mmm-mmm-mmm) (Mmm-mmm-mmm) Can't do this by yourself  [Verse 3] So today I think I'm gonna be alright My brother and I laugh until we start to cry It's like our mother taught us to Can't keep that shit inside of you You're gonna be just fine  [Chorus] I've been hallucinatin', baby, baby, you can save me From myself 'Cause lately, shit's been crazy, hard to save it I'm unwell No more pretendin' that you're doin' fine 'Cause you ain't got a thing to hide We all need some help Can't do this by yourself  [Post-Chorus] (Mmm-mmm-mmm) Oh (Mmm-mmm-mmm) Can't do this by yourself"
  Ed Sheeran  ,Way To Break My Heart (feat. Skrillex),Star sign Gemini Brown eyes fair hair in the light We called time last night And I can’t stop thinking about her And her lips upon mine so soft Feelings I don’t know the name of Under the clothes we take off Used to be two hearts in love Oh why oh why am I alone Did I did I do something wrong Am I the reason or have you found someone else tell me girl How can I live without love How can I be what you want Cause when the morning comes around You’re still gone and I’ll say How can I see through the dark All I can do is wonder where you are Are you happy in someone else’s arms Well that’s the way to break my heart That’s the way to break my heart That’s the way to break my heart That’s the way to break my heart That’s the way to break my First love never dies Guess I’ll see you in another life Twelve years down the line There’s just one thing I remember Her lips upon mine so soft Feelings I don’t know the name of Under the clothes we take off Used to be two hearts in love Oh why oh why am I alone Did I did I do something wrong Am I the reason or have you found someone else tell me girl How can I live without love How can I be what you want Cause when the morning comes around You’re still gone and I’ll say How can I see through the dark All I can do is wonder where you are Are you happy in someone else’s arms Well that’s the way to break my heart That’s the way to break my heart That’s the way to break my heart That’s the way to break my heart That’s the way to break my Heart heart that’s the Heart heart that’s the Why why that’s the am I alone Did I did I Heart heart that’s the Heart heart that’s the Why why someone else’s arms That’s the way to break my
