title,reviews
엄마의 유산 (The Story of an Old Woman),"  엄마의 유산
감독
알렉세이 고를로프
출연
리야 넬스카야, 유브게니 쥬마노프, 옥산나 보이첸코, 발렌틴 가프트, 알렉산더 쥬보브, 올렉 폴토라츠키, 타티아나...
개봉
2013 카자흐스탄
평점
리뷰보기
 밖이 화창해서 인지
지루하게 느껴지던 주말
생각지도 못한 득템..ㅎㅎ
나도 그러고 살지만
남들 모습이라 생각하니
분노가...
나도 그러면서..
돌아가신 엄마 생각에 한참 눈물 흘린 영화.."
엄마의 유산 (The Story of an Old Woman),"엄마의 유산
감독
알렉세이 고를로프
출연
리야 넬스카야, 유브게니 쥬마노프, 옥산나 보이첸코, 발렌틴 가프트, 알렉산더 쥬보브, 올렉 폴토라츠키, 타티아나...
개봉
2013 카자흐스탄
평점
리뷰보기

두 번이나 풍을 맞아 반신불수에 말도 못하는 상태가 된 늙고 병든 여인 안나.
수년간 요양병원에 내팽개쳐 두었던 그녀를 딸 빅토리아가 집으로 모셔온다. 딸과 사위가 갑자기 그녀를 집에 모셔온 이유는 제목에서 짐작할 수 있듯이 어머니에게 곧 큰 돈이 생기게 되었기 때문이었다. 그리고 결말은 어느 정도 예상 가능한 새드 엔딩...
하지만, 딸과 사위와 조카가 대변하는 인간의 추악한 이기심과 탐욕을 말하기 이전에.. 혹시 가족관계가 저런 상태로 치닫게 된 어떤 원인이 있지 않았을까? 
결과만을 놓고 단순히 저들을 단죄하기엔 원인 제공자의 책임도 있지 않을까 하는 불손한 생각을 해본다.
그런 생각을 하는 내가 싫지만, 내 경험치는 어쩔 수 없이 그런 생각을 하게 한다.

카자흐스탄 영화는 처음 보는게 아닌가 싶다.
78분의 그리 길지 않은 상영시간이긴 하지만, 영화 시작부터 끝까지 편집점 없이 원테이크로 영화를 찍었다.
한 번의 완벽한 촬영을 위해 사전에 40회가 넘는 리허설을 했다고 하니 정말 대단하다.
원테이크 방식 촬영이라는 실험성과 안나역의 리야 넬스카야라는 노배우의 눈빛 연기가 특히 압권인 영화였다.




 "
엄마의 유산 (The Story of an Old Woman),"            늙은 여인의 이야기
The Story of an Old Woman
            알렉세이 고를로프 | 카자흐스탄 | 2013년 | 75분 | 뉴 커런츠
          엘로가 선택한..
10.04.엘로와 함께 봤던  부산국제영화제 출품작
  원 신 원 테이크 의 묘미를 만끽할 수 있는 작품.
돈과 가족의 상관관계를 다룬영화
늙은 여인의 이야기
          어느 날 갑자기 요양원에서 가족들의 부름을 받고 집으로 오게된  늙은 여인  ""안나""의 이야기이다
  몸이 반신불수 인 그녀는  
몸을 자유롭게 움직일수도 말도 자유롭게 할 수없는 상태이다 
    딸과 사위, 손녀들과 조카...그들은,
그녀에게 정성스레 치장도 해주고  겉치레만 신경써줄뿐
정작 그녀에게 진심으로 대해주는 사람은 없다.
  물론, 그녀는 체어에 몸이 맡겨진 채,  
본인의 의지와는 상관없이 말이다
      이유가 뭘까?
  누군가, 그녀(안나)가 살아만 있다면 50만 달러를 준다고 유언을 남겼는데
그 사실를 알게된 가족들은
그 50만 달러를 받아낼 목적으로
잘 살고 있는 척 아니 잘 모시고 있는척 
 이벤트를 하고있는 것이다
    어느 가정에서나 유산이나 상속문제...또 돈때문에 울고 웃는 돈과 가족의 상관관계 를
실감나게 풀어낸
  알렉세이 고를로프 감독은
  가족간의 탐욕과 사악함 에 대해 말하고 싶었다고 했다.
        원테이크 방식으로
   바쁜 등장인물들 쫒는 카메라는
우리가 바라보는 시점으로 촬영이 되었으며
이벤트를 앞둔 조바심과 가족들의 대화를 통해 조금씩 공개하며
점점 감정이 쌓아지는데 이런면에선  훌륭한 연출력이 돋보인다.
             





            그리고 안나를 연기한  81세 여배우 ""레아 넬스카야""
반신불수를 연기하는 그녀는 오로지 눈으로만 연기하는데..
눈의 미세한 움직임 만으로 상처입은 그녀의 감정을 전달하는데...무척인상깊었다.
하지만, 그녀는 올해 6월에 세상을 떠났다 
  ﻿  부산국제영화제에 초청되었지만..﻿ 슬프게도 이 작품은 그녀의 유작이 되었다.
  <삼가 고인의 명복을 빕니다.> 
  ﻿  ﻿  ﻿  ﻿  부산국제영화제 가 아니었음. 
카자흐스탄 영화를 어디서 볼 수 있었을까.. 
  가슴을 울리는 영화 한편... 
  살아게신 울 할머니께 더 잘 해드려야겠다고 다짐했다. 
                  ﻿ 

  ﻿  알렉세이 고를로프 감독 GV시간 포스팅은 요기 ↓ ↓ 
http://blog.naver.com/starjy80/30178054240
       "
엄마의 유산 (The Story of an Old Woman),"엄마의 유산 (2013)
Istoriya odnoy starushki The Story of an Old Woman 

요약정보   드라마, 가족 | 카자흐스탄 | 78 분 | 개봉 2015-02-12 | 12세이상관람가
제작/배급  (주)에스와이코마드(배급), (주)에스와이코마드(수입)

감독
 알렉세이 고를로프  (Alexey Gorlov) 

주연
 리야 넬스카야  (Liya Nelskaya) 

출연 
 유브게니 쥬마노프  (Eugeniy Zhumanov) 
 옥사나 보잇첸코  (Oksana Boitchenko)
  줄거리
다시 돌아온 집, 반겨주는 가족…

늙고 병든 여인 안나는 가족에게 버림받고 수년간 요양원에서 지내왔다. 그러던 어느 날, 안나의 가족들이 요양원에서 집으로 그녀를 데려온다. 심신이 약해지고 말도 못하게 된 그녀였지만, 안나는 가족들에게 돌아왔고, 집도 되찾은 것에 만족했다. 하지만… 현실은 그렇지 않았다. 주위에서 일어나는 모든 사건들은 그녀의 삶을 송두리째 바꾸고 있었다. 안나가 믿어야 하는 건 오직 그녀 자신뿐이었다. 마침내 가족들이 자신을 데려온 이유를 깨닫게 되는 순간, 안나는 가족에 대한 배신감에 휩싸이는데… 
      







 



 "
에덴 : 동물원 사수 대작전!,"에덴 : 동물원 사수 대작전 (2015) 

요약정보   애니메이션 | 일본 | 90 분 | 개봉 2015-09-03
제작/배급  (주)팝엔터테인먼트(배급), 에이원엔터테인먼트(수입)

감독

   오쿠보 도미히코  (Domihiko Okubo)
 줄거리
에덴과 러블린 그리고 스틱은 어느 날, 회오리바람에 휩쓸려 어딘가로 떨어진다. 도시 한 가운데에 떨어진 에덴과 러블린은 한 소년의 도움으로 도시에서 떨어진 안전한 곳으로 가게 된다. 그들이 도착한 곳은 어느 동물원. 그들은 그곳에서 상처 입은 스틱을 만난다. 하지만 스틱의 모습은 예전 같지 않고, 동물원의 분위기도 왠지 어수선하다. 알고 보니 이 동물원은 폐쇄를 앞두고 있었고, 동물들은 이곳에서의 마지막 스포츠 대회를 준비하고 있었다. 에덴과 러블린은 대회에 참가하고, 대회를 하면서 동물원에 대한 수많은 음모, 그리고 스틱의 진심을 알게 되는데...





 
      
  
  
      ﻿      
  
  
      ﻿  
    "
에덴: 로스트 인 뮤직 (Eden),"에덴: 로스트 인 뮤직
감독
미아 한센-러브
출연
그레타 거윅, 브래디 코베, 골쉬프테 파라하니, 펠릭스 드 지브리, 폴린 에티엔
개봉
2014 프랑스
평점
리뷰보기

1. 전공 특성상, 무수하게 언급하고 들먹였던 그 이름, 스티브 잡스. 어쩌면 그래서. 내겐 잘 어울리지도 않는 색의, 심지어 끈적거리기까지 하는 못된 감촉을 가진, 립글로즈를 치더억 치더억 발라대는 심산으로 이런 말을 곧잘 흘려보내곤 했는지도 모르겠다. 모든 사람이 스티브 잡스가 될 수도 없지만, 모든 사람이 스티브 잡스가 될 필요도 없어. 그래도 밥 잘 먹고, 숨 잘 쉬고, 일 잘 하고 그렇게 내 이름으로 큰 민폐 안 끼치고 잘 살다 갈 수 있어. 적어도, 난 그렇게 생각해. 

2. 프랑스 사람이랑 본 프랑스 영화. 내 옆에 앉았던 사람은 딱히 줄거리라고 할 것이 없다며, 좀 시큰둥 했던 것 같은데, 나는 충분히 괜찮았더랬다. 난 도리어 몇몇 장면에선 눈가 언저리가 시큰했으니까. 이상하게 스무 살 이후로 SF라는 장르를 종종 과하게 선호하지만, 현실적이고 따끔한 시선의 영화는 여전히 매력적으로 다가온다. 인생 원래 씁쓸한 거지 뭐. 그리고 살아간다는 게 매일 특별한 이야기를 써내려갈 수 있는 것도 아니고. 그냥 그냥 살 수도 있지.

3. Daft Punk, 좋아합니다. 들썩 들썩. 물리적으로 클럽에 가진 않지만 정신적으론 매일 클럽에 가나봐. 

4. Cocaine, Haschich 이거 안 돼. 진지해, 궁서체야.

5. 그렇고 그런(?) 장면들이 불쑥 불쑥 자꾸 자꾸 튀어나오니깐, 민망할 것 같으면 혼자 보는 것이 나을 수도.

6. Paul. 마성의 프랑스 남자. 도대체 여자친구를 몇 번 바꾸는 것인가... 영화관을 나서면서, 폴은 나쁜 남자라며 궁시렁거렸더니 지극히 일반적이라며 웃던... 아! 그쪽도 프랑스 남자였지요. "
에덴: 로스트 인 뮤직 (Eden),"      끝났다 !
    에덴
감독
미아 한센-러브
출연
그레타 거윅, 브래디 코베, 골쉬프테 파라하니, 클레어 트란
개봉
2014 프랑스
평점
리뷰보기
  10월 5일 일요일. 미드나잇 달리고 다음날, 센텀 떠난지 대략 6시간만에.. ㅋㅋㅋ 반 쌩얼로 가서 본 영화
  ""<에덴>은 1992년부터 현재까지 여전히 전 세계적으로 사랑 받는 프랑스 일렉트로닉 댄스 뮤직의 전성기를 따라간다.
다프트 펑크, 에티엔 드 크레시, 카시우스 등 독창적인 DJ들의 음악이 펼쳐지는 감성적인 수작. ""
   -라는 시놉만 읽고 프렌치 일렉뮤직에 관한 다큐멘터린줄.. ㅋㅋㅋㅋ
솔직히 다프트 펑크 이름 하나만 보고, 노래 잘듣고 오겠다 싶어서 예매한거였는데..
헛다리 짚었다.
  노래 잘 듣고 온건 맞는데, 일단 다큐멘터리는 절대 아니고
1990년대부터 지금까지 10대였던 주인공 폴의 인생과 그 주변인물들의 변화를 따라가고 있는 영화.
    ""기계와 인간의 목소리의 조화가 좋아요. 그 차가움과 따뜻함.""
  폴이 하는 일이 DJ기 때문에 그 당시 파리 젊은이들 사이에서의 하우스 음악의 인기를 잘 보여줌
파티하는 장면이 많아 보는 동안 신나기도 했고
(중간에 다프트 펑크가 Da funk를 선곡하는 장면 나오는데 진짜 머리가 찌릿!!!했음)
주인공이 워낙 철이 없어서 답답하기도 했고. 
(분명 DJ로 성공도 한 것같은데 파산..
난방비는 못내더라도 폴스미스 티셔츠는 사입어야 하는 그는, 인생엔 '우선순위'라는게 있다고 설명한다)
 어렸을 땐 멋모르고 화려한 생활만 좇았다할지라도,
나이가 들고 자신이 사랑했던 여자들이 하나둘 정착하는 모습을 지켜보며,
수중에 돈 하나 없고 남은건 코카인 중독밖에 없다는 걸 깨닫게 됐을 때
폴의 자괴감이 그대로 전해져서
자살이라도 하면 어쩌나 걱정도 됐는데 다행히 그런 일은 없었다.
그래도 영화 끝에 가선 좀 정신차리고 현실적으로 돈을 벌려 하는데 그 모습이 또 애달프다.
진실로! 청춘은 청춘에게 주어져선 안되는 것인가 -ㅇ- ..ㅋㅋ
      노래 나오는 순서 : 1. Da funk  2. One more time 3. Within
 확실히 이 영상처럼 화려하기만 한 영화는 아니다.
  ps. '프란시스하'의 주인공 그레타 거윅이 나와서 괜히 반가웠다...
원래 그렇게 어눌한 말투로 연기하는 거였군
    꿈보다 해몽
감독
이광국
출연
유준상, 신동미, 김강현
개봉
2014 대한민국
평점
리뷰보기
  (내년에 개봉한다는데 포스터 어떻게 나올지 궁금하다ㅋㅋ)
  10월 9일 한글날. 아침에 판초 보고 친구 기다렸다가 같이 본 영화
GV있대서 유준상 오지 않을까!! 기대했는데ㅜ 그래도 재밌는 시간이었음 :)
(실물이 훨씬 이쁜 신동미님. 사인회가 예정됐던 것도 아닌데 한명한명 사인해주고 다 사진찍어주시던 착한 신동미님ㅋㅋ)
    주인공(극중 이름이 생각안나!)은 무명 연극배우다.
평일 낮 2시에 예정된 공연에 관객들이 한 명도 없자 애꿎은 단원들에게 화를 내고 소극장을 나와버렸다.
그곳에서, 자살 사건을 수사하다 머리 식힐 겸 산책중이었다는 형사(유준상님)를 만나는데
해몽을 잘한다는 그의 말에 그녀는 처음 보는 이에게 간밤에 꿨던 이상한 꿈 이야기를 털어놓는다.
재밌는건 7년을 사귀다가 최근에 헤어진 그녀의 전 남친(김강현님)도 이 형사를 만나 똑같이 자신의 꿈 이야기를 한 적이 있다.
(이들의 이야기를 들어주고 해몽하는 형사는 실존하는 인물이지만 한편으로 마치 신기루처럼 느껴지기도 한다)
이들의 꿈과, 형사의 누나이야기는 희한하게도 매끄럽게 이어진다.
이를테면 반복적으로 등장하는 티코, 자살시도로 사용되는 번개탄과 청테이프.
계속적으로 나오는 '자살'이라는 단어. 그 단어의 무게감. 
  영화자체가 잔잔하지만 인물들의 대화가 유쾌해서 보는 동안 즐거웠다.
전반적으로는 고딩 때 독서토론한다고 읽었던 여러 한국 단편 소설들 같은 느낌이었음.
크게 극적인 일도 없고 뭔가 약간 둥 ~ 뜬 듯하면서 마무리도 채 되지 않은 것 같은 그 느낌ㅋ
그 느낌 자체가 좋아서 하는 말이다.
  꿈이든 현실이든 여주가 '있었던' 장면과 그 위로 여주의 울음소리가 입혀져 나오는 장면은
감독님 말로는 그렇게 하면 어떨지 그냥 본인이 궁금해서 그렇게 해봤다는데
탁월한 선택이었던 것 같다. 여운이 오래 감.
    윈터 슬립
감독
누리 빌제 세일란
출연
할룩 빌기너, 멜리사 소젠
개봉
2014 터키, 프랑스, 독일
평점
리뷰보기
  10월 11일. 우리끼리 올해 비프 자체 폐막작!
마지막 영화답게 길고 긴 러닝타임, 무려 196분
(5시부터 8시 16분ㅋㅋㅋ)
근데 긴 러닝타임이 체감되지 않았던 영화
대사량도 어마어마하게 많은데
대화내용이 또 흥미로워서 빠져들게 됨.
가시돋친 말이 오가서 지켜보는 제3자 입장에선 좀 불편할 때도 많았다만.
    주인공 아이딘은 젊었을 적엔 배우 생활을 하다가
현재는 아버지의 유산으로 풍족한 생활을 하는 지역의 유지다.
아이딘은 이런 저런 주제로 칼럼을 써서 아무도 보지 않는 지역신문에 투고하는 재미로 인생을 살고 있는데
고고하기만 할 것 같은 그가 실은 심각한 자기기만에 빠져 살고 있다는 것은
세입자 이스마일 가족의 존재로, 은근하게 드러난다.
(이스마일 가족은 아이딘의 아버지대 부터 인연이 깊은 세입자 가족이지만 형편이 어려워 집세가 밀린 상황.
아이딘은 이에 직접적으로 관여하지않고 모든 것을 아랫사람에게 맡겨놓는데,
빚 독촉업자가 그 집에 찾아가서 냉장고며 티비며 압수해오고, 이스마일을 두들겨팼다는 사실을 모른 척한다.
모른 척 해도 문제 있고 진짜 몰라도 문제 있다.
자신이 가진 부라면 얼마든지 이들을 도와줄 수 있다는 것을 알면서도
도움을 요청하는 함디에게 자신은 아무것도 모르니 다신 찾아오지 말라 못박는 아이딘..)
  한편 그는 작은 호텔을 운영하면서 젊은 아내와, 이혼한 여동생과 함께 살고 있는데
이 세명의 관계가 참.. 그렇다.
내가 보기엔 셋다 분명 문제가 있는데
다들 그건 모른 체 하고, 아니 정말 모르고, 서로 남탓만 하고 있다.
하얀 눈 속, 어찌보면 고립이라고도 볼 수 있는 작은 공간속에서
꼬임의 역사가 무척 오래 된 것 같긴 한데.
아이딘이 이스탄불에 가려다 다시 돌아와
언제나처럼 컴퓨터앞에 앉아 글을 쓰기 위해 타닥타닥, 하는 장면에서
앞으로도 지금처럼 계속 '겨울'이지 않을까 생각했다.
  풀어줬던 말,
집으로 가는 길 만난 가립마을, 그곳을 잠시 지켜보다 곧 떠나는 아이딘,
다시 만난 아이딘과 니할이 오랫동안 서로를 지켜보던 그 시선
- 등 풀어보고 싶은 의미가 많은 영화.
        +
                졸업한지 오랜데 수강신청하는 듯한 쫄깃쫄깃한 긴장감을 선사해줘서 고마운 빞,
올해는 보고싶은 영화 웬만한거 다 봐서 기뻤다 키키키
 
    빞 내년까지 안녕.....
영화의 전당은 계속 계속 갈거니까 뭐 ㅋㅋㅋ
      ﻿            "
에덴: 로스트 인 뮤직 (Eden),"에덴: 로스트 인 뮤직
감독
미아 한센-러브
출연
그레타 거윅, 브래디 코베, 골쉬프테 파라하니, 펠릭...
개봉
2014 프랑스
평점
리뷰보기
이 영화 카피가 '누구나 다 다펑크(daft funk)가 될 수는 없다'여서...

그들의 이야기인줄 알았는데...

아니다...

그리고 언어가 익숙치 않아서 귀에 들어오지도 않는다...

음악도 다펑크 음악이 나오긴하나...

올드한 음악이 나온다..."
에덴: 로스트 인 뮤직 (Eden)," 
전자음악 EDM의 살아있는 전설 다프트펑크의 전기 영화 소식입니다!
다프트펑크에 대해 잘 모르시는 분들도 분명 어디선가 다프트펑크의 노래를
한번쯤은 들어보셨을 텐데요
저도 정말 좋아하는 밴드인데 이밴드의 이야기를 다룬 영화가 개봉한다는 소식입니다.


다프트펑크는 인터뷰도 자주 하지 않고 공식석상에선 항상 상징적인 가면을 쓰고 나오기 때문에
팬들도 그들에 관한 정보를 많이 알지 못한다고 하는데요
드디어 이영화를 통해 베일에 가려져있던 두 음악천재의 인생을 알수 있을거 같습니다.

 
이영화는 다프트 펑크의 삶 뿐 아니라 90년대 프랑스 전자음악 신 전체를 다르고있고
다프트 펑크의 노래는 3곡 삽입될 예정이라고 하는데요
작년 19회 부산국제영화제를 통해 공개되었다고 하는데 보신분들의 리뷰를 보니
아주 재미있고 신나는 영화 인것같습니다!
언능 보고싶어 지네요....

두 음악 천재가 어떻게 팀을 이루고 성장했을지 궁금해 지는데요
사실 이영화 아직 개봉일도 정해지지않았습니다 ㅠ
올해안에 개봉할꺼라고 예상은되는데요 꼭 정식개봉했으면 좋겠습니다!

그럼 마지막으로 다프트펑크의 2014년 그레미 대상에 빛나는 
Pharrell Williams 퓨쳐링  Get Lucky  들으시며 이영화를 기대해 보아요~!! 



  예고편
   
  에덴
감독
미아 한센-러브
출연
그레타 거윅, 브래디 코베, 골쉬프테 파라하니, 클레어 트란
개봉
2014 프랑스
리뷰보기
 "
에덴: 로스트 인 뮤직 (Eden)," 
에덴 : 로스트 인 뮤직
EDEN : LOST IN MUSIC



 
Eden, 2014
프랑스
국내 개봉 2015.10.29
감독 미아 한센-러브
청소년 관람 불가






 




시놉시스

""일렉음악의 기계적 면과 사람이 가진 온기의 조화가 좋아요. 그 차가움과 따뜻함""
1990년대 파리. EDM을 하는 DJ 폴은 듀오 Cheers를 결성해
 음악, 친구 그리고 사랑에 몰두하며 살아간다.
 누구보다 행복한 순간의 정점에 있던 어느 날, 예상치 못했던 상실을 마주하는데
 그 때, 모두가 다프트 펑크는 될 수 없었다









<국내 티저 예고편>
 


 <해외 예고편>





  
에덴: 로스트 인 뮤직
감독
미아 한센-러브
출연
그레타 거윅, 브래디 코베, 골쉬프테 파라하니, 펠릭스 드 지브리, 폴린 에티엔
개봉
2014 프랑스
리뷰보기







 EDM을 좋아하는 당신이라면,
다프트펑크로 시작되는 1992년대 파리의 하우스 음악의 향연
10월에 만나보세요 :)

 "
