artist,title,lyric
  Agnes Obel  ,The Curse,And the people went into their hide they oh From the start they didn't know exactly why why Winter came and made it so all look alike look alike Underneath the grass would grow aiming at the sky It was swift it was just another wave of a miracle But no one nothing at all would go for the kill If they called on every soul in the land on the move Only then would they know a blessing in disguise The curse ruled from the underground down by the shore And their hope grew with a hunger to live unlike before The curse ruled from the underground down by the shore And their hope grew with a hunger to live unlike before Tell me now of the very souls that look alike look alike Do you know the stranglehold covering their eyes If I call on every soul in the land on the move Tell me if I'll ever know a blessing in disguise The curse ruled from the underground down by the shore And their hope grew with a hunger to live unlike before And the curse ruled from the underground down by the shore And their hope grew with a hunger to live unlike before
  양희은  ,내가 전에 말했잖아요,내가 전에 말했잖아요 당신을 사랑한다고 당신은 모르실거예요 얼마나 내가 당신을 사랑하는 줄 터질거예요 내 가슴은 당신이 내곁을 떠나면 내가 전에 말했잖아요 당신을 사랑한다고 꿈길에도 당신 모습은 언제나 떠나지 않아요 당신만을 생각했어요 꿈에도 내가 당신을 잊을수 없어요 터질거예요 내가슴은 당신이 내곁을 떠나면 내가 전에 말했잖아요 당신을 사랑한다고 당신을 사랑한다고
  양희은  ,나뭇잎 사이로,나뭇 잎 사이로 파란 가로등 그 불 빛 아래로 너의 야윈 얼굴 지붕들 사이로 좁다란 하늘 그 하늘 아래로 사람들 물결 여름은 벌써 가 버렸나 거리엔 어느새 서늘한 바람 계절은 이렇게 쉽게 오가는데 우린 또 얼마나 어렵게 사랑해야 하는지 나뭇 잎 사이로 여린 별 하나 그 별 빛 아래로 너의 작은 꿈이  어둠은 벌써 밀려왔나 거리엔 어느새 정다운 불 빛 그 빛은 언제나 눈 앞에 있는데 우린 또 얼마나 먼 길을 돌아가야 하는지 나뭇 잎 사이로 파란 가로등 그 불 빛 아래로 너의 야윈 얼굴
  Kath Bloom  ,Come Here,"There's a wind that blows in from the north And it says that loving takes its course Come here Come here No I'm not impossible to touch I have never wanted you so much Come here Come here Have I never laid down by your side Baby, let's forget about this pride Come here Come here Well, I'm in no hurry You don't have to run away this time I know that you're timid But it's gonna be all right this time"
  장필순  ,고사리 장마,부슬부슬 비가 오길래 홀로 숲으로 나갔어 그대와 늘 함께 걷던 길 놀랍게 달라 보여 그토록 찾아봐도 안보이더니 어느새 소리 없이 솟아올라온 고사리들 당신을 보내고 난 뒤 이렇게 훌쩍 자랐네 홀로 살아갈 수 있을까 수없이 생각해봤지 결론을 내리지 못한 채 이렇게 살고 있어 그토록 찾아봐도 안보이더니 어느새 소리 없이 솟아올라온 고사리들 당신을 보내고 난 뒤 이렇게 훌쩍 자랐네 당신을 떠난 뒤 모든 게 변해 버렸네 당신을 보내고 난 뒤 이렇게 훌쩍 자랐네 당신이 떠나간 뒤 모든 게 변해 버렸네 모든 게 달라보여
  Gwyneth Herbert  ,Some Days I Forget,Some days I forget Some days you're just a train away The telephone's my friend again Waiting to disapprove Some days something slips I lay out all my Sunday best I lay a glass of scotch to rest Some days there's always two Hello hello It's a funny time of year Have I told you that I love you more than most I know I know That you'll think me such a fool I'm just clawing at the stars to hold you close Some days I recall Some days I take the fall The handlebars fall off but then You're here again some days Hello hello It's a funny time of year Have I told you that I love you more than most I know I know That you'll think me such a fool I'm just clawing at the stars to hold you close Some days I recall Some days I take the fall The handlebars fall off but then You're here again some days
"  정태춘 ,  박은옥  ",떠나가는 배,저기 떠나가는 배 거친 바다 외로이 겨울비에 젖은 돛에 가득 찬바람을 안고서 언제 다시 오마는 허튼 맹세도 없이 봄날 꿈같이 따사로운 저 평화의 땅을 찾아 가는 배여 가는 배여 그곳이 어드메뇨 강남길로 해남길로 바람에 돛을 맡겨 물결 너머로 어둠속으로 저기 멀리 떠나가는 배  너를 두고 간다는 아픈 다짐도 없이 남기고 가져갈것 없는 저 무욕의 땅을 찾아 가는 배여 가는 배여 언제 우리 다시 만날까 꾸밈없이 꾸밈없이 홀로 떠나가는 배 바람소리 파도소리 어둠에 젖어서 밀려올 뿐
  숨의숲  ,나의 소란스런 밤,혼자였던 그 밤은 영원처럼 길었어 함께였던 그 밤은 순간처럼 짧았지 꿈속에서도 만나 함께 하자고 했지 우린 함께였었지 나는 너의 품속에 잔뜩 파고 들었어 네가 있어 고마워 네가 있어 감사해 나의 무서웠던 꿈 뒤에 나의 행복했던 꿈 속에 네가 있어 고마워 네가 있어 감사해 나의 소란스런 이 밤에 나의 어지러운 이 밤에 곁에 있어서 내가 곁에 있어서 꿈속에서도 만나 함께 하자고 했지 그런 말을 했었지 나는 너의 품속에 잔뜩 파고 들었어 그런 밤이었었어 네가 있어 고마워 네가 있어 감사해 나의 무서웠던 꿈 뒤에 나의 행복했던 꿈 속에 네가 있어 고마워 네가 있어 감사해 나의 소란스런 이 밤에 나의 어지러운 이 밤에 네가 있어 고마워 네가 있어 감사해 나의 무서웠던 꿈 뒤에 나의 행복했던 꿈 속에 네가 있어 고마워 네가 있어 감사해 나의 소란스런 이 밤에 나의 어지러운 이 밤에 곁에 있어서 내가 곁에 있어서 곁에 있어서 내가 곁에 있어서
  Eric Clapton  ,Further On Down The Road,Further on down the road baby you will accompany me Further on down the road baby you will accompany me When I think back your love was like the sun And I don't remember no dark days remember the warm warm fun Further on down the road baby you will accompany me Fools in life woman than a happy fool I'd rather be Oh baby I'll be glad to learn from you Darlin' I know you will be glad to learn from me And if we get down and things get sad We can cheer up eachother and grin cuz things just ain't that bad If we fools in life a happy fool I would rather be Day by day just one step one step at a time Cuz woman you have given me so much Just to ease this stubborn little achin' heart of mine I don't care where they came from and I don't care what they might say Woman you've been lovin' in my corner all all the way Day by day that's the magical kind cuz it's flowin' all of the time Further on down the road baby you will accompany me Further on down the road you will accompany me When I look back your love was like the sun And I don't remember any cold days I just remember the warm warm fun Further on down the road baby you will accompany me Ohhhh Babe ohhhh babe ohhhh darling ohhhh babe ohhhh darling ohhhh babe ohhhh babe ohhhh darling ohhhh babe ohhhh babe ohhhh babe ohhhh darling
  김광석  ,자유롭게,하늘에 떠가는 구름들과 같이 바람은 자유롭지 꽃잎 위의 맺힌 이슬방울처럼 때묻음 없이 타오르는 태양 은은히 비추는 달빛과 같이 저마다 소중히 태어난 우리 우리는 모두가 고귀한 존재 자유롭게 자유롭게 바람처럼 자유롭게 열린 마음으로 그저 바라봐 너너너 너너너 너너너 너 쉽게 단정지은 일들 나와 너를 구속하고 쉽게 긍정지은 일들 나와 너를 얽매이고 쉽게 인정했던 일들 나와 너를 부딪치고 서로가 아끼며 보듬을 우리 따뜻한 눈으로 마주할 우리 사랑으로 자유롭게 사랑으로 자유롭게 감사합니다
  Priscilla Ahn  ,One Day I Will Do,"PRISCILLA AHN - ""ONE DAY I WILL DO""    I'm so confused  'Bout what I'm supposed to do  Life can throw many options to choose from  Should I go left  Or should I go down?  Will I find what I'm looking for  Right here?    I know I can do all that my heart wants to  Like running away  But I just can't seem to    Time seems to go  So fast that I don't know  What I've done with myself in a day like today  So many plans to make  Too many I will break  It's easy to get down on myself  This way    I know I can do all that my heart wants to  Like ending this race  But I just can't seem to    One day I know  One day I'll be  Looking back on me  Looking back on me  Looking back on me    This I promise you  One day I will do  Everything so perfect and good  I swear, I swear"
  Tamas Wells  ,Vendredi,I was found on the ground by the fountain At Valder Fields and was almost dry lying in the sun after I had tried lying in the sun by the side We all agreed that the council would end up three hours over time shoe laces were tied at the traffic lights I was running late could apply For another one I guess after parking stores are best they said that there would be delays on the temporary pay For another one I guess after parking stores are best they said that there would be delays on the temporary pay She was found on the ground in a gown made at Valder Fields and was sound asleep on the stairs above the door to the man who cried when he said that he loved his life We had agreed that the council should take his keys to the bedroom door in case he slept outside and was found in two days in Valder Fields with a mountain view
  Bob Dylan  ,Stardust,"Sometimes I wonder Why I spend my lonely nights Dreaming of a song The melody haunts my reverie And I am once again with you When our love was new And each kiss an inspiration Oh, but that was long ago And now my consolation is in the stardust of a song  Beside the garden wall, when stars were bright You are in my arms The nightingale told his fairytale Of paradise, where roses grew Though I dream in vain In my heart, it will always remain My stardust melody The memory of love's refrain"
