artist,title,lyric
  박서진  ,카스바의 여인,담배연기 희미하게 자욱한 카스바에서 이름마저 잊은채 나이마저 잊은채 춤추는 슬픈 여인아 그 날 그 카스바로 그 날 그 자리에서 처음 만나 사랑을 하고 낯설은 내 가슴에 쓰러져 한없이 울던 그 사람 오늘밤도 눈물에 젖어 춤추는 카스바의 여인 외로움을 달래려고 찾아온 카스바에서 어디에서 본듯한 한번쯤은 만난듯한 춤추는 슬픈 여인아 그 날 그 카스바로 그 날 그 자리에서 처음 만나 사랑을 하고 낯설은 내 가슴에 쓰러져 한없이 울던 그 사람 오늘밤도 눈물에 젖어 춤추는 카스바의 여인
  김혜연  ,아홉번을 찍어도,여섯 번을 찍어서 안 넘어가는 나무는 일곱 여덟 번 아홉 열 번 찍어보세요 열 번을 찍었는대도 넘어가지 않거던 한 번만 더 용기를 내어 찍어보세요 그리 해봐도 안 넘어가면 찍던 도끼를 바꿔보세요 그래도 안되면 신발 벗고 나무 위로 올라가요 아따 그래도 안되면 뿌리채 뽑아버려요  여섯 번을 두드려도 열리지 않는다면 일곱 여덟 번 아홉 열 번 두드리세요 열 번을 두드려봐도 열려지지 않거던 한 번만 더 용기를 내어 두드리세요 그리 해봐도 안 통하거든 닫힌 문을 흔들어봐요 그래도 안되면 죽자 살자 배짱으로 밀어부쳐요 아따 그래도 안되면 우당탕탕 부셔버려요  여섯 번을 찍어서 안 넘어가는 나무는 일곱 여덟 번 아홉 열 번 찍어보세요 열 번을 찍었는대도 넘어가지 않거던 한 번만 더 용기를 내어 찍어보세요 그리 해봐도 안 넘어가면 찍던 도끼를 바꿔보세요 그래도 안되면 신발 벗고 나무 위로 올라가요 아따 그래도 안되면 뿌리채 뽑아버려요
  송가인  ,사랑가,가는 세월 바람 타고 흘러가는 저 구름아 수 많은 사연 담아 가는 곳이 어드메냐 구중 궁궐 처마 끝에 한 맻힌 매듭 엮어 눈물 강 건너서 높은 뜻 걸었더니 부귀도 영화도 구름 인양 간곳 없고 어이타 녹수 는 청산 에 홀로 우는가  한 조각 구름 따라 떠도는 저 달님아 한 많은 사연 담아 네 숨은곳 어드메냐 곤룡포 한 자락에 구곡 간장 애 태우며 안개강 건너서 높은 뜻 기웠더니 부귀도 영화도 꿈 인양 간곳 없고 어이타 녹수는 청산에 홀로 우는가
  배호  ,비 내리는 명동,비내리는 명동거리 잊을 수 없는 그 사람 사나이 두뺨을 흠뻑 적시고 말없이 떠난사람아 나는 너를 사랑했다 이 순간까지 나는 너를 믿었다 잊지못하고 사나이 가슴속에 비만 내린다  비내리는 명동거리 사랑에 취해 울던 밤 뜨거운 두뺨을 흠뻑 적시고 울면서 떠난사람아 나를 두고 떠났어도 이 순간까지 나는 너를 사랑해 잊을수없다 외로운 가슴속에 비만 내린다
  김흥국  ,59년 왕십리,왕십리 밤 거리에 구슬프게 비가 내리면 눈물을 삼키려 술을 마신다 옛사랑을~ 마신다 정주던 사람은 모두 떠나고 서울 하늘아래 나홀로 아~ 깊어가는 가을 밤만이 왕십리를 달래주네  왕십리 밤 거리에 구슬프게 비가 내리면 눈물을 삼키려 술을 마신다 옛 사랑을~ 마신다 정주던 사람은 모두 떠나고 서울 하늘아래 나홀로 아~ 깊어가는 가을 밤 만이 왕십리를 달래주네 아~ 깊어가는 가을 밤만이 왕십리를 달래주네
  홍원빈  ,남자의 인생,무엇을 얻엇는가 돈인가 사랑인가 명예이던가 사나이 인생길에 거침없이 오늘도 살아간다 아파할것도 눈물흘릴것도 없다 남자의 인생이니까 가슴에 흐르는 눈물삼키고 다시 사는거야 태양은 나를향해 떠오를테니 두 주먹불끈쥔다 무엇을 남겼는가 꿈인가 행복인가 부귀이던가 사나이 인생길에 거침없이 내일 살아간다 슬퍼할것도 후회할것도없다 남자의 인생이니까 세월의 아픈길을 이를악물고 살아 왔던거야 태양은 내일 다시 떠오를테니 오늘도 나는간다 두주먹 불끈쥔다
  추가열  ,소풍같은 인생,너도 한번 나도 한번 누구나 한 번 왔다가는 인생 바람 같은 시간이야 멈추지 않는 세월 하루하루소중하지 미련이야 많겠지만 후회도 많겠지만 어차피 한 번 왔다가는 걸 붙잡을 수 없다면 소풍가듯 소풍가듯 웃으며 행복하게 살아야지 너도 한번 나도 한번 누구나 한 번 왔다가는 인생 바람 같은 시간이야 멈추지 않는 세월 하루하루소중하지 미련이야 많겠지만 후회도 많겠지만 어차피 한 번 왔다가는 걸 붙잡을 수 없다면 소풍가듯 소풍가듯 웃으며 행복하게 살아야지 미련이야 많겠지만 후회도 많겠지만 어차피 한 번 왔다가는 걸 붙잡을 수 없다면 소풍가듯 소풍가듯 웃으며 행복하게 살아야지 웃으며 행복하게 살아야지
  태진아  ,날 두고 가지 마라,가지마 가지 마라 날 두고 가지 마라 날 두고 떠나가지 마세요 나 없이 못산다고 해놓고 울면서 약속했던 사랑을 이렇게 버리시나요 내 사랑아 내 사랑아 가지 마라 날 두고 나를 두고 가지 마라 가지마 가지 마라 날 두고 가지 마라 가지마 가지 마라 날 두고 가지 마라 날 두고 떠나가지 마세요 나 없이 못산다고 해놓고 울면서 약속했던 사랑을 이렇게 버리시나요 내 사랑아 내 사랑아 가지 마라 날 두고 나를 두고 가지 마라 가지마 가지 마라 날 두고 가지 마라 가지마 가지 마라 날 두고 가지 마라
  윤영아  ,빨리와,나 예쁘지 않나요 참 많이 사랑스럽죠 눈물대신 웃음으로 당신을 기다렸어요 내게로 와요 이리와봐요 당신만이 나의 전부예요 보고 싶어요 보여주세요 세상 누구보다 사랑한당신 빨리와 빨리와 어서 내게로와요 그때도 지금도 당신밖엔 없네요 기다린 나에게 미안해 말아요 이젠 나와 함께 살아요 빨리와 빨리와 내게 입맞춰줘요 살아갈 날들이 앞으로 더 많아요 빨리와 빨리와 날 안아주세요 당신 따라 살래요  내게로 와요 이리와봐요 당신만이 나의 전부예요 보고 싶어요 보여주세요 세상 누구보다 사랑한당신 빨리와 빨리와 어서 내게로와요 그때도 지금도 당신밖엔 없네요 기다린 나에게 미안해 말아요 이젠 나와 함께 살아요 빨리와 빨리와 내게 입맞춰줘요 살아갈 날들이 앞으로 더 많아요 빨리와 빨리와 날 안아주세요 당신 따라 살래요 빨리와 빨리와 날 안아주세요 당신 따라 살래요  빨리 빨리와
  진방남  ,잘 있거라 항구야,들어라 마지막 잔이다 날이새면 이항구도 이별이란다 갈매기 비에젖어 날기싫어 울고있다 하룻밤 풋사랑이 왜이다지도 나를울리나 잘있거라 잘있거라 미련두고 나는간다 들어라 마지막 잔이다 네가있는 이항구도 이별이란다 이별로 나눈술잔 눈물젖어 넘쳐난다 하룻밤 풋사랑이 왜이다지도 나를울리나 잘있거라 잘있거라 설움두고 나는간다
