artist,title,lyric
  조하도  ,자반고등어 (MR),자반 고등어 처럼 너무 짜게 굴지 마세요 인생이 뭐 소금 무덤인가요 오늘 한푼 더 써도 내일이 무너지진 않잖아요 조금만 더 여유를 내 봐요 돈 있다가도 없는 돈 없다가도 있는 돈 쩔쩔매지 마요 돈이 먼저 났나 사람나고 돈 났지 아아아기와 한 장 아아아 아끼다가 아아 대들보가 썩어요 대들보가 썩어요 자반 고등어 처럼 너무 짜게 굴지 마세요 인생이 뭐 소금 무덤인가요 오늘 한푼 더 써도 내일이 무너지진 않잖아요 조금만 더 여유를 내 봐요 돈 있다가도 없는 돈 없다가도 있는 돈 쩔쩔매지 마요 돈이 먼저 났나 사람나고 돈 났지 아아아기와 한 장 아아아 아끼다가 아아 대들보가 썩어요 대들보가 썩어요 돈 있다가도 없는 돈 없다가도 있는 돈 쩔쩔매지 마요 돈이 먼저 났나 사람나고 돈 났지 아아아기와 한 장 아아아 아끼다가 아아 대들보가 썩어요 대들보가 썩어요 대들보가 썩어요
  진성  ,보릿고개 (New),아야 뛰지마라 배 꺼질라 가슴시린 보릿고갯길 주린 배잡고 물 한바가지 배 채우시던 그 세월을 어찌 사셨소 초근목피에 그 시절 바람결에 지워져 갈 때 어머님 설움 잊고 살았던 한 많은 보릿고개여 풀피리 꺾어 불던 슬픈 곡조는 어머님의 한숨이었소 아야 우지마라 배 꺼질라 가슴시린 보릿고갯길 주린배 잡고 물 한바가지 배 채우시던 그 세월을 어찌 사셨소 초근목피에 그 시절 바람결에 지워져 갈 때 어머님 설움 잊고 살았던 한 많은 보릿고개여 풀피리 꺾어 불던 슬픈 곡조는 어머님의 한숨이었소 풀피리 꺾어 불던 슬픈 곡조는 어머님의 통곡이었소
  박향림  ,지상(地上)의 어머니,나는야 깊은 밤을 흘러가는 조각달 어 아 엄마 품이 그립습니다 하늘을 뚜껑 삼고 흐른다 만은 꿈에나 생시에나 그리워 그리워 어머니 품이 흐르는 타향하늘 등불조차 슬프다 어 아 엄마 품이 그립습니다 여호도 들고나는 굴이 있나니 밤이나 낮이나 그리워 그리워 어머니 품이 산넘어 너울 속에 반딧불이 부른다 어 아 엄마 품이 그립습니다 구름에 마음 맺겨 오늘도 다시 낯설은 고개에서 그리워 그리워 어머니 품이
  나미애  ,슬픈인연,멀어져가는 저 뒷모습을 바라보면서 난 아직도 이순간을 이별이라 하지 않겠네 달콤했었지 그 수많았던 추억속에서 흠뻑젖은 두 마음은 우린 어떻게 잊을까 아 다시 올꺼야 너는 외로움을 견딜수 없어 아 나의 곁으로 다시 돌아올거야 그러나 그 시절에 너를 또 만나서 사랑할수 있을까 흐르는 그 세월에 나는 또 얼마나 많은 눈물을 흘리려나 달콤했었지 그 수많았던 추억속에서 흠뻑젖은 두 마음은 우린 어떻게 잊을까 아 다시 올꺼야 너는 외로움을 견딜수 없어 아 나의 곁으로 다시 돌아올거야 그러나 그 시절에 너를 또 만나서 사랑할수 있을까 흐르는 그 세월에 나는 또 얼마나 많은 눈물을 흘리려나 그러나 그 시절에 너를 또 만나서 사랑할수 있을까 흐르는 그 세월에 나는 또 얼마나 많은 눈물을 흘리려나
  최진희  ,가버린 당신,잊는다고 생각하면 또 다시 당신 생각 미웁다고 생각하면 오히려 웃던 그 얼굴 오지 않을 사람인데 가버린 당신인데 기다려도 미워해도 모두가 부질없는데 사랑했던 그 순간들 이젠 모두 떠나가 버린 한 조각의 꿈인 것을 왜 이렇게 잊지 못할까 오지 않을 사람인데 가버린 당신인데 기다려도 미워해도 모두가 부질없는데 사랑했던 그 순간들 이젠 모두 떠나가 버린 한 조각의 꿈인 것을 왜 이렇게 잊지 못할까 오지 않을 사람인데 가버린 당신인데 기다려도 미워해도 모두가 부질없는데 모두가 부질없는데
  양진수  ,단골손님,오실 땐 단골손님 안 오실 땐 남인데 무엇이 안타까워 기다려지나 달콤한 그 말씀도 달콤한 그 말씀도 오실 때는 좋았지만 안 오시면 외로워지는 안 오시면 외로워지는 아 단골손님 그리워라 단골손님 오실 땐 단골손님 안 오실 땐 남인데 어느 새 정들었나 기다려지나 살며시 손을 잡던 살며시 손을 잡던 그날 밤이 좋았기에 오늘 밤도 기다려지는 오늘밤도 기다려지는 아 단골손님 그리워라 단골손님
  안채영  ,하나뿐인 당신,야 야 야 야 당신은 하나 뿐이야 왜 나는 몰랐을까 이 세상에 하나 뿐인 당신을 사랑 주고 목숨 바치는 이 세상에 하나 뿐인 당신을 울고 불고 후회할 땐 늦을 때라네 떠난 후엔 내 가슴에 한 뿐이라네 지금에 와서 불러 보네 그대 이름 부모님 야야 야이야아 그대여 야야 야이야아 그대여 하나 뿐인 당신 하나 뿐인 당신 그대 이름은 부모님 야 야 야 야 당신은 하나 뿐이야 이 세상에 나 홀로 덩그러니 남겨진 것 같을 때 어느 때나 따뜻하게 안아주던 그 온기 울고 불고 후회할 땐 늦을 때라네 떠난 후엔 내 가슴에 한 뿐이라네 이제는 함께 불러 보세 나의 사랑 부모님 야야 야이야아 그대여 야야 야이야아 그대여 하나 뿐인 당신 하나 뿐인 당신 그대 이름은 부모님 야 야 야 야 당신은 하나 뿐이야
  이난영  ,고향(故鄕)은 부른다,녹두새 날아드는 수수피는 내고향 꿈길에 찾아드는 아롱 아롱 고향길 차라리 잊을거나 차라리 잊을거나 아 고향은 부른다 떠도는 신세라서 오나가나 내고향 아득한 하늘가엔 가물 가물 타관길 차라리 헤맬거나 차라리 헤맬거나 아 고향은 부른다 타관길 고향길이 엇갈리는 꿈속에 아뿔사 깨고보니 빗소리만 외롭다 차라리 마실거나 차라리 마실거나 아 고향은 부른다
  이희진  ,단 한번의 사랑,믿을 수 없어 예전 같지 않은 날 너의 눈 속에서 느꼈어 천 번의 사랑이 스쳐갔어도 이제야 쉴 곳을 찾은 나 너의 눈을 볼 때면 마음속 깊이 스며드는 이 느낌 쉽게 다가가도록 용기를 줘 사랑을 모르는 어린 나의 가슴에 터질 것 같은 눈빛으로 나 사는 동안에 얻을 수 있는 사랑은 단 한 번 뿐인 걸 너의 눈을 볼 때면 마음속 깊이 그댈 받아들이고 싶어 사랑을 두려워하지 마 어둔 의미 없던 시간들 그대를 위한 준비였음을 오늘 밤 내게로 와 아껴뒀던 사랑으로 내 안에 머물러 주겠니 너의 눈을 볼 때면 잃어버렸던 사랑을 되찾은 날 곁에 머물겠다는 약속을 해 너의 눈을 볼 때면 우리 사랑이 이미 시작됐음을 알아 더 이상의 기다림은 없어 오직 그대와의 사랑 뿐
  홍진영  ,사랑의 배터리,나를 사랑으로 채워줘요 사랑의 밧데리가 다 됐나봐요 당신없인 못살아 정말 나는 못살아 당신은 나의 밧데리 얼짱이 아니라도 좋아요 몸짱이 아니라도 좋아요 나만을 위해줄 당신이 바로 내겐 짱이랍니다 한번 더 나를 안아주세요 가슴이 터지도록 안아주세요 사랑의 약발이 떨어졌나봐 당신이 필요해요 나를 사랑으로 채워줘요 사랑의 밧데리가 다 됐나봐요 당신없인 못살아 정말 나는 못살아 당신은 나의 밧데리 내겐 당신만이 전부에요 당신이 너무 좋아 완전 좋아요 하나뿐인 내사랑 둘도 없는 내 사랑 당신이 짱이랍니다 사랑을 가득넣어 주세요 가슴에 넘치도록 넣어주세요 사랑의 약발이 떨어졌나봐 나 지금 외로워요 나를 사랑으로 채워줘요 사랑의 밧데리가 다 됐나봐요 당신없인 못살아 정말 나는 못살아 당신은 나의 밧데리 내겐 당신만이 전부에요 당신이 너무 좋아 완전 좋아요 하나뿐인 내사랑 둘도 없는 내 사랑 당신이 짱이랍니다 아무리 힘든 날에도 당신만 있다면 힘들지 않아 나는 슬프지 않아 당신 곁이라면 내겐 당신만이 전부에요 당신이 너무 좋아 완전 좋아요 하나뿐인 내사랑 둘도 없는 내 사랑 당신이 짱이랍니다 당신이 짱이랍니다 당신이 짱이랍니다 사랑의 밧데리
